Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0001697669152297566-0.0008849995596204022j),(-0.0003932780614761906-0.0018630672947541373j),(0.007280217527495768-0.010193682286088988j),(0.11668461027834451+0.02459563126991168j),(0.18885000760930723+0.16913924317460166j),(0.2384408670390051+0.24133501068152585j),(0.07988333563488038+0.0015534368936991811j),(0.04160171950771443-0.01675639425513032j),(0.01706110637601212-0.006750735703914209j),(0.6550414700327981+0.5054773135114862j),(0.5973857377779065+2.0034556736918763j),(0.5926355309971005+1.9345616234074903j),(0.5936612243640855+1.888274696272092j),(0.3106412469251112+0.8562263703142585j),(0.07457938170969605+0.031959480825553124j),(0.011579608180600921-0.004182374407825808j),(0.0046351170919970335-0.00404094688089438j),(0.00045329203823274325-0.005397668013643158j),(4.2910083449654834e-05-0.00029855473202989864j),(-4.3629660903104655e-07-0.0002851087587833097j),(0.000807494493809547-0.0019066437248285483j),(-0.00011160559267101945-0.00012816738791769793j),(-0.0001587145192540704-4.585300109637117e-05j),(-0.0003702016037320818-0.0053513293982609626j),(-0.0002868094799849702-0.00037789521668160555j),(-7.884971074405153e-07-4.659805513903777e-06j),(-7.571834039883508e-05-0.0008691851273659324j),(-3.33311450401799e-07-1.2659461945203236e-07j),(-2.012526528629515e-09-5.586042202791674e-09j),(-0.0004659795165328256-0.0018068578764721197j),(0.23948965996402333+0.21768197372883208j),(0.6670272672002767+0.41653913530267883j),(2.1673828471023447e-05-0.0002924341158410803j),(-1.5193612733187022e-05-0.0002787783680746673j),(-0.00011806273198569411-0.00011715147978427428j),(-0.00016021107689978212-2.851892841500587e-05j),(-5.7860121470786193e-05-0.00028497609520414783j),(-8.650697544663167e-11+5.3428408448889614e-11j),(-2.5968135660775456e-07+9.041104875795764e-08j)
Bus 12,(-0.00016522073784984442-0.0008910110787974763j),(-0.00038051072298814166-0.0018935218130510661j),(0.007485253665957703-0.010270319605043236j),(0.11811601658985778+0.02613181772217088j),(0.18502052638308925+0.16276526466627483j),(0.23293333881580464+0.2318529364174485j),(0.07741992432514844+0.0008286552213371428j),(0.040249613009548886-0.0166007989519827j),(0.01650728327894868-0.006690594500886144j),(0.6529165998441584+0.5040877510133841j),(0.5926355309971005+1.9345616234074903j),(0.5927635411340042+1.9936608168121057j),(0.5938363424579713+1.9455483334267432j),(0.3113063126440434+0.8825183120098721j),(0.07632959935536407+0.033517562879934445j),(0.011937584337185102-0.004189153128117243j),(0.004804139618267406-0.004089934734519349j),(0.0005239045288268024-0.005497353503857323j),(4.688586078778056e-05-0.0003063734906746822j),(2.2201401090622297e-06-0.0002929629940718286j),(0.0008475730140477729-0.0019515833623737794j),(-0.00011347895715485856-0.00013274089650955125j),(-0.0001626553895739947-4.860098655861129e-05j),(-0.00033030940832593674-0.005502137155579483j),(-0.0002871761455895537-0.0003861171285550532j),(-7.479873096930452e-07-4.779854543912794e-06j),(-6.720122120957827e-05-0.0008926561518813859j),(-3.395763307864058e-07-1.3381375782027968e-07j),(-1.9891692755488987e-09-5.743497028318133e-09j),(-0.00045480365503782166-0.0018372277313293635j),(0.23375783209496995+0.20893155421745258j),(0.6648870172966248+0.4154245190095428j),(2.5007603850259647e-05-0.000300283108951956j),(-1.300275098155025e-05-0.0002865964228791277j),(-0.00012021698899812224-0.00012148211263893507j),(-0.00016435538995254558-3.0803646407470244e-05j),(-5.8948309852735936e-05-0.00027638650267302716j),(-8.922785549549373e-11+5.3592415826370425e-11j),(-2.669611183602943e-07+8.925092488624632e-08j)
Bus 13,(-0.00016209377309440293-0.0009073763516551095j),(-0.00037109800933563507-0.0019459954586929676j),(0.0077820955450377755-0.010461199402154911j),(0.12089386337092246+0.028033196659256902j),(0.18323396484558116+0.15836677303066865j),(0.22998312937211335+0.22516823293096544j),(0.07584790118331261+0.00015547803511963432j),(0.03937018015433312-0.0166145706272074j),(0.01614725043157676-0.006698557887874666j),(0.658039149960211+0.5088597247599411j),(0.5936612243640853+1.888274696272092j),(0.5938363424579712+1.9455483334267432j),(0.5997952248495186+2.0255563074158864j),(0.3150780366046888+0.919145536799297j),(0.07894088674925899+0.03550321676502965j),(0.012435351203056324-0.004237703613955027j),(0.005030725280574398-0.004183426690889412j),(0.0006035386017666078-0.0056600811097534814j),(5.156817858419079e-05-0.0003176960458498217j),(5.0613054667163555e-06-0.00030419080865515973j),(0.0008984753547171859-0.0020185438037133674j),(-0.00011658742956546915-0.0001389051611019796j),(-0.0001684435648961631-5.199719421515048e-05j),(-0.00029123314399432277-0.005716506190221116j),(-0.0002906411747844087-0.00039894292431475316j),(-7.134972650016766e-07-4.955371426972547e-06j),(-5.8973285734206525e-05-0.0009264466308479409j),(-3.496802635570192e-07-1.427588396435212e-07j),(-1.9856060594509985e-09-5.968194659427136e-09j),(-0.00044786881741743943-0.0018890085942471833j),(0.23060527291693644+0.2027149106736806j),(0.6701802476333208+0.4194565864031989j),(2.879258460912678e-05-0.0003115776259613806j),(-1.0805979264740407e-05-0.00029772298721979495j),(-0.00012369008904939552-0.00012727746647567717j),(-0.00017037625965380347-3.35324937789552e-05j),(-6.056540444574022e-05-0.0002710127667416746j),(-9.300570964691023e-11+5.4325307185807856e-11j),(-2.77364623117713e-07+8.897389840362312e-08j)
Bus 14,(0.0002941534142628631-0.003956832611791287j),(0.0007285025472932765-0.010131588353731156j),(0.052395467929559354-0.04184325484494945j),(0.5631201269935687+0.30139180224389495j),(0.19091604820202307+0.10846366257098855j),(0.15265621093941523+0.09925107691522932j),(0.044293172996150536-0.011361039635059352j),(0.028235338396613394-0.01709106177768926j),(0.011564346785802685-0.006932219437274947j),(0.3124867589372135+0.22091061455781674j),(0.3106412469251112+0.8562263703142585j),(0.3113063126440434+0.8825183120098721j),(0.31507803660468897+0.9191455367992971j),(0.8435204521634196+5.9216224307798j),(0.43637021901096135+0.3058371701895102j),(0.08032197784697509-0.011129306372977925j),(0.03582155758258605-0.01784314446194891j),(0.011242755738939843-0.029751905387558283j),(0.0006843117239801515-0.0018650042263300384j),(0.0003866584971020147-0.0018375831715221373j),(0.007807325226535068-0.011181647030141528j),(-0.0005440055262866629-0.0009782541752225106j),(-0.00095997817495392-0.0005122461214704396j),(0.004924873411061895-0.034984915160924834j),(-0.0009140631427451341-0.002360304674968318j),(3.200821238230461e-06-2.9627936396832313e-05j),(0.0009495698011327621-0.0055981217810903445j),(-1.805656360115333e-06-1.339404080504479e-06j),(-2.639538281115107e-09-3.734617432638707e-08j),(0.0002729394160270583-0.009950508202605686j),(0.15049845798844372+0.08672827460894594j),(0.3163042721206562+0.17957906414021757j),(0.0005391231925942488-0.0018545779678644017j),(0.0002829279231093706-0.0018169548313443453j),(-0.0006006577440178806-0.0009160981666622787j),(-0.0009932996753792486-0.0004026051353469099j),(-0.00012517332867625252-0.00021935132001587614j),(-6.165036018432467e-10+1.7596631743886406e-10j),(-1.730739782461479e-06+1.0361288408397366e-07j)
Bus 15,(-0.0007914367306930064-0.00047654753910344555j),(-0.0020813903366509873-0.0012121037045761257j),(-0.003452001204291553-0.015510271438523132j),(0.05325475839711445-0.018423317474854164j),(0.01855495140284253-0.00581775151455603j),(0.015703486910677036-0.0038663706787452796j),(0.00195191381345054-0.003557694524775147j),(0.0005998654665440907-0.002863828807692993j),(0.000247040816671778-0.0011642050218778205j),(0.03339376794330853-0.006857549416444526j),(0.07457938170969602+0.031959480825553124j),(0.07632959935536404+0.033517562879934445j),(0.07894088674925899+0.035503216765029655j),(0.43637021901096124+0.3058371701895103j),(1.8552611262157577+1.4223058664251866j),(0.3569546058414417-0.029000809683571993j),(0.1547032530775714-0.03644933707468357j),(0.0373893375560289-0.050275839743236655j),(0.003483494128071838-0.008052572739258367j),(0.0021641633931235235-0.008006047236043064j),(0.037220139498494266-0.047353475693257104j),(-0.002154276794350432-0.004449483800461805j),(-0.004104933220673013-0.0024986128686584584j),(0.03045878781619095-0.15303242109196993j),(-0.0006022856866507816-5.8855943340685804e-05j),(4.024458868130699e-05-9.151163428375026e-05j),(0.008758912228652573-0.02077947923314184j),(-4.418108996900398e-06-6.112385768290714e-06j),(2.9383699743746034e-08-1.2211071675818557e-07j),(-0.0020903582943240886-0.0010962062006341304j),(0.014760821393997207-0.004487036035730878j),(0.030939539149126234-0.009623201953009105j),(0.0028406913514645903-0.008042882528302878j),(0.0017016165903278061-0.007941011155857733j),(-0.0024196133890171854-0.004189569614749962j),(-0.004279261686683932-0.0020234869866372655j),(-2.6993088887301444e-05+2.6026286262448016e-06j),(-2.149872313789024e-09-6.16516656130597e-11j),(-5.640044954842406e-06-1.4215755719196398e-06j)
Bus 16,(-0.0012411742056762905-0.0026411526991338943j),(-0.00338643068644599-0.0069217450072950985j),(0.018330681067604326-0.04740875594998484j),(0.00246468593257971-0.010388760223844336j),(0.001083746523796386-0.0030506461900070376j),(0.0011429305995755302-0.002179666231557051j),(-0.00022488392358655115-0.0005771023623353031j),(-0.0003046314957355127-0.00036856125977130397j),(-0.0001501940429608516-0.00014529096219048418j),(0.002993351104918569-0.004219647666770417j),(0.011579608180600918-0.004182374407825805j),(0.011937584337185102-0.00418915312811724j),(0.01243535120305632-0.004237703613955026j),(0.08032197784697508-0.011129306372977911j),(0.3569546058414417-0.029000809683571993j),(1.3088939830838224+1.1210774848334408j),(0.648318802810214+0.40824917515296805j),(0.29707596597839336-0.03488562113466631j),(0.039314487323593175-0.0153928402005021j),(0.03468394716085445-0.01974203312130217j),(0.2879114061309061-0.03334977319005199j),(0.007898108734414487-0.022439722320854207j),(-0.005377496724896265-0.022491149260987855j),(0.6259982813502998-0.4146244214426453j),(-0.001489983282201944-0.0012392351744432855j),(0.0004511050027085098-0.000169052902184731j),(0.10100607886884584-0.040169137745061985j),(6.222124824535205e-06-3.5806971477991194e-05j),(5.201259894663324e-07-3.094720560235864e-07j),(-0.0036161076788394837-0.006629249519928767j),(0.0009771302056666568-0.0021348180403089993j),(0.002434674704445405-0.0042721646303570835j),(0.03710273391023843-0.017555834845762418j),(0.03289407177410368-0.021101683059317217j),(0.006110927160225502-0.022465194694487035j),(-0.007591395455601382-0.02147631760368864j),(-4.747007866933478e-05+1.1559871021390985e-05j),(-7.020557914966195e-09-7.624179032435226e-09j),(-1.4071703976767123e-05-2.424024059356164e-05j)
Bus 17,(0.005564770208085688-0.017758699392244327j),(0.013929869864620687-0.04713030621610026j),(0.29055129646639677-0.1437594378928805j),(0.004663049705625585-0.02460005564166154j),(0.00038536509743804584-0.005390155262204329j),(-0.00020967270213612539-0.0026346674377912284j),(-0.0006198789979799911-0.00045557547979046056j),(-0.0005903981929019332-0.0003894012101465719j),(-0.0003922662789035387-0.00024532194175809876j),(0.000636381993492593-0.002500379031960921j),(0.004635117091997034-0.00404094688089438j),(0.004804139618267408-0.004089934734519349j),(0.005030725280574399-0.004183426690889414j),(0.03582155758258607-0.017843144461948915j),(0.1547032530775715-0.036449337074683605j),(0.6483188028102143+0.4082491751529682j),(1.3661692924890367+4.743777919757064j),(1.5786686356101516+1.1077218447727746j),(0.016293639928700223-0.009317632854064136j),(0.013975224470263193-0.010930410058247981j),(0.12446674595631026-0.03332474442110932j),(0.0020195885325560384-0.01038114082763179j),(-0.003822558835393234-0.009543484103116786j),(0.24845548534243267-0.22292361405042715j),(-0.0016590484464841671-0.012252777353637102j),(0.002894510412452175+0.001122280144038304j),(0.657957197203719+0.2401011485616858j),(0.0001835316328092956-0.0001454963458040318j),(3.828812469840263e-06+7.431281847638622e-07j),(0.011589339169674872-0.046746012038732104j),(-0.00033462466757902635-0.002498988265342098j),(0.00036697969550386123-0.0024246448058917506j),(0.01518071222880496-0.010125626803621572j),(0.013099902891293399-0.011412418887308514j),(0.0012319080324841975-0.010276532468702144j),(-0.004730503140861955-0.008953682298881705j),(-0.00025731431724098904-0.0001419135008418544j),(-1.0531018208125464e-09-6.678118859699561e-08j),(3.6321550702197596e-05-0.00017693388175045083j)
Bus 18,(0.015018779536041037-0.039165567877975524j),(0.03796818194004259-0.10405947343639j),(0.6745406037855837-0.28239233919313556j),(0.009854970232096659-0.04819245613020096j),(0.00016282643336144528-0.009870162914814923j),(-0.0014197290973479955-0.004203399276589538j),(-0.0012305107439412556-0.0005702897419387833j),(-0.0010916500074972964-0.0006057321297340653j),(-0.0007744474216504969-0.00046200297244159056j),(-0.0011246041503079553-0.0019582974278062664j),(0.00045329203823274303-0.005397668013643157j),(0.0005239045288268026-0.005497353503857322j),(0.0006035386017666073-0.005660081109753484j),(0.011242755738939843-0.029751905387558293j),(0.0373893375560289-0.050275839743236676j),(0.2970759659783935-0.03488562113466634j),(1.578668635610152+1.1077218447727746j),(3.3993850249392845+2.7138151898633j),(0.00266669763324624-0.006825554989588926j),(0.0015668678979104621-0.006747249995943169j),(0.029650287126415677-0.040638626446410864j),(-0.0019312532770505467-0.0036494537442042724j),(-0.003501066092091679-0.001962738192488313j),(0.02084506533840355-0.1286446610568826j),(-0.0024817469048651203-0.027567089346280466j),(0.0011591351595555085-0.0004175514608246312j),(0.25896915753187477-0.08831628368261188j),(1.708365339243115e-05-9.136483850519871e-05j),(1.3402370119804665e-06-7.743836782196581e-07j),(0.03264906159834194-0.10352439504079972j),(-0.0015676157782728566-0.003931371063027813j),(-0.0012476314334467218-0.0017465001668880732j),(0.0021304516115838216-0.006798235734053966j),(0.0011827341052654777-0.006679127334258943j),(-0.0021449489992531367-0.0034245698530228604j),(-0.0036323603824878355-0.0015609436950770206j),(-0.0005563844093457444-0.00035609030001675925j),(-1.7704005445576367e-08-1.9726944311151175e-08j),(-3.519193649868323e-05-6.244965900566109e-05j)
Bus 19,(-7.140398806025791e-05-3.576274946358537e-06j),(-0.00018866956325582098-6.482473454769239e-06j),(-0.0008140519573628915-0.0009423199085023886j),(-0.00019625867733182674-0.00017292929557183588j),(-5.3485508961543836e-05-5.856481056028645e-05j),(-3.397032764525877e-05-4.9814606741953196e-05j),(-1.5068674495403824e-05-1.7829782519419226e-06j),(-1.147763792580763e-05+2.3429463776113672e-06j),(-4.871292976933013e-06+1.5745890165255455e-06j),(-5.677291820503102e-05-0.00011331904760527372j),(4.291008344965482e-05-0.00029855473202989837j),(4.688586078778057e-05-0.000306373490674682j),(5.156817858419073e-05-0.0003176960458498216j),(0.0006843117239801517-0.0018650042263300384j),(0.003483494128071836-0.008052572739258365j),(0.03931448732359316-0.015392840200502104j),(0.016293639928700216-0.009317632854064142j),(0.0026666976332462363-0.006825554989588926j),(0.5238420350531422+0.22520400413633798j),(0.5206242177232714+0.13946874892002836j),(0.002594371435957772-0.006609698736305613j),(-0.0003942727996147145-0.0004291945360687978j),(-0.0005482631260787451-0.00014272172593970478j),(-0.001756802804487002-0.018310975764135408j),(-4.395484548043389e-05+1.7947952186205262e-05j),(1.5392885842628793e-06-1.1701235831714288e-05j),(0.00029456152182364933-0.002646681719659399j),(-7.026196650637148e-07-5.468875415018303e-07j),(-7.022376268191406e-10-1.4810740152862042e-08j),(-0.00018498968602288505+1.8522457815575346e-06j),(-3.490986553964217e-05-4.571296255697536e-05j),(-6.434208559009185e-05-0.00010184328074750919j),(0.523117675124148+0.1834302634603151j),(0.5163295086362443+0.10941782505954381j),(-0.00041540430299202337-0.00039084275175606356j),(-0.0005518135770797188-8.31629630498055e-05j),(-2.966877892582308e-07+1.1595895146386306e-06j),(-2.4570827419472896e-10+6.401102862399829e-11j),(-6.862047476786221e-07+2.513538312516445e-08j)
Bus 20,(-6.72794557142965e-05+6.358944817513559e-06j),(-0.00017736813660104787+1.957760787531673e-05j),(-0.0008895562554600338-0.000770838755968357j),(-0.00020708850100504002-0.00013509028876727461j),(-5.799130180574684e-05-4.75142135739835e-05j),(-3.854700694230115e-05-4.198126148887814e-05j),(-1.4338005643650399e-05+3.800868039681134e-07j),(-1.0418101318941188e-05+3.7515526131198786e-06j),(-4.342754792949348e-06+2.1349600287222266e-06j),(-6.850792403019409e-05-9.828617433372951e-05j),(-4.3629660903104147e-07-0.00028510875878330974j),(2.2201401090622364e-06-0.00029296299407182867j),(5.0613054667162945e-06-0.00030419080865515973j),(0.00038665849710201484-0.0018375831715221375j),(0.002164163393123522-0.008006047236043064j),(0.03468394716085444-0.019742033121302176j),(0.013975224470263184-0.010930410058247983j),(0.001566867897910459-0.006747249995943166j),(0.5206242177232712+0.13946874892002833j),(0.5312647737024052+0.18784448438394022j),(0.0015285481876675642-0.006535502000330085j),(-0.00042714503222744416-0.0003478969229041115j),(-0.0005322585173924499-5.8993375430581455e-05j),(-0.004131954633455786-0.016889869849662356j),(-3.867741875749289e-05+2.2762817862037653e-05j),(-1.5038302469549622e-07-1.115488419767494e-05j),(-8.416084940246558e-05-0.002515817793279583j),(-7.31577163422928e-07-4.1608397762577416e-07j),(-2.669776612939013e-09-1.3758968054422893e-08j),(-0.00017279312360403588+2.6874031328470804e-05j),(-3.886843666029499e-05-3.8016771736121605e-05j),(-7.402871185785954e-05-8.652269803750243e-05j),(0.5142692878677814+0.10049079446404316j),(0.5292402318126415+0.15617216912759688j),(-0.00044169979491239176-0.0003091496043520188j),(-0.0005274852646091589-2.7978054504566166e-06j),(-1.199343024489583e-07+1.1250364706531568e-06j),(-2.2114328657167617e-10+9.327128496025978e-11j),(-6.384802656132875e-07+1.1677238518465157e-07j)
Bus 21,(-0.00046770877882993756-0.0001487418616605985j),(-0.001241013348907206-0.00037332322181222495j),(-0.003753893788542208-0.007680102412898281j),(-0.000999999470605701-0.0014914595182867955j),(-0.00025250303005418603-0.0004823790782530706j),(-0.0001382825212706167-0.00039013230356966676j),(-9.690236632744611e-05-3.8215061193186836e-05j),(-8.028860425913002e-05-4.541126179823727e-06j),(-3.5091500227699615e-05+1.9239929984513033e-06j),(-0.00017846914073047843-0.0008515850424397595j),(0.0008074944938095473-0.0019066437248285478j),(0.0008475730140477733-0.001951583362373779j),(0.0008984753547171866-0.002018543803713368j),(0.007807325226535073-0.011181647030141524j),(0.03722013949849428-0.04735347569325709j),(0.28791140613090616-0.03334977319005189j),(0.12446674595631024-0.033324744421109345j),(0.029650287126415667-0.040638626446410885j),(0.002594371435957773-0.006609698736305615j),(0.0015285481876675649-0.006535502000330087j),(2.1248306506464085+1.6806499942362938j),(0.20907702101038897-0.07425808703138181j),(-0.0013741190007925258-0.02462487932591336j),(0.018837202946022057-0.12524214325655575j),(-0.0003231865416126598+4.2186623847564745e-05j),(3.0702293063299565e-05-7.497639920274686e-05j),(0.006588658556158377-0.017052625960061678j),(-3.706483809001976e-06-4.860199905584661e-06j),(2.1266998357201385e-08-9.954096611263229e-08j),(-0.0012311779815016714-0.00031155637533777404j),(-0.00015169956488373493-0.0003645509675128354j),(-0.0002488021997328047-0.000788661453240139j),(0.0020747225949607506-0.0065840455810365905j),(0.0011562294962748172-0.006470079348918559j),(0.19878466231813077-0.08737143830113854j),(-0.003890212117267266-0.0239800930258829j),(-3.999401468658255e-06+7.177796015674507e-06j),(-1.7430373567214445e-09-5.251881309935064e-12j),(-4.598933143549672e-06-1.03445598668211e-06j)
Bus 22,(-2.780011908922207e-05+2.9152537489663516e-05j),(-7.218972951787456e-05+7.812103293572658e-05j),(-0.0007016350164299465+6.206132317609587e-07j),(-0.00014600603415555201+2.011289843406565e-05j),(-4.4670675922906897e-05+1.272817089778558e-06j),(-3.37560296427706e-05-3.834658454419365e-06j),(-6.305537654850518e-06+5.773815132003026e-06j),(-3.223610240082089e-06+5.759691943726053e-06j),(-1.1205749573528742e-06+2.6579999606534284e-06j),(-6.924426143155546e-05-1.7472019542444426e-05j),(-0.00011160559267101949-0.00012816738791769788j),(-0.00011347895715485857-0.00013274089650955125j),(-0.00011658742956546912-0.0001389051611019796j),(-0.0005440055262866627-0.0009782541752225106j),(-0.002154276794350431-0.004449483800461805j),(0.007898108734414494-0.022439722320854203j),(0.0020195885325560384-0.010381140827631785j),(-0.001931253277050546-0.003649453744204272j),(-0.0003942727996147143-0.00042919453606879795j),(-0.00042714503222744416-0.0003478969229041116j),(0.20907702101038894-0.0742580870313818j),(1.2039653329249715+0.6430734656625393j),(0.10957495666067205-0.08654921632244121j),(-0.012251928698960923-0.015552252993331711j),(-8.51531337763253e-06+2.5359978342800205e-05j),(-4.426579399197611e-06-4.962457453642784e-06j),(-0.0010209657275097905-0.0010995748386929396j),(-4.918987488030606e-07+9.857674210201645e-08j),(-6.578223287945825e-09-5.150171666322317e-09j),(-6.727919590036633e-05+7.961768617468654e-05j),(-3.235155148897093e-05-1.9244946923655305e-06j),(-6.713266969558795e-05-1.0019543804350129e-05j),(-0.0004110760903310374-0.000389935927583355j),(-0.00043571383432487065-0.0003180763757671368j),(1.2209515895177314+0.5419365923766226j),(0.0983955921134728-0.09610283968669374j),(3.856328358646895e-07+5.532856150542626e-07j),(-6.309795747892219e-11+1.2839884420061159e-10j),(-2.4177329050027354e-07+3.020562943883812e-07j)
Bus 23,(-7.3392696902890146e-06+3.846462354008408e-05j),(-1.7782867858749377e-05+0.0001018587858401186j),(-0.0005727418201799581+0.0003703510837368005j),(-0.00010865034554195333+9.338981046181285e-05j),(-3.581439500106071e-05+2.4586289915245542e-05j),(-2.959196497209875e-05+1.4661394445826717e-05j),(-2.1066450020766936e-06+8.039594017188537e-06j),(4.0311221754141013e-07+6.4035204416135785e-06j),(4.858353901682859e-07+2.761628704190986e-06j),(-6.576590459806212e-05+2.2229386266294585e-05j),(-0.0001587145192540704-4.5853001096371254e-05j),(-0.00016265538957399464-4.860098655861136e-05j),(-0.0001684435648961631-5.1997194215150564e-05j),(-0.0009599781749539195-0.00051224612147044j),(-0.004104933220673011-0.0024986128686584593j),(-0.005377496724896262-0.02249114926098785j),(-0.0038225588353932322-0.00954348410311679j),(-0.003501066092091679-0.0019627381924883142j),(-0.0005482631260787452-0.00014272172593970495j),(-0.0005322585173924501-5.8993375430581564e-05j),(-0.0013741190007925217-0.024624879325913354j),(0.10957495666067206-0.08654921632244121j),(1.098405228852917+0.38886508735879816j),(0.04046239794472651-0.06960239631189416j),(6.412705752639628e-06+2.5201643432160892e-05j),(-6.231261543472342e-06-1.719819581310846e-06j),(-0.001413491497176502-0.00035992211977498874j),(-3.498027628286541e-07+3.398022612909248e-07j),(-8.087590401467805e-09-7.389680163194604e-10j),(-1.2983217325592063e-05+0.00010049276675948881j),(-2.74379593076507e-05+1.5481218791138892e-05j),(-6.0112904912075444e-05+2.720322946958709e-05j),(-0.0005412935138454116-0.0001017994678282348j),(-0.0005235382547316367-3.0120313190085922e-05j),(0.10078852785679746-0.09228185354463005j),(1.116152904360035+0.26744165788334584j),(6.066169263655936e-07+2.4862890529226106e-07j),(1.6145268785311346e-11+1.3813136797381268e-10j),(-3.8252084071458966e-08+3.741511271578574e-07j)
Bus 24,(-0.0012548537257087505+0.00020479301502818187j),(-0.003304585459440574+0.0005927086157662131j),(-0.01767695254314898-0.013340205170948242j),(-0.004058864338556126-0.002272883548110429j),(-0.001148906780762149-0.0008182737006426402j),(-0.0007768852672466423-0.00073910162668929j),(-0.0002686614698506282+2.5340176549196945e-05j),(-0.00019079861843046607+8.364999698842496e-05j),(-7.880865092455815e-05+4.5590269702996416e-05j),(-0.0014107850221104147-0.0017579799149997743j),(-0.00037020160373208084-0.0053513293982609626j),(-0.0003303094083259352-0.005502137155579482j),(-0.00029123314399432147-0.005716506190221117j),(0.004924873411061904-0.03498491516092482j),(0.030458787816190974-0.1530324210919699j),(0.6259982813502997-0.4146244214426453j),(0.24845548534243275-0.22292361405042715j),(0.020845065338403558-0.1286446610568826j),(-0.0017568028044869961-0.018310975764135404j),(-0.004131954633455781-0.01688986984966235j),(0.018837202946022046-0.12524214325655578j),(-0.012251928698960928-0.015552252993331715j),(0.040462397944726516-0.06960239631189419j),(2.8874514142040075+0.3777392453052598j),(-0.0006971256464860122+0.00047639934279333524j),(-1.698660962631352e-05-0.0002092015663040678j),(-0.004774229226322786-0.04711849707380297j),(-1.4261024294690298e-05-6.881561364073967e-06j),(-6.758557963415992e-08-2.548848457864986e-07j),(-0.0032094416732318504+0.000723863474877885j),(-0.0007778851054330317-0.000664274573935282j),(-0.0014994813374038004-0.0015301533711467874j),(-0.0029271602752511555-0.01764241324503685j),(-0.00491533521965494-0.016302184468389772j),(-0.013066347667674436-0.014307467626077335j),(0.03244513105254926-0.0723616044779644j),(-8.22836930067079e-07+2.1270765709017992e-05j),(-4.032733987196407e-09+2.0316229598590687e-09j),(-1.1836882751451572e-05+3.002677041113626e-06j)
Bus 25,(0.24992295147656005+0.05439176856723277j),(0.662169794110741+0.13280527934278347j),(0.06245229103762405-0.07739428876944505j),(-0.0017941859120258483-0.006251038726460947j),(-0.0005845969384698176-0.0011521755075342684j),(-0.0004149942936936763-0.00036852852057940133j),(-0.00020074887347516576-3.845304530185846e-06j),(-0.000199434853086689-7.480559908619458e-05j),(0.0008883116703704586-0.0022104585944852082j),(-0.00018709830778763608-6.096588903386139e-05j),(-0.00028680947998497035-0.00037789521668160555j),(-0.000287176145589554-0.00038611712855505316j),(-0.0002906411747844091-0.00039894292431475316j),(-0.000914063142745136-0.002360304674968319j),(-0.000602285686650782-5.8855943340685614e-05j),(-0.0014899832822019444-0.0012392351744432855j),(-0.0016590484464841689-0.012252777353637105j),(-0.002481746904865122-0.027567089346280466j),(-4.3954845480433894e-05+1.794795218620526e-05j),(-3.8677418757492884e-05+2.2762817862037646e-05j),(-0.00032318654161265993+4.218662384756473e-05j),(-8.515313377632531e-06+2.53599783428002e-05j),(6.412705752639637e-06+2.5201643432160906e-05j),(-0.0006971256464860123+0.000476399342793336j),(3.125700422240737+1.3808816295385098j),(0.006245545382777957+0.003000057024639619j),(-0.0005142403634073736-0.0013587740717199202j),(0.00043365171051794424-0.00029185501181914385j),(8.390319539734986e-06+2.318736702027971e-06j),(0.6540369750200341+0.10124223569162447j),(-0.00041418271117936895-0.0003298040263316401j),(-0.00018268518893016673-4.008365940109805e-05j),(-4.143271587627081e-05+2.0344025371220777e-05j),(-3.66427321382386e-05+2.4262473970364034e-05j),(-6.505379412586219e-06+2.5359519914921132e-05j),(8.885504688862703e-06+2.4024512009973687e-05j),(0.0016729862657698829-0.003653940604101347j),(9.25925538263224e-09-1.4877672791415546e-07j),(0.00011155881811921867-0.00038738230359697614j)
