Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0005209292741455923-0.0007140985379894146j),(-0.0012492823793463753-0.0015706816389459627j),(0.0063463056094141155-0.009258172052129143j),(0.10600617759502802+0.02017396569270154j),(0.15974383289340416+0.07967473694109418j),(0.20235133011139927+0.1143474530768302j),(0.05311174586267079-0.014089025781437108j),(0.02482216131267175-0.018911783764571675j),(0.010197128022047117-0.007671478555344875j),(0.6782836528261031+0.48367313911730936j),(0.6052130580829482+1.9683563697432347j),(0.6006159595791369+1.9003550052419629j),(0.6019052746532645+1.8545710563747957j),(0.31049616386008744+0.839608949046784j),(0.07349464160839866+0.030956844151072884j),(0.01136966032034596-0.004165749340521076j),(0.004541901890658875-0.0038647795612367893j),(0.00041932502527911367-0.005003095656936105j),(2.9689681179659967e-05-0.00029720442086899143j),(-1.2902135074778839e-05-0.00028283124617611784j),(0.0007850487726214953-0.0018769211934237867j),(-0.00012102117170933031-0.00011969131618749187j),(-0.00015828621216687608-3.7792197490787206e-05j),(-0.00038787539877513605-0.005261094312814538j),(-0.0004484927201426261-0.00022110950739587037j),(-1.0123715474849366e-06-4.345514045345402e-06j),(-6.332293958882562e-05-0.0008437127296115774j),(-3.214343158054846e-07-9.998329756903301e-08j),(-2.441073370936374e-09-5.146966843365574e-09j),(-0.0013310861664849582-0.0015251082724864408j),(0.20249418049974355+0.08506976411516363j),(0.69113944910062+0.39560338122410477j),(8.796177153792145e-06-0.00029189139336679347j),(-2.740361300003468e-05-0.00027658031012784475j),(-0.00012747945918980896-0.00010881773504979458j),(-0.00015989013558405057-2.0671734119636967e-05j),(-9.970541785184809e-05-0.00017545082544591004j),(-3.01721632247105e-10+5.0643716373622295e-11j),(-1.68465415226645e-07-5.4130549496413944e-09j)
Bus 12,(-0.00052126068857644-0.0007275205976767673j),(-0.0012529825571111913-0.0016156358578847745j),(0.006580396076072924-0.00935412599135516j),(0.10774742270936134+0.021898685562436772j),(0.15613292825678365+0.07628431916858128j),(0.19698996458782417+0.10906651209802766j),(0.051356330598839865-0.014125961899057942j),(0.023972062972290376-0.018561889112972508j),(0.009848278598849042-0.00753049049744618j),(0.676340090915377+0.48256609900616226j),(0.6006159595791369+1.9003550052419627j),(0.6008977303088383+1.960318277927043j),(0.6022361074841525+1.912690203594472j),(0.31134359950889534+0.8663442963231232j),(0.07528468120829145+0.03253004892638125j),(0.011733354902776594-0.0041754626113464244j),(0.004714117757473688-0.003919445227026462j),(0.0004924593634788369-0.005113286168344325j),(3.338236513422822e-05-0.0003053838407715886j),(-1.0560081737291872e-05-0.0002910093676219854j),(0.0008253861732280901-0.0019228518497800978j),(-0.00012332100952249704-0.00012425927320952658j),(-0.00016243187253581673-4.0384809913344986e-05j),(-0.0003485208582068781-0.005414636526022947j),(-0.0004541085690158451-0.0002308471032859115j),(-9.809117102700016e-07-4.47479832232809e-06j),(-5.519102991164829e-05-0.0008680241262326724j),(-3.286469407046447e-07-1.0696530142429183e-07j),(-2.4368728127811152e-09-5.316789130123171e-09j),(-0.0013368839853643343-0.0015702338453317927j),(0.1968814590549301+0.08070285674833165j),(0.6891855533194239+0.39473508394523166j),(1.1842953973051644e-05-0.00030011966465328017j),(-2.553441851869396e-05-0.0002847193383310245j),(-0.00013006738466177188-0.00011313790167240266j),(-0.0001642454843640423-2.279215215748957e-05j),(-9.881263269403043e-05-0.0001696601668138356j),(-3.104341189411001e-10+4.793633798438851e-11j),(-1.7287717521556657e-07-7.821528978884432e-09j)
Bus 13,(-0.0005272015327401622-0.000749606504109787j),(-0.0012702387566734467-0.0016798820737240119j),(0.006895371054747172-0.009554259890908998j),(0.11071796701238008+0.02393420158191767j),(0.15427915404771497+0.07385747820633684j),(0.19383857276343525+0.10514897800668088j),(0.05020018827375873-0.014297722339833792j),(0.02340819451084914-0.018412795073835704j),(0.009616967340214834-0.007470899747024585j),(0.681925467825047+0.48738540154217286j),(0.601905274653264+1.8545710563747952j),(0.6022361074841522+1.9126902035944715j),(0.6084653160127593+1.9931697418435879j),(0.31530690954773416+0.9032286304759086j),(0.07792429010063717+0.03451888221402381j),(0.012234480137339732-0.004226900888652432j),(0.004942767134698862-0.004016699947602616j),(0.000574044404955366-0.0052821116168968755j),(3.76254984797023e-05-0.00031706299278649506j),(-8.181582765007419e-06-0.000302545506500298j),(0.0008762762045388831-0.0019904843905718212j),(-0.00012697393841206578-0.00013032562897378905j),(-0.00016842672658677531-4.3530876907304445e-05j),(-0.0003102395705931227-0.005630741947063313j),(-0.00046483010978912355-0.00024349063791884848j),(-9.583205207641634e-07-4.656162896558834e-06j),(-4.7223334106682755e-05-0.0009023647042356421j),(-3.395873025191917e-07-1.1535803065620801e-07j),(-2.4578554211366064e-09-5.5491819808654305e-09j),(-0.0013572289929166456-0.001634173986784719j),(0.19349287009143185+0.07737256237037511j),(0.6949562842627797+0.39878833884653286j),(1.5189197277102772e-05-0.0003117987288107969j),(-2.3804692275309158e-05-0.00029615206090351936j),(-0.0001340921577827553-0.00011883201947181173j),(-0.000170480476023863-2.526435150909339e-05j),(-9.896595023350183e-05-0.00016587758792723872j),(-3.2274869122589677e-10+4.561251691057747e-11j),(-1.792761436666344e-07-1.041401953405271e-08j)
Bus 14,(-0.0015790597615792886-0.004257842825075523j),(-0.0042137330681925825-0.010946585650834834j),(0.05157868303436348-0.04073565868347072j),(0.5571485016328426+0.30042208812918003j),(0.16557110201652095+0.06506683722790471j),(0.11938690971512059+0.03703419376458108j),(0.028536955306141417-0.01648979246190245j),(0.01923072211863355-0.016310581269743843j),(0.007868236562236324-0.006617445244690437j),(0.32175388883812894+0.21106514887297195j),(0.31049616386008755+0.8396089490467838j),(0.31134359950889545+0.8663442963231227j),(0.3153069095477343+0.9032286304759085j),(0.8414882101304471+5.914183628344032j),(0.4357676023563512+0.30551655528542937j),(0.08023656749162413-0.011084577943787963j),(0.03580926374974954-0.017657569508852267j),(0.011284242144766535-0.029356874533613086j),(0.0006161319513039972-0.0019005940617714014j),(0.00031730794186377357-0.001867124232649503j),(0.00779708057533569-0.011154156015617204j),(-0.0006211146315033068-0.0009542553884337293j),(-0.0009810117539170125-0.000471819673078468j),(0.004935783131625043-0.03494136740244605j),(-0.002113563931486-0.0020187651076780597j),(1.424897634428067e-06-2.9509119616851863e-05j),(0.0009696290463499755-0.005580943475294052j),(-1.8659759518546166e-06-1.2190712055090811e-06j),(-6.222104607951159e-09-3.720154161284569e-08j),(-0.004749699452146471-0.010835806535191478j),(0.1161247500418024+0.021629981655460342j),(0.3261062300043333+0.17018477834444004j),(0.00047201099458707874-0.0018955347212423952j),(0.00021363825614084138-0.0018468567415318487j),(-0.0006787724316045681-0.0008923486774844165j),(-0.0010158088492595357-0.00036218490679658323j),(-0.0001486473753976756-0.00013079621232343897j),(-2.0133089842737895e-09-2.2406732035558828e-10j),(-1.0630927321547382e-06-3.396664414405565e-07j)
Bus 15,(-0.00106233318901389-0.00010932782905224145j),(-0.0027867766805465084-0.00023822933479712184j),(-0.0033615919416393946-0.015295696982000603j),(0.0528368098313204-0.018095282376311497j),(0.014204310777769933-0.006811073990225509j),(0.00965079313810108-0.005489176725683885j),(0.0006625904697970127-0.0028481811440647614j),(0.00010369790224283625-0.002232996141689461j),(4.533995954544254e-05-0.0009038005325447446j),(0.033319642783411575-0.00806067730845001j),(0.07349464160839862+0.03095684415107287j),(0.07528468120829139+0.03253004892638124j),(0.07792429010063716+0.0345188822140238j),(0.4357676023563511+0.3055165552854293j),(1.8552027216214086+1.422329220007044j),(0.35693462143117355-0.02898265941761788j),(0.15472085644886277-0.036429567189897115j),(0.03744819432556588-0.05024514455290574j),(0.0031922054336084318-0.008236403115839156j),(0.0018648205778638068-0.008162948398523212j),(0.03719066137110823-0.04729815742968246j),(-0.002504487832477663-0.004366667637172203j),(-0.0042130730426025945-0.002326577384914601j),(0.030473838239028557-0.15301061119816026j),(-0.0006576070334389063+0.0002351531349348409j),(4.275561455425861e-05-9.197893358002293e-05j),(0.008762840377051656-0.020780220890926505j),(-4.3537549295095835e-06-6.293178695844945e-06j),(2.8406360849072495e-08-1.2634277932384235e-07j),(-0.002818926027709584-0.00011174782427961953j),(0.008454232726449068-0.00621323134470731j),(0.030927151583400272-0.010833699423133622j),(0.0025547712009623452-0.008249898546535855j),(0.001402164989252607-0.008099256110962152j),(-0.002774389929788149-0.004107733654394526j),(-0.004393928908330322-0.001851279819059914j),(-1.8799660624714723e-05+1.2587658427652207e-05j),(-6.111097457687211e-09-3.320398881690243e-09j),(-2.9401270558976686e-06-2.457069577222921e-06j)
Bus 16,(-0.00262316785689173-0.0021637792792832265j),(-0.0070170464084767774-0.00560390125093748j),(0.018262812852869594-0.046837449634849745j),(0.0024858942379355478-0.010281771371774544j),(0.0005374891773639219-0.002652373024962169j),(0.00035020230633203773-0.0016549965001347508j),(-0.0002734574719356273-0.0003594392798128627j),(-0.00028182505637898674-0.00024862014011702536j),(-0.00013896933895269907-8.183250822552712e-05j),(0.0028689293051761726-0.004343913206476437j),(0.011369660320345953-0.004165749340521073j),(0.011733354902776588-0.004175462611346421j),(0.012234480137339729-0.004226900888652431j),(0.08023656749162411-0.011084577943787935j),(0.35693462143117355-0.028982659417617823j),(1.3087992340831116+1.1210527656539893j),(0.6483171029874732+0.4082975245780437j),(0.2971563867596744-0.034749137808124025j),(0.03895517089542107-0.01701191911494469j),(0.03420521017435904-0.02129729068677296j),(0.28762430777725917-0.033269345043577925j),(0.006427797614167122-0.023355704660112518j),(-0.006332219791359014-0.022277537615742235j),(0.625971437128118-0.41451589241777786j),(-0.0021665443904489374-0.0005573802106631297j),(0.00046222504536606857-0.00016218324500622794j),(0.10101350545393024-0.04016567699660602j),(7.088428665734784e-06-3.627061878279486e-05j),(5.326998042502624e-07-3.276452208388909e-07j),(-0.007328364423103023-0.005323458992567112j),(0.0001466874941590346-0.0015918297824405528j),(0.002316067605572902-0.0044045161984844474j),(0.03684075085470311-0.01923513223872068j),(0.03241951227564021-0.022661840816568045j),(0.004628474115970149-0.023400057528923907j),(-0.008568826648045086-0.021284366077790755j),(-4.3238941898005577e-05+3.575117056865411e-05j),(-9.116457285130802e-09-3.2327354921909e-08j),(-1.4132507660404958e-06-1.845065394823898e-05j)
Bus 17,(-0.002994199810007564-0.021478385529531283j),(-0.008825775071895487-0.056595573054402715j),(0.28777412992595486-0.1414337569143515j),(0.0047265710743555865-0.024289681667050735j),(0.00012840598526215534-0.004679134977262314j),(-0.0006114179592938922-0.001698534817186538j),(-0.0005331472422528223-0.00023080779940471525j),(-0.0004962059068360103-0.0002900641167868532j),(-0.000405289394568882-0.00012783021071460603j),(0.0005891056529320679-0.0024939619801791517j),(0.004541901890658872-0.0038647795612367876j),(0.0047141177574736865-0.003919445227026461j),(0.00494276713469886-0.0040166999476026165j),(0.03580926374974955-0.017657569508852264j),(0.1547208564488628-0.036429567189897115j),(0.6483171029874732+0.4082975245780437j),(1.3661333403383882+4.744224257492949j),(1.578559503091156+1.1087255392477748j),(0.016032314129166374-0.010006797088518846j),(0.01366536216415907-0.011583967052122663j),(0.12435697706753944-0.03326982814400436j),(0.0013139928148569794-0.01068957242939412j),(-0.004228689762791854-0.009388570562211703j),(0.24847791581267-0.22288522288804943j),(-0.007781436288626949-0.011965401728582292j),(0.0029188233315716244+0.001202840237204455j),(0.6580184205508067+0.24014751721624134j),(0.0001896866879153913-0.00014403650174934433j),(3.967577045096597e-06+7.093703967662968e-07j),(-0.011498298040819433-0.05661945010016167j),(-0.0007606414151027847-0.0015269441952149056j),(0.00032333847530989686-0.0024282075048527667j),(0.014958228918187226-0.010847684930822872j),(0.012791502377026108-0.012068467860992763j),(0.0005196799506784961-0.01059249674641137j),(-0.005148118496045007-0.008806802819977566j),(-0.0003444246415625338-1.4210066642201009e-05j),(9.483288125746354e-08-1.9458741131285456e-07j),(7.235303976958627e-05-9.480157723372066e-05j)
Bus 18,(-0.00371348637873202-0.04873696008964912j),(-0.011893570010169198-0.1285521749878494j),(0.6679599752406218-0.27755810447742363j),(0.009971291593146275-0.047556981257554455j),(2.729741720219024e-05-0.008575877366099995j),(-0.0016799736818067965-0.0025027476070952704j),(-0.0009924187439389587-0.00023763504713996927j),(-0.0008957052550487066-0.000477908701766527j),(-0.0008208069511328325-0.0002441171158439891j),(-0.0011208805638629603-0.0018314499417292178j),(0.0004193250252791138-0.005003095656936105j),(0.0004924593634788367-0.005113286168344325j),(0.0005740444049553662-0.005282111616896877j),(0.01128424214476654-0.029356874533613096j),(0.037448194325565884-0.05024514455290575j),(0.2971563867596744-0.03474913780812397j),(1.5785595030911561+1.1087255392477748j),(3.399008163273483+2.7160506451012685j),(0.002421782770993316-0.006971126704131817j),(0.0013156892574648-0.006870560707103608j),(0.029653243716956944-0.040589682945261926j),(-0.0022201325599925294-0.003571801819474165j),(-0.003586366301930429-0.001817977488254669j),(0.02092039542263411-0.12865294793904933j),(-0.016309661354519767-0.02778604518507934j),(0.001162969733460479-0.0004045120965324876j),(0.2590770802290423-0.08821901805836814j),(1.8065360277268248e-05-9.112247090297732e-05j),(1.3412470141463013e-06-8.19940850195619e-07j),(-0.01790201133203269-0.12898176262973077j),(-0.0018519870632725892-0.0021642397234052477j),(-0.0012402159753995478-0.0016355285670936555j),(0.001889175034232133-0.006963552073456712j),(0.0009312899529882119-0.00680370661874211j),(-0.0024378261848906255-0.003347633563122292j),(-0.0037233175210758594-0.0014157943613007356j),(-0.0007710068969731862-8.12419750147841e-05j),(-2.2694636752698586e-08-8.132122717556075e-08j),(-3.4263940188605864e-06-4.638774767759603e-05j)
Bus 19,(-7.62311294486404e-05+3.4989206217959504e-05j),(-0.0001998291083001188+9.557727898667301e-05j),(-0.0008436662323677771-0.0009088116464586255j),(-0.00020157014322559844-0.00016568410220286987j),(-5.311413094960025e-05-4.043677754518086e-05j),(-3.2982205171854844e-05-2.556044625241667e-05j),(-1.0919196217282002e-05+2.208904822928711e-06j),(-8.54862077482727e-06+3.5855766547851308e-06j),(-3.3103075269992578e-06+2.2061177483227894e-06j),(-6.561687010456552e-05-0.00011037896197749616j),(2.968968117965996e-05-0.0002972044208689913j),(3.3382365134228205e-05-0.00030538384077158847j),(3.762549847970228e-05-0.0003170629927864949j),(0.0006161319513039972-0.001900594061771401j),(0.0031922054336084313-0.008236403115839156j),(0.038955170895421075-0.017011919114944707j),(0.01603231412916637-0.010006797088518853j),(0.0024217827709933134-0.00697112670413182j),(0.5357478096193434+0.206224614724164j),(0.5307756160633527+0.1199710126982198j),(0.002352204399848776-0.006743585646401349j),(-0.00044948749535900863-0.00039370090255209304j),(-0.0005626712529792432-9.88065291969528e-05j),(-0.0024765810477071983-0.01835280326139617j),(-3.56575877714562e-05+4.211362027232606e-05j),(1.3662543422328037e-06-1.2005549751269043e-05j),(0.00019372382551640006-0.002674412495857491j),(-7.29135484887664e-07-5.471554060863132e-07j),(-1.550127172590201e-09-1.5348379397107778e-08j),(-0.00019694799944218382+0.0001055031083983361j),(-3.3766744101798334e-05-2.0363043040301884e-05j),(-7.290360555946729e-05-9.875513676191967e-05j),(0.536529536883984+0.16479678110026477j),(0.526567174432474+0.08991330158976572j),(-0.00046980819823977626-0.0003542275050684778j),(-0.0005646551544611114-3.8474739481631756e-05j),(3.2912053400594236e-07+1.3442159887490693e-06j),(-8.157254159056851e-10-1.4498630742859513e-10j),(-4.248433374946855e-07-1.6689685156321752e-07j)
Bus 20,(-6.670305601708138e-05+4.326980586507771e-05j),(-0.00017432364346834915+0.00011704427667672461j),(-0.0009159161114800899-0.0007367386287251256j),(-0.000211777863123098-0.00012776505320684185j),(-5.536221532182943e-05-3.06449410934862e-05j),(-3.4439959491959504e-05-1.9452067927310708e-05j),(-9.938713268798546e-06+3.5689424586688696e-06j),(-7.526497029749275e-06+4.535154176861366e-06j),(-2.8023985816429864e-06+2.523082883681747e-06j),(-7.667874809930252e-05-9.45324231045306e-05j),(-1.2902135074778839e-05-0.0002828312461761176j),(-1.0560081737291879e-05-0.0002910093676219852j),(-8.181582765007456e-06-0.0003025455065002979j),(0.00031730794186377346-0.0018671242326495025j),(0.0018648205778638068-0.008162948398523212j),(0.03420521017435905-0.021297290686772972j),(0.013665362164159069-0.011583967052122666j),(0.0013156892574647978-0.006870560707103608j),(0.5307756160633527+0.11997101269821983j),(0.5397719121648503+0.1682278691416082j),(0.0012816266531789355-0.006647600570358076j),(-0.0004755730836945459-0.0003076399570708589j),(-0.0005413002834307597-1.5527630522674113e-05j),(-0.004839220058864622-0.016874305296923606j),(-2.7670604557280686e-05+4.438910466156008e-05j),(-3.6459887538290836e-07-1.144783567126674e-05j),(-0.00018498371359500104-0.0025350052340184174j),(-7.589066583356945e-07-4.132291967641537e-07j),(-3.5583270955894767e-09-1.4183354716520666e-08j),(-0.00017026041187741893+0.00012595910434968206j),(-3.446320193722831e-05-1.4469637615312284e-05j),(-8.191955532882501e-05-8.263087298096772e-05j),(0.5258287111454915+0.08100692294044487j),(0.5379037175554947+0.13674911302805975j),(-0.0004892205763986224-0.00026783005004737135j),(-0.0005348890498943638+4.133210361263679e-05j),(4.929998123405595e-07+1.2156714134187577e-06j),(-7.849820823387395e-10-2.4145639325259228e-11j),(-4.213614640416705e-07-9.828982614159678e-08j)
Bus 21,(-0.0005662317925042748+7.617002940066053e-05j),(-0.001491976647694022+0.00022480061076141458j),(-0.0036865642732403807-0.007599597797927325j),(-0.0009832232970194473-0.0014805527080345754j),(-0.000265493964418703-0.00036914456588382994j),(-0.00016396663240371952-0.00023216164056755976j),(-7.552621168972625e-05-7.347845499131241e-06j),(-6.282455304071607e-05+6.339076355768528e-06j),(-2.5955465719186033e-05+7.781061234740373e-06j),(-0.00020770393906206915-0.0008496454794100544j),(0.0007850487726214953-0.0018769211934237862j),(0.0008253861732280902-0.001922851849780098j),(0.0008762762045388833-0.001990484390571822j),(0.007797080575335691-0.011154156015617206j),(0.037190661371108234-0.047298157429682464j),(0.2876243077772592-0.03326934504357795j),(0.12435697706753943-0.033269828144004365j),(0.02965324371695694-0.040589682945261926j),(0.0023522043998487766-0.0067435856464013524j),(0.001281626653178935-0.006647600570358078j),(2.122754846123573+1.6790108539425985j),(0.207940922212215-0.09050756225170542j),(-0.0038417647964444756-0.02517267505020317j),(0.018745845321518663-0.1249497731560949j),(-0.0003161135753530335+0.00020334930415365514j),(3.2799464415283976e-05-7.54857550508798e-05j),(0.006585909430542978-0.01703579098335793j),(-3.660448813704503e-06-5.015729351042833e-06j),(2.045640327714668e-08-1.030670001852814e-07j),(-0.001492968175400395+0.0002951940747552608j),(-0.00017942371437845852-0.00019986693000001413j),(-0.00027831021383355236-0.0007884322615698348j),(0.0018367477823021685-0.00673690066326433j),(0.0009095314261550968-0.006583366427963424j),(0.19768384367920833-0.10387632321307501j),(-0.006418223508560146-0.024397068727412j),(-5.320091847792555e-07+9.41156367725054e-06j),(-5.0251063573995635e-09-2.568327556652669e-09j),(-2.4352369721103035e-06-1.9329240375791173e-06j)
Bus 22,(-1.1825983870322984e-05+4.631355886861592e-05j),(-2.9291002312240136e-05+0.00012278741871008154j),(-0.0007050391343290029+4.797035292178979e-05j),(-0.00014565604667689036+2.9904629993439252e-05j),(-3.695358895309259e-05+9.034668803681953e-06j),(-2.314658260972964e-05+5.448762553768952e-06j),(-2.935629344848611e-06+5.629117293569685e-06j),(-1.4759748320266692e-06+5.072426949622331e-06j),(-2.093140373441816e-07+2.257318036086383e-06j),(-7.242039428425476e-05-1.0498613406268273e-05j),(-0.00012102117170933033-0.00011969131618749179j),(-0.00012332100952249702-0.00012425927320952655j),(-0.00012697393841206575-0.00013032562897378902j),(-0.0006211146315033067-0.000954255388433729j),(-0.0025044878324776616-0.004366667637172202j),(0.006427797614167124-0.023355704660112515j),(0.0013139928148569772-0.01068957242939412j),(-0.00222013255999253-0.0035718018194741646j),(-0.0004494874953590084-0.00039370090255209304j),(-0.0004755730836945458-0.00030763995707085883j),(0.20794092221221497-0.09050756225170538j),(1.2731909616954633+0.5704920411478224j),(0.10261191418086316-0.10008450667189867j),(-0.01391300576102343-0.014840366745296072j),(5.8745431614081534e-06+3.089302760659053e-05j),(-4.828797436219662e-06-4.9088781788826955e-06j),(-0.0011153427315213913-0.0010445149671625717j),(-5.037667379882311e-07+1.2687480802579628e-07j),(-7.355130513366869e-09-4.815197702976487e-09j),(-2.3860990426581747e-05+0.00012506916503490158j),(-2.1125323114924047e-05+7.659427186095999e-06j),(-6.988301233953205e-05-3.103749849131678e-06j),(-0.00046511372145989195-0.0003535028121172175j),(-0.00048224440792202174-0.00027676120493738064j),(1.291477816521458+0.46845599929365456j),(0.09061808104272603-0.10933368934835941j),(7.1347820016513e-07+3.3605653540104367e-07j),(-3.5664232230353895e-10+3.0939997539805635e-10j),(-2.2622980228503554e-07+1.2838175575241082e-07j)
Bus 23,(1.3308600620670075e-05+4.371915994283127e-05j),(3.696955674686129e-05+0.00011488608945857532j),(-0.0005524435212744109+0.00038894648574916153j),(-0.00010421257306861788+9.669521782641055e-05j),(-2.5721037881859274e-05+2.5715261265781904e-05j),(-1.621516865331471e-05+1.5935382342507863e-05j),(3.9302683239445574e-07+6.057005241828489e-06j),(1.3098752564756956e-06+4.877941720266786e-06j),(9.486826557502964e-07+1.948773137039451e-06j),(-6.439823486331212e-05+2.7343958515418152e-05j),(-0.0001582862121668761-3.779219749078726e-05j),(-0.00016243187253581673-4.0384809913345054e-05j),(-0.00016842672658677531-4.35308769073045e-05j),(-0.0009810117539170125-0.0004718196730784683j),(-0.0042130730426025945-0.0023265773849146017j),(-0.006332219791359011-0.02227753761574223j),(-0.004228689762791851-0.009388570562211707j),(-0.0035863663019304283-0.0018179774882546695j),(-0.0005626712529792432-9.880652919695284e-05j),(-0.0005413002834307597-1.5527630522674147e-05j),(-0.0038417647964444765-0.025172675050203156j),(0.10261191418086311-0.10008450667189862j),(1.1145990876299723+0.351763444220629j),(0.03816586640174937-0.0710988708940335j),(2.012605740335042e-05+2.2335248280013264e-05j),(-6.381735064209807e-06-1.616744633338985e-06j),(-0.0014297260271765604-0.00030042495862121646j),(-3.4879932983842434e-07+3.535937637995859e-07j),(-8.400075881312978e-09-2.8697302604808057e-10j),(4.253946679691509e-05+0.00011405740139450521j),(-1.34665459917494e-05+1.6739533414506857e-05j),(-5.8656119310541815e-05+3.212921059258134e-05j),(-0.0005555022705959275-5.820050099672455e-05j),(-0.000531435241767764+1.3019414917669404e-05j),(0.09355437538126593-0.10568703671725688j),(1.1348531327376914+0.22993542245861304j),(7.498401096562487e-07-7.926154085998814e-08j),(-1.3800935808785255e-10+4.2979235825668764e-10j),(-1.2121650515086578e-07+2.1715128962227082e-07j)
Bus 24,(-0.00121979034314142+0.0008407172384599548j),(-0.0031857673396938147+0.002270942971287285j),(-0.017443640004975024-0.01324411758890002j),(-0.004011095328969752-0.002269170305974206j),(-0.0010471288583729925-0.0005418866691781248j),(-0.0006516049349852887-0.0003443319899281669j),(-0.00018324972550692374+7.165832208293318e-05j),(-0.00013781726879662538+8.8395749072212e-05j),(-5.087917302687508e-05+4.845542598238861e-05j),(-0.00147749003825492-0.0017206902568232848j),(-0.00038787539877513486-0.0052610943128145364j),(-0.0003485208582068766-0.005414636526022946j),(-0.0003102395705931218-0.005630741947063314j),(0.004935783131625054-0.03494136740244604j),(0.03047383823902859-0.15301061119816026j),(0.625971437128118-0.41451589241777786j),(0.24847791581267-0.2228852228880494j),(0.02092039542263411-0.12865294793904936j),(-0.00247658104770719-0.01835280326139617j),(-0.004839220058864617-0.016874305296923603j),(0.01874584532151867-0.12494977315609494j),(-0.013913005761023436-0.014840366745296076j),(0.03816586640174939-0.07109887089403354j),(2.8873399162957143+0.37789373091727235j),(-0.0004922139454308749+0.0008411991435524708j),(-1.2763749897562717e-05-0.00021302951724674549j),(-0.004768036874476801-0.04711879972225341j),(-1.4350493774369257e-05-7.300567356799999e-06j),(-7.36752736550553e-08-2.623131235673826e-07j),(-0.003105436936275764+0.0024348645886425064j),(-0.0006494382214107899-0.0002515204405067934j),(-0.0015688921142045986-0.0014962855038446528j),(-0.00366053000591127-0.017732339840550084j),(-0.005624153716477356-0.01628904914756998j),(-0.01473335980617177-0.013570918635609878j),(0.030161135913639642-0.07403619626109474j),(9.816569153934808e-06+2.2385059102817597e-05j),(-1.4633150625445023e-08-4.015162259308331e-11j),(-7.899280767920217e-06-1.6108329367719839e-06j)
Bus 25,(0.2903116755261421-0.06733739408738325j),(0.7637538615947604-0.19029605537335298j),(0.02720162073246353-0.11267759412505296j),(-0.00498615776746407-0.005695272243365688j),(-0.0010598783010205362-0.0008030372161989704j),(-0.00044372541378934855-7.233972522980838e-06j),(-0.00015529719986851094+9.776803348922069e-05j),(-0.00021974392105021174+1.0446999220878716e-05j),(-0.0002311088966772644-0.002784424623517351j),(-0.00020968522527992724+3.705601473616802e-05j),(-0.0004484927201426264-0.00022110950739587023j),(-0.0004541085690158455-0.0002308471032859113j),(-0.000464830109789124-0.00024349063791884824j),(-0.002113563931486002-0.00201876510767806j),(-0.0006576070334389066+0.00023515313493484126j),(-0.002166544390448939-0.0005573802106631294j),(-0.007781436288626958-0.0119654017285823j),(-0.016309661354519785-0.027786045185079353j),(-3.5657587771456216e-05+4.211362027232607e-05j),(-2.76706045572807e-05+4.4389104661560104e-05j),(-0.0003161135753530337+0.0002033493041536551j),(5.874543161408151e-06+3.0893027606590534e-05j),(2.0126057403350455e-05+2.2335248280013277e-05j),(-0.0004922139454308748+0.0008411991435524711j),(3.114260854919552+1.2973347957942631j),(0.0062963497759621805+0.0030145022610633277j),(-0.0009864296525890716-0.0006388933376517251j),(0.00043650202623621195-0.0002946856828845323j),(8.672476014624572e-06+2.0539478839684772e-06j),(0.7607986454828168-0.22690272628804803j),(-0.00041725968748668966+4.200678547699996e-05j),(-0.00019592814420182016+5.5174365309759436e-05j),(-3.192163207813983e-05+4.3494292189304884e-05j),(-2.480902719758372e-05+4.495732923533315e-05j),(7.996562480548567e-06+2.9915111495728517e-05j),(2.2163930084800265e-05+1.9898149796244214e-05j),(-0.00018757037028633542-0.00469980377740575j),(2.332969727885778e-07-4.1795453720804876e-07j),(0.00017139757049070543-0.00020040931412814057j)
