Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.00047844917147374583-0.0007153089068617073j),(-0.0011478671699559615-0.0016007493617381993j),(0.006356172851720791-0.009078311159965756j),(0.10435590946053691+0.021048992125175376j),(0.14805720914143092+0.0715496630995105j),(0.18638444249131+0.10224930738414395j),(0.04844151212308211-0.013541270961599294j),(0.022597388672023634-0.01763796669613664j),(0.009284025128022289-0.007156474265365743j),(0.668295154576434+0.48858697215280006j),(0.596228899810595+1.9693998592303399j),(0.5917472288113013+1.9014812328897812j),(0.5930491962713927+1.8557881777692404j),(0.3059404866782052+0.8404929697674571j),(0.07327509925977058+0.03130654344166615j),(0.011384155784975527-0.004103517262496964j),(0.004567909968051585-0.003823844038327225j),(0.00046511813199577075-0.004962755474379473j),(3.262769046234564e-05-0.0002964783381700295j),(-1.0012646441185668e-05-0.000282455463364962j),(0.0007944228813949615-0.0018718433873668198j),(-0.0001190256201361767-0.00012105119045942959j),(-0.0001577769805535453-3.94045503381364e-05j),(-0.00036012285166065285-0.005259769104677498j),(-0.00042885849692401193-0.00023864393745963195j),(-1.139358119818442e-06-4.383821479448436e-06j),(-5.647749699400744e-05-0.0008432538462723997j),(-3.287680804944351e-07-9.320032024294089e-08j),(-2.5280943996270493e-09-5.178234240820257e-09j),(-0.0012273715096545472-0.0015567070752272457j),(0.18603268305136497+0.07227223272899269j),(0.6810629352708854+0.40074557856567233j),(1.1727008642822162e-05-0.0002911789888808605j),(-2.4535235075443288e-05-0.00027627886868891824j),(-0.00012551719441654142-0.00011022106036030024j),(-0.00015944477139222856-2.2311756059721232e-05j),(-9.379585177989887e-05-0.00016066341610726251j),(-2.2209234318174796e-10+4.3108559563115114e-11j),(-3.712754601926747e-07-1.857809265489892e-08j)
Bus 12,(-0.00047844313124057516-0.0007292746704841241j),(-0.0011506040538339438-0.0016462652435837084j),(0.006592462303235228-0.009179907197452682j),(0.10615331781683332+0.02276957555253191j),(0.14473597048105194+0.06852425017658574j),(0.18141019727443308+0.09749674795241972j),(0.04683759315688813-0.01355166286738962j),(0.021828973584995012-0.017307057899703753j),(0.00896862997442511-0.007023050895347685j),(0.6664277569986609+0.487470118240574j),(0.5917472288113012+1.9014812328897812j),(0.5921419627690493+1.961523538029745j),(0.59349178639825+1.9139836235197378j),(0.30685805985286785+0.8672604533785568j),(0.07507148063269681+0.032877151546723604j),(0.011748201320031716-0.004114225720945273j),(0.00473993761041794-0.0038796274479331464j),(0.0005375404438848609-0.005074669582783714j),(3.633855380166951e-05-0.0003046522789966637j),(-7.652725239941246e-06-0.00029062782630971505j),(0.0008346813993858182-0.0019179374287946142j),(-0.00012129577617818817-0.00012562853374106382j),(-0.00016192040918576792-4.200976181359159e-05j),(-0.00032114457951274095-0.00541357858496243j),(-0.00043431760158692994-0.00024861007171703375j),(-1.1134951797787983e-06-4.516710741663323e-06j),(-4.849037355648367e-05-0.0008676368110212588j),(-3.364285285801903e-07-9.995612104706738e-08j),(-2.5294177090935317e-09-5.350463746204049e-09j),(-0.0012322090408589904-0.0016023410557905362j),(0.18081924737204813+0.06845989199062268j),(0.679183398434485+0.39986171473626264j),(1.4790439087445853e-05-0.00029939717835789927j),(-2.2648544684784998e-05-0.0002844106343808787j),(-0.00012807448336383178-0.0001145494681494662j),(-0.00016379604132017213-2.4443719042754425e-05j),(-9.294415514367297e-05-0.00015542000717077108j),(-2.2863614864945897e-10+4.140433091040695e-11j),(-3.8104497350319556e-07-2.3870753046571413e-08j)
Bus 13,(-0.0004835523312437499-0.0007519012260107881j),(-0.0011657009713927793-0.001711370339666732j),(0.006909680618281341-0.00938366972790479j),(0.10916118896461438+0.024810121335283992j),(0.14304479076355833+0.06636683053751298j),(0.17847274006121452+0.09396585378781264j),(0.045780581570341365-0.013692718291029013j),(0.021321419378044076-0.01716365894036813j),(0.008760364209163863-0.006965657259376855j),(0.6719724490367649+0.4923307138651125j),(0.5930491962713925+1.8557881777692402j),(0.5934917863982498+1.9139836235197378j),(0.5997313194127148+1.9945496094422346j),(0.3108393385639067+0.904185040737678j),(0.07771478676996672+0.034867270788224186j),(0.012249815263156416-0.004165945702496651j),(0.004968674563604603-0.003977527204889208j),(0.0006189117916062688-0.005244749294270217j),(4.063352290403157e-05-0.0003163159187485995j),(-5.223074403116989e-06-0.0003021522320868035j),(0.0008855969545950143-0.001985671693333213j),(-0.00012489494977534416-0.000131718948734055j),(-0.0001679062569371015-4.518686862854904e-05j),(-0.0002829247741785209-0.0056299242138206414j),(-0.0004446447663932478-0.0002616760135709694j),(-1.0980054127540523e-06-4.702235137676711e-06j),(-4.059048623284321e-05-0.0009020408553085865j),(-3.47910161310318e-07-1.0804613240803733e-07j),(-2.556971961511975e-09-5.58570200562538e-09j),(-0.001250370515942874-0.0016671025985374088j),(0.17765156668350407+0.06553440559995936j),(0.684910483491084+0.40395302555335116j),(1.8186897058771983e-05-0.0003110562367921435j),(-2.0868246431413447e-05-0.00029583097056216153j),(-0.000132044895904757-0.00012026700499220121j),(-0.00017002087954883484-2.694624439166534e-05j),(-9.307869535852741e-05-0.0001520174504662969j),(-2.3783621994658367e-10+4.0052851352908153e-11j),(-3.951909641118255e-07-2.9645397196833168e-08j)
Bus 14,(-0.0013979642517077816-0.004288331803324174j),(-0.003745689535389317-0.011046485983493504j),(0.05162001073861944-0.04069967613982614j),(0.5563469956385886+0.3010461635229851j),(0.15846397133662235+0.06208775841403537j),(0.10956936022494378+0.032441310261786954j),(0.026127872176935015-0.01567102025460842j),(0.018197270493625038-0.015384651270863213j),(0.007443370421921437-0.006243208097560733j),(0.31715280728324924+0.2136937731663835j),(0.3059404866782053+0.840492969767457j),(0.30685805985286785+0.8672604533785567j),(0.31083933856390683+0.9041850407376781j),(0.8392032762660719+5.914847752756968j),(0.4356716209665797+0.3057053226619372j),(0.0802463095406187-0.011054351877348784j),(0.03582188850680363-0.01764515842425777j),(0.011304380951399568-0.029354914680769593j),(0.0006255517389764585-0.001896056986255298j),(0.000326853951761352-0.0018634736553999848j),(0.007802578163711122-0.011153426056006645j),(-0.0006112208673121374-0.0009580258561702385j),(-0.0009784034297428098-0.0004772284347482701j),(0.004949311156051078-0.03494212120001596j),(-0.0020188687989211615-0.00209091898562555j),(3.6965519255807583e-07-3.0048616795549827e-05j),(0.0009719284211422072-0.005581265803608568j),(-1.9412904873084795e-06-1.1711007485167785e-06j),(-7.130104200489623e-09-3.7560161263409434e-08j),(-0.004271993779245462-0.01093392388275047j),(0.10596408040190891+0.01673536922642288j),(0.321489763082807+0.17291878137400768j),(0.0004813283320817439-0.001890393546989249j),(0.00022317654006634349-0.0018432047229511792j),(-0.0006687751343695987-0.00089612726627547j),(-0.0010130715861555015-0.00036761919778431016j),(-0.0001435278134285172-0.00012642905852969604j),(-1.4967770277120566e-09-1.122559537045069e-10j),(-2.343766147398776e-06-7.67795608348258e-07j)
Bus 15,(-0.0010512759785138814-0.00014999496533567172j),(-0.002760549668637922-0.00034620829688319183j),(-0.003365854525105444-0.015301672015342247j),(0.05282797014688373-0.018005136433833235j),(0.013579534471961238-0.0065312192342073475j),(0.008756906559329244-0.005131664110548815j),(0.0005693778173341787-0.0026422886271445937j),(0.00010095569099225572-0.002109761487197212j),(4.3526235839249174e-05-0.0008535980933419794j),(0.03321034824191879-0.007601667077463889j),(0.07327509925977055+0.03130654344166613j),(0.07507148063269678+0.03287715154672362j),(0.07771478676996672+0.03486727078822418j),(0.4356716209665796+0.30570532266193706j),(1.8552092804899223+1.4223464328114397j),(0.3569394267486221-0.028982728117728312j),(0.15472196625176715-0.03642998762471235j),(0.03744675211489253-0.05024608021843393j),(0.003229317122187286-0.008214828640875152j),(0.0019028093525890293-0.008144748551556454j),(0.037194490527493504-0.04730530961226586j),(-0.0024614301144946604-0.004379663916180516j),(-0.004200889593151095-0.0023480575763887403j),(0.030473130941070792-0.15301394678689986j),(-0.000663540088704012+0.00020818037063867606j),(3.921987624842476e-05-9.491066619724347e-05j),(0.008762140025821987-0.02078021112877297j),(-4.679132419583134e-06-6.175241295373567e-06j),(2.4925403530456222e-08-1.2824934882793126e-07j),(-0.0027911866794513625-0.00022154401808630476j),(0.007519961435627826-0.0058518129943231564j),(0.030823746106860554-0.010367266926098363j),(0.0025913112801122904-0.008225436586931277j),(0.0014401692054315266-0.00808087709859789j),(-0.002730758674616411-0.004120650457337253j),(-0.0043809770260439624-0.0018727972644022926j),(-1.8659022270884103e-05+1.2396872735512711e-05j),(-4.6088548534652186e-09-2.251485001157962e-09j),(-6.467300367233718e-06-5.404692698179351e-06j)
Bus 16,(-0.0025243925969549875-0.002253670826856428j),(-0.006760042014773428-0.005845105803737841j),(0.01825018285836754-0.04688820730868741j),(0.002492154081886316-0.010272815972081442j),(0.0005055859108289693-0.0025527165766152863j),(0.0003003169939725719-0.0015165365403108678j),(-0.00025941530833473007-0.00032785637284042706j),(-0.0002681082342815648-0.00023577297260791628j),(-0.00013411656487912317-7.770989278175041e-05j),(0.002905306349537653-0.0042820386459216j),(0.01138415578497552-0.004103517262496963j),(0.011748201320031711-0.00411422572094527j),(0.012249815263156414-0.00416594570249665j),(0.08024630954061868-0.011054351877348767j),(0.3569394267486221-0.028982728117728285j),(1.3088118311096708+1.1210558439262952j),(0.6483168588573002+0.4082945251311152j),(0.29714579596092244-0.03475805704463136j),(0.03900692641090968-0.016812076479708213j),(0.03427147937675649-0.02110584090064552j),(0.28765965474848276-0.03328151913989355j),(0.0066179886927897075-0.023252542518726667j),(-0.006217603252067483-0.022308548375637772j),(0.6259744752155915-0.41452953426647915j),(-0.002135978807319268-0.0006398325358797554j),(0.0004603506253799929-0.0001842330141009383j),(0.10101003364167-0.04016787802431375j),(5.584073119481277e-06-3.698985213790781e-05j),(5.274565065345573e-07-3.460108248784349e-07j),(-0.007064093924153748-0.005566565448119603j),(9.323366804432046e-05-0.0014483712064841969j),(0.0023537733168450168-0.004342500605184606j),(0.03688071000918623-0.019027431454956764j),(0.03248522785714551-0.022469714244312648j),(0.004820349473174041-0.023294658812247016j),(-0.008451459133840131-0.021312875200263988j),(-4.434409162327004e-05+3.369818525794187e-05j),(-7.74659176948791e-09-2.3523875671238064e-08j),(-3.1064033119894677e-06-4.057621756835945e-05j)
Bus 17,(-0.0021432034050674043-0.02147469132391425j),(-0.006578808703237326-0.05662006717809493j),(0.2879247994413816-0.14172972724263516j),(0.004729910075117191-0.024304052157044658j),(0.00015211453287858345-0.004573018796408426j),(-0.00058200540937973-0.001544245179602751j),(-0.0005033221473949414-0.00020944300815840404j),(-0.0004770921713166432-0.00028603768956093586j),(-0.0003958676960657956-0.00013472905668398765j),(0.000622747554193325-0.002468971844295174j),(0.004567909968051585-0.003823844038327224j),(0.00473993761041794-0.0038796274479331438j),(0.004968674563604604-0.003977527204889207j),(0.03582188850680364-0.01764515842425776j),(0.1547219662517672-0.03642998762471232j),(0.6483168588573003+0.40829452513111536j),(1.366119054463924+4.74418069377004j),(1.578531150880522+1.1086357971869898j),(0.016067884294988528-0.009922154887494025j),(0.013706794245576848-0.011503943127033383j),(0.12437061627974864-0.033277139593139965j),(0.0014043232881958078-0.010656422316040347j),(-0.00418024422985777-0.009409552893828478j),(0.24847617165647617-0.22288933507077666j),(-0.007282575727530435-0.01222085420244445j),(0.0030043691001836416+0.0010887739662776591j),(0.658005775081516+0.24012266924144005j),(0.0001855372720528297-0.00015394631956533756j),(4.02111452933302e-06+5.985844629219425e-07j),(-0.00920891955128138-0.05662150202666547j),(-0.0007313717559117588-0.0013657827099835726j),(0.0003575434394300324-0.0024041068350612186j),(0.0149891295658646-0.010758814654466623j),(0.012832742848752004-0.011988106210408078j),(0.0006109033466595113-0.010558473088773382j),(-0.005098292669511403-0.00882686856197794j),(-0.00034150334828188066-2.8780682104133978e-05j),(6.365697963181274e-08-1.4636881474306362e-07j),(0.00015912575603309163-0.00020847563221028376j)
Bus 18,(-0.0017981721076627127-0.04860739686906559j),(-0.006831347827746297-0.1282872801019337j),(0.6683407644455066-0.2782027586132626j),(0.00997398219697664-0.04759898697829096j),(0.00010736293350290492-0.008416774528839821j),(-0.0015722248304933654-0.0022657121024768825j),(-0.0009361830503164942-0.00021500231800243997j),(-0.0008635489153720654-0.0004793445424732233j),(-0.0008027945869477867-0.00026373790059711733j),(-0.0010765755800710118-0.0018278979966560285j),(0.0004651181319957707-0.004962755474379474j),(0.0005375404438848598-0.005074669582783713j),(0.0006189117916062686-0.005244749294270218j),(0.011304380951399566-0.0293549146807696j),(0.03744675211489253-0.050246080218433936j),(0.2971457959609224-0.03475805704463136j),(1.578531150880522+1.1086357971869898j),(3.3989587083975352+2.715848527625225j),(0.002453054579921534-0.006953982059605546j),(0.0013476468379191291-0.006856225684190214j),(0.029653486984573083-0.04059496391975615j),(-0.0021845923912269262-0.0035836882774725218j),(-0.0035767312966999767-0.0018360653348758076j),(0.020914309514359727-0.12865063550575226j),(-0.015145816593894492-0.028266379667128347j),(0.0011606373864417926-0.00046052079729560526j),(0.2590567825206709-0.08822862427346566j),(1.4336800182534504e-05-9.310745514851591e-05j),(1.3308273592172083e-06-8.674159059289507e-07j),(-0.012747335378823-0.12866059334995117j),(-0.0017416158531768423-0.0019156410310238801j),(-0.0011957712174913804-0.0016341705198119473j),(0.0019200793232091776-0.006943961704182492j),(0.0009632853717599916-0.006789212178005552j),(-0.002401787252240915-0.0033594732083424323j),(-0.0037130219684502505-0.001433949438678879j),(-0.0007624520238783832-0.00011357202625057131j),(-1.9332923035301697e-08-5.929607594142457e-08j),(-7.521169908999994e-06-0.00010220331414416775j)
Bus 19,(-7.725866113312505e-05+3.143521619111762e-05j),(-0.00020268519515943972+8.624016931690035e-05j),(-0.0008399135725726045-0.0009124293307120816j),(-0.00020035321481497864-0.00016656490580246639j),(-5.10192166844606e-05-3.88735679383857e-05j),(-3.031035950626712e-05-2.309329356883249e-05j),(-1.0070023935156076e-05+2.1864867874508542e-06j),(-8.126112828958155e-06+3.3774934773800554e-06j),(-3.1744616765734576e-06+2.125823303637104e-06j),(-6.327244551802983e-05-0.00011074277496801086j),(3.2627690462345594e-05-0.00029647833817002934j),(3.6338553801669504e-05-0.00030465227899666375j),(4.063352290403152e-05-0.0003163159187485995j),(0.0006255517389764585-0.0018960569862552978j),(0.003229317122187285-0.008214828640875148j),(0.039006926410909665-0.01681207647970822j),(0.016067884294988524-0.009922154887494022j),(0.002453054579921532-0.0069539820596055445j),(0.534349285397704+0.20863741908546973j),(0.5295963501321539+0.12244072485778112j),(0.0023828641018399004-0.006728002758712073j),(-0.0004429049869819047-0.00039864487054416017j),(-0.0005612058893796673-0.00010430371902873719j),(-0.002386861167158868-0.01835072739944863j),(-3.732568833023211e-05+4.033927429562968e-05j),(9.144356828197981e-07-1.2187349343764146e-05j),(0.00020632244088457277-0.0026713640325981077j),(-7.581799813235685e-07-5.247341057834144e-07j),(-1.9386388738064974e-09-1.5427072855176973e-08j),(-0.0001998172459643481+9.599070457322608e-05j),(-3.104729390879989e-05-1.7770476853328553e-05j),(-7.059180538178007e-05-9.919077710188492e-05j),(0.5349431721297919+0.1671730605712706j),(0.5253762147337128+0.09238419386701718j),(-0.00046333165840800746-0.000359312508907727j),(-0.0005633925889634681-4.406181359714259e-05j),(2.649896424244757e-07+1.3469550497696587e-06j),(-6.046871297733428e-10-8.364055912409095e-11j),(-9.318045965665269e-07-3.712706767586241e-07j)
Bus 20,(-6.813466304558165e-05+4.0055840108230875e-05j),(-0.00017823224885780932+0.00010862084909132104j),(-0.0009124929391077027-0.0007404869979355923j),(-0.00021066960505420308-0.0001287360126123533j),(-5.31611973667531e-05-2.9461468341808228e-05j),(-3.1582715530473404e-05-1.750167984651139e-05j),(-9.14249202680486e-06+3.429293128760606e-06j),(-7.156704887016386e-06+4.2797802344645495e-06j),(-2.6853183744103763e-06+2.4280050604228452e-06j),(-7.449330838537601e-05-9.516996337106495e-05j),(-1.0012646441185698e-05-0.000282455463364962j),(-7.652725239941233e-06-0.0002906278263097151j),(-5.223074403117033e-06-0.00030215223208680353j),(0.0003268539517613521-0.0018634736553999848j),(0.0019028093525890288-0.008144748551556454j),(0.03427147937675649-0.02110584090064553j),(0.013706794245576848-0.011503943127033381j),(0.0013476468379191278-0.006856225684190212j),(0.5295963501321539+0.12244072485778118j),(0.5387976305007158+0.17070503594516093j),(0.0013127840432329361-0.006634727636594785j),(-0.0004698786854426709-0.00031312140662772853j),(-0.0005404884697652825-2.093612871086982e-05j),(-0.004751285574984661-0.016879280184765567j),(-2.9472843389990565e-05+4.2935373367063376e-05j),(-8.11763415990086e-07-1.1552457366510896e-05j),(-0.00017241292548675542-0.0025330071949549197j),(-7.82758831325947e-07-3.881666861593968e-07j),(-3.930598833302452e-09-1.4199363670119194e-08j),(-0.00017420775332439433+0.00011737044683279621j),(-3.1544680110648444e-05-1.2409920607639331e-05j),(-7.977400732581226e-05-8.33360192634841e-05j),(0.5244742854038983+0.08348118432626467j),(0.5369090733414753+0.13920264788658887j),(-0.0004836444189745647-0.0002734446139301913j),(-0.0005342881222052164+3.5847942076356484e-05j),(4.329394849618921e-07+1.2266520105811614e-06j),(-5.784277576594178e-10+4.393398162699422e-12j),(-9.245362058403844e-07-2.2049543423002355e-07j)
Bus 21,(-0.0005660959334161436+5.3751502904239134e-05j),(-0.0014925263335671937+0.00016563780486700936j),(-0.0036948880988491696-0.007604655767813757j),(-0.0009815579575577918-0.0014804542861475913j),(-0.00025689507295655924-0.0003538679147341582j),(-0.00015262326490757738-0.00021022287069730064j),(-7.00388214240441e-05-5.4705231413121235e-06j),(-5.968177422450006e-05+6.117975870423521e-06j),(-2.4895990078127086e-05+7.655338240472591e-06j),(-0.00019596827234832172-0.0008471587466508203j),(0.0007944228813949613-0.001871843387366819j),(0.0008346813993858183-0.0019179374287946133j),(0.0008855969545950144-0.001985671693333213j),(0.007802578163711123-0.011153426056006645j),(0.03719449052749351-0.04730530961226585j),(0.2876596547484828-0.03328151913989358j),(0.12437061627974869-0.03327713959313997j),(0.02965348698457308-0.040594963919756165j),(0.0023828641018399013-0.006728002758712072j),(0.0013127840432329363-0.006634727636594785j),(2.1230265439594116+1.6791997419337814j),(0.20820638525667373-0.08848708777355394j),(-0.003530299685295694-0.02512559542367921j),(0.01875486698201658-0.12498701054577405j),(-0.00032281819721848525+0.00019019681346910255j),(2.9869682375935767e-05-7.778288134562945e-05j),(0.00658561322014334-0.017037808605224317j),(-3.921473761881865e-06-4.912962506290537e-06j),(1.7593807238530976e-08-1.0453110631429143e-07j),(-0.001492920811062618+0.0002349268815075205j),(-0.00016787286132444976-0.0001769131830751169j),(-0.0002664123535502687-0.0007860841613985467j),(0.001866967389427496-0.006718952956001757j),(0.0009406661444998393-0.00657033123370507j),(0.197946850567896-0.10182366063477424j),(-0.006100124743644061-0.024366921700492393j),(-9.111090244432737e-07+9.31444144802785e-06j),(-3.78422688310633e-09-1.7318929243772538e-09j),(-5.356074465878075e-06-4.251410479866077e-06j)
Bus 22,(-1.3929735743503675e-05+4.538451471247074e-05j),(-3.4880887623638366e-05+0.00012042123965046194j),(-0.0007045987549543147+4.2195349911456e-05j),(-0.00014554326305952402+2.8443987144274026e-05j),(-3.5500025601792356e-05+8.517270066709672e-06j),(-2.108985012205337e-05+5.060578015877888e-06j),(-2.658410190203453e-06+5.228056344986035e-06j),(-1.4337708300724004e-06+4.7991562034142425e-06j),(-2.0443064094146685e-07+2.1648995164358765e-06j),(-7.160660782905795e-05-1.1933905410682284e-05j),(-0.00011902562013617671-0.00012105119045942951j),(-0.00012129577617818818-0.00012562853374106388j),(-0.0001248949497753442-0.00013171894873405498j),(-0.0006112208673121374-0.0009580258561702383j),(-0.002461430114494661-0.004379663916180514j),(0.006617988692789702-0.023252542518726667j),(0.001404323288195803-0.010656422316040347j),(-0.002184592391226926-0.0035836882774725218j),(-0.00044290498698190494-0.00039864487054416006j),(-0.00046987868544267106-0.0003131214066277285j),(0.20820638525667373-0.08848708777355399j),(1.2650990248083056+0.5800820552595803j),(0.10359530503595688-0.0984648351783264j),(-0.0137120631577719-0.01494288307080245j),(4.363674423492167e-06+3.097512558450774e-05j),(-5.046333990006823e-06-4.787817572763936e-06j),(-0.0011039962974696892-0.0010520451687317004j),(-5.041989156266572e-07+1.456227820525719e-07j),(-7.501652318955532e-09-4.694967797719188e-09j),(-2.954858210165908e-05+0.00012266414771252375j),(-1.9007305395704872e-05+7.300535085470267e-06j),(-6.914472421174813e-05-4.549727269523728e-06j),(-0.00045868005686146697-0.00035856005763356335j),(-0.00047679334495663746-0.0002823602922016264j),(1.2832301961111017+0.47816835690387716j),(0.09170211560837635-0.10775837217344228j),(6.894155124170847e-07+3.67702815944402e-07j),(-2.544314111647933e-10+2.3661081317895545e-10j),(-4.989757627340408e-07+2.7741078754729254e-07j)
Bus 23,(1.130809609840651e-05+4.4048316836153893e-05j),(3.1703695649753064e-05+0.00011583610132188318j),(-0.000554637968387683+0.0003867456778574816j),(-0.00010470395204913955+9.60068731354077e-05j),(-2.4749128209374608e-05+2.470794134125734e-05j),(-1.4702638851175448e-05+1.4679012739220072e-05j),(4.4158164194811827e-07+5.600974831392114e-06j),(1.2278143880591557e-06+4.638252555736963e-06j),(9.153097472351294e-07+1.8711641798354527e-06j),(-6.447679096042992e-05+2.6048766261954555e-05j),(-0.00015777698055354525-3.9404550338136436e-05j),(-0.00016192040918576778-4.2009761813591625e-05j),(-0.0001679062569371014-4.518686862854907e-05j),(-0.0009784034297428091-0.00047722843474827016j),(-0.004200889593151092-0.00234805757638874j),(-0.006217603252067482-0.02230854837563777j),(-0.004180244229857769-0.009409552893828475j),(-0.0035767312966999746-0.001836065334875807j),(-0.000561205889379667-0.00010430371902873722j),(-0.0005404884697652821-2.0936128710869854e-05j),(-0.0035302996852956906-0.025125595423679196j),(0.10359530503595685-0.09846483517832631j),(1.1127828028522055+0.35630579104833265j),(0.038448225943205204-0.0709270026350204j),(1.9051757187619026e-05+2.31284031489641e-05j),(-6.517095254567006e-06-1.3892284930937897e-06j),(-0.0014280598954262164-0.00030768701204481383j),(-3.3918049149710276e-07+3.710662757028743e-07j),(-8.476936401435279e-09-8.581208388112926e-11j),(3.718212112330857e-05+0.00011500288942806383j),(-1.1881096380476383e-05+1.5468122902168635e-05j),(-5.877340965530403e-05+3.085161165459204e-05j),(-0.0005540552428331982-6.366325078843748e-05j),(-0.0005307593326333808+7.656060667097877e-06j),(0.09457146677769564-0.10408376040065528j),(1.1327341285857258+0.23453582851384458j),(7.471621436897719e-07-4.422340879357922e-08j),(-8.960340623806175e-11+3.205409328809667e-10j),(-2.690245690954044e-07+4.761400542086983e-07j)
Bus 24,(-0.0012456608323601248+0.0007886162131982442j),(-0.003256144136703065+0.0021345080909607682j),(-0.017466657626271923-0.01324480857108645j),(-0.004006644166779129-0.0022707008980611017j),(-0.0010091951726158915-0.0005166148025052599j),(-0.0005995554463278281-0.00030689537044138813j),(-0.00016834083451799567+6.954786024616714e-05j),(-0.00013079682076762818+8.418433907844312e-05j),(-4.857232926513059e-05+4.691519433116165e-05j),(-0.0014472483475187297-0.0017285418047392547j),(-0.00036012285166065253-0.005259769104677498j),(-0.0003211445795127401-0.005413578584962429j),(-0.0002829247741785208-0.005629924213820643j),(0.004949311156051082-0.03494212120001596j),(0.030473130941070806-0.15301394678689983j),(0.6259744752155915-0.41452953426647915j),(0.24847617165647615-0.22288933507077668j),(0.020914309514359738-0.12865063550575223j),(-0.0023868611671588632-0.018350727399448624j),(-0.0047512855749846546-0.01687928018476556j),(0.018754866982016602-0.12498701054577412j),(-0.013712063157771901-0.01494288307080245j),(0.038448225943205225-0.07092700263502048j),(2.8873526145332122+0.37787455549880217j),(-0.0005231064638785975+0.0008185584796756649j),(-2.2228261099267916e-05-0.00021487807946630086j),(-0.004769853927844271-0.047117877820333116j),(-1.4831621523455695e-05-6.7560441584545396e-06j),(-8.19992632511033e-08-2.6231004571941275e-07j),(-0.003175740979142171+0.002295158548628706j),(-0.000595719532034012-0.0002119912469966586j),(-0.0015384311730332998-0.0015046745379566097j),(-0.003568928088089608-0.017724367798439347j),(-0.005536001449340781-0.01629369988323098j),(-0.014531720373828912-0.013676592047834835j),(0.03044258166009558-0.07384263840691975j),(8.824721645919085e-06+2.2603045758961185e-05j),(-1.0781136716489877e-08+4.3711529542223917e-10j),(-1.7371862101625185e-05-3.543025010390059e-06j)
Bus 25,(0.2912954899010159-0.05567318433388567j),(0.7668238909655553-0.15953891340579823j),(0.031424877808622756-0.11098192665284932j),(-0.004734318536356767-0.005859060452102206j),(-0.0009957388194893973-0.0008349347314142853j),(-0.0004034131894101258-1.627794332401106e-05j),(-0.0001505014171258193+8.631513484548732e-05j),(-0.00021580849960923455-2.4163479546937837e-06j),(-0.00010983783249310874-0.0027779850782655643j),(-0.0002065908951396989+2.4473087611599908e-05j),(-0.0004288584969240123-0.00023864393745963203j),(-0.0004343176015869302-0.0002486100717170337j),(-0.00044464476639324835-0.0002616760135709693j),(-0.0020188687989211632-0.0020909189856255514j),(-0.0006635400887040128+0.0002081803706386763j),(-0.0021359788073192685-0.000639832535879756j),(-0.007282575727530443-0.01222085420244446j),(-0.0151458165938945-0.028266379667128354j),(-3.7325688330232127e-05+4.033927429562968e-05j),(-2.947284338999058e-05+4.293537336706339e-05j),(-0.00032281819721848525+0.00019019681346910255j),(4.363674423492171e-06+3.0975125584507746e-05j),(1.905175718761906e-05+2.3128403148964115e-05j),(-0.0005231064638785974+0.0008185584796756654j),(3.118211686149843+1.3039092184643857j),(0.006505146259315902+0.002787732213543204j),(-0.0009828894140511482-0.0007679222141657024j),(0.00042973141481183607-0.00031690362932500525j),(8.81533384207481e-06+1.8325857485338798e-06j),(0.7636150425341212-0.1955362417368799j),(-0.0003774672903354481+3.4401839172550254e-05j),(-0.00019390649849092043+4.282166923880676e-05j),(-3.364903902405965e-05+4.184494873436169e-05j),(-2.664479119482672e-05+4.361209551770625e-05j),(6.512160235929175e-06+3.0082388388092945e-05j),(2.1172093710617154e-05+2.0779357468668787e-05j),(1.3741846455737807e-05-0.004677971290893954j),(1.5928186597787288e-07-3.1557836348694856e-07j),(0.00037823587008994734-0.0004408172921625176j)
