Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.00018815007509442346-0.000872714153272902j),(-0.0004273408910114158-0.0018490950988124233j),(0.007140457517489803-0.01011401475781132j),(0.11546573121447207+0.023716981908652606j),(0.1886117898325515+0.15686914740293317j),(0.23876568978152893+0.22410090036241914j),(0.07713530296609446-0.001418694086127802j),(0.03958849376500189-0.017662749805755856j),(0.016239366955048552-0.007126664028230682j),(0.655587417187181+0.5037489718285352j),(0.5977176576114431+1.9994368705564345j),(0.5929568150427855+1.9306603684699477j),(0.5939776930295839+1.884446223589643j),(0.3103397368446189+0.854206698674635j),(0.07443022346201776+0.03185624158892684j),(0.011553414685587167-0.0041760306371659665j),(0.004618752399822787-0.004018269694615162j),(0.00043783734188678337-0.005350938135517043j),(4.2376312737605725e-05-0.0002980437906586763j),(-8.74693979399978e-07-0.00028458547666528197j),(0.0008052630195033432-0.0019026260544051149j),(-0.0001117512027085267-0.00012769557932968475j),(-0.00015846323412389328-4.54863841965793e-05j),(-0.0003706558603598976-0.0053395858844318645j),(-0.00029299453078962876-0.00037112524342179084j),(-8.4141388546455e-07-4.613167856804838e-06j),(-7.448953276518213e-05-0.0008654024503565641j),(-3.3229702953125255e-07-1.2137071667856374e-07j),(-2.068074672185695e-09-5.51625700762262e-09j),(-0.0004993457572121483-0.0017936136419120748j),(0.23995119444546884+0.1997120601891862j),(0.6675743145804526+0.41494814415773185j),(2.1187750962051264e-05-0.00029195786589648556j),(-1.5598943142147834e-05-0.0002782672690510284j),(-0.0001181967229117521-0.00011670231493105345j),(-0.0001599605161106587-2.8187466671760236e-05j),(-6.669321921073997e-05-0.0002733772462288476j),(-8.566462573292075e-11+5.443328124148282e-11j),(-3.0346516384928937e-07+1.0654760746980884e-07j)
Bus 12,(-0.00018337010051394805-0.000879333310208915j),(-0.0004145657251949426-0.001880676032565365j),(0.007350159324963049-0.010192070115918576j),(0.11692881204955152+0.02528871622081118j),(0.18469324202026263+0.15087839643760492j),(0.23311242564970128+0.21515218157553503j),(0.0747339449889717-0.002029432050631078j),(0.038291846398189125-0.017463146946460454j),(0.01570812881925144-0.007048370667257621j),(0.6534823278856061+0.5024010856403653j),(0.5929568150427853+1.9306603684699477j),(0.5930753779756152+1.9898735428812133j),(0.5941443817553597+1.9418315824309509j),(0.3110126955078749+0.8805611152360039j),(0.07618496968123926+0.03341760694379625j),(0.011912219548787763-0.004182991431670721j),(0.004788405148280721-0.004067894209462977j),(0.000509200431624016-0.005451924104302305j),(4.6348688407282395e-05-0.00030588958987110205j),(1.7749053516490883e-06-0.00029246537701972994j),(0.0008454126573582334-0.001947687246095056j),(-0.00011364250915932572-0.00013227760748659334j),(-0.00016241899125754287-4.823337023463338e-05j),(-0.0003307407351096454-0.0054907621890254305j),(-0.0002934792346607861-0.00037960156838730226j),(-8.024889115863488e-07-4.7344843874239285e-06j),(-6.599293063254869e-05-0.0008889988201566678j),(-3.387048915295107e-07-1.2853511922100025e-07j),(-2.0469755997708335e-09-5.674924518751883e-09j),(-0.00048820064575549784-0.0018251211920801793j),(0.23406301797558612+0.1915168494718203j),(0.6654560827714052+0.4138708507522195j),(2.4516867762415784e-05-0.00029983440235235165j),(-1.3415981093442665e-05-0.00028611074688319153j),(-0.00012036959962048648-0.00012104082576228806j),(-0.0001641202185130762-3.0470029293570914e-05j),(-6.742374148840234e-05-0.00026507271854135834j),(-8.841449441821338e-11+5.4640380971242586e-11j),(-3.12101404208735e-07+1.0521380817192586e-07j)
Bus 13,(-0.00018022475404056262-0.0008961815585830257j),(-0.00040554445914181114-0.0019341466173406936j),(0.007650068145165913-0.010383539948417144j),(0.119725115378327+0.0272152859599051j),(0.18282030135268784+0.1467260238409434j),(0.2300276160634946+0.20880854661404957j),(0.07319458672894308-0.002622948420609575j),(0.03744578866922228-0.017443908445348065j),(0.015361669442150325-0.00704273744166896j),(0.6586320920795891+0.5071956135003767j),(0.5939776930295835+1.884446223589643j),(0.5941443817553596+1.941831582430951j),(0.6001004023808899+2.0219086303606786j),(0.3147899933499153+0.9172281094659385j),(0.07879917388966037+0.035405314116729786j),(0.012410519584377049-0.004231666791657788j),(0.0050154278060097705-0.004161777479200736j),(0.0005893910401803712-0.00561543685316364j),(5.10211536995702e-05-0.00031723390314340456j),(4.6038341100390306e-06-0.0003037133662486544j),(0.0008963591128423047-0.002014725533917572j),(-0.00011677105925749635-0.00013844514363956393j),(-0.00016821952991407169-5.1624215288337646e-05j),(-0.00029165268911295327-0.005705368971405884j),(-0.00029713845013149026-0.00039261014547163755j),(-7.702361692158654e-07-4.910775738150123e-06j),(-5.7773580183440615e-05-0.0009228718573872262j),(-3.489446350239439e-07-1.3736418455959398e-07j),(-2.0463737163239757e-09-5.9000763184657875e-09j),(-0.0004816878515451436-0.0018779184322027843j),(0.2307670864172149+0.18565497193236347j),(0.6707787305877037+0.4179226527095518j),(2.8291293148767726e-05-0.0003111515604289325j),(-1.1232133127424198e-05-0.00029725736399944955j),(-0.00012386331709669636-0.0001268390570807136j),(-0.00017015394974736805-3.319275043595113e-05j),(-6.878694893454746e-05-0.00025985832271191884j),(-9.221253701096011e-11+5.542887857381815e-11j),(-3.243900527403498e-07+1.0492246789115498e-07j)
Bus 14,(0.0002419701717410318-0.003983571637485344j),(0.0005948466755997057-0.010211699078251308j),(0.05231207889466359-0.041776762483001814j),(0.5623861856448137+0.30107645044384973j),(0.18939320640656113+0.10207059933866733j),(0.15086151353458396+0.09019536129728789j),(0.04251633640542986-0.012603110676498257j),(0.0270785915391256-0.017335836125080224j),(0.011091048125785933-0.0070348879250388295j),(0.3125481361135789+0.22013881931299234j),(0.3103397368446191+0.8542066986746347j),(0.3110126955078751+0.8805611152360038j),(0.31478999334991553+0.9172281094659387j),(0.8431263353039375+5.920656760256178j),(0.436283791500998+0.3058040710686636j),(0.08030979824521037-0.011122452458385154j),(0.03581507138192054-0.017826870076222787j),(0.011237960591643208-0.02972024261627033j),(0.000682111676637346-0.0018659977631643218j),(0.00038444769225053413-0.001838400915148912j),(0.007806563755333163-0.011178994982681387j),(-0.0005463953699456134-0.0009775484465616077j),(-0.0009606427437435683-0.0005108598833896011j),(0.004926369580874342-0.0349789048177101j),(-0.0009526828694873292-0.0023641195892973406j),(2.8257613875162563e-06-2.9606262398436595e-05j),(0.0009508558993527618-0.00559596581961866j),(-1.8185652237183655e-06-1.314171003473131e-06j),(-3.102112175118652e-09-3.723467334601543e-08j),(0.00013827682619031614-0.010033981274035438j),(0.14869187835992448+0.07726974737374631j),(0.3163808318324561+0.17888349995645011j),(0.0005369821616991429-0.001855752925315135j),(0.00028073151822669267-0.001817795594016111j),(-0.0006030747688718038-0.0009154142679603777j),(-0.0009940211910340118-0.0004012354442125475j),(-0.00012926683150496772-0.00021165915902904506j),(-6.167478764290925e-10+1.8437611968926205e-10j),(-2.0359215534287037e-06+1.2657324328278866e-07j)
Bus 15,(-0.0008038612707827469-0.00046893759968242855j),(-0.0021143210899009306-0.0011925446446628216j),(-0.0034520185681047137-0.015497176259123452j),(0.05318996711107117-0.018394805669986046j),(0.01804816540466425-0.006107309781003231j),(0.01500759229810259-0.004300032681996414j),(0.001763505911643861-0.003517974161151515j),(0.0005137560718844398-0.0028037275536584045j),(0.00021168920206046887-0.001139682205129083j),(0.03334753704069114-0.006908606623701942j),(0.07443022346201775+0.03185624158892683j),(0.07618496968123926+0.03341760694379625j),(0.07879917388966039+0.03540531411672978j),(0.43628379150099805+0.3058040710686636j),(1.8552537004318217+1.4223095855667902j),(0.3569537231048528-0.028999267758482522j),(0.15470401160900354-0.036447468165267886j),(0.03739190981851946-0.0502728810139542j),(0.0034741132939253338-0.008058978383882281j),(0.002154486050562532-0.00801159507528975j),(0.03721918927409301-0.04735162996427052j),(-0.0021655947089667775-0.004447542191358931j),(-0.004109004604824272-0.00249281674163774j),(0.030459651116093736-0.15303145646565144j),(-0.0006076839360700354-5.0891185593880174e-05j),(3.9244495937035354e-05-9.173270102052893e-05j),(0.008759059465653612-0.02077929970193611j),(-4.470676461396335e-06-6.055748069492028e-06j),(2.8085009869274844e-08-1.2216130067628398e-07j),(-0.0021240952632790846-0.0010766887226685597j),(0.014038096214180788-0.004944390477201941j),(0.030899172148482958-0.009670618682113654j),(0.00283151535506943-0.008050034049976099j),(0.0016919394453796719-0.00794661936020128j),(-0.0024310721969889775-0.004187674439648228j),(-0.00428357950600686-0.0020176928833691298j),(-2.6670124752008827e-05+3.477991051288426e-06j),(-2.1591786743268706e-09-4.017110722215861e-11j),(-6.635621235788479e-06-1.6731976063529929e-06j)
Bus 16,(-0.0012876513101447605-0.0026456554379218084j),(-0.003509502875898622-0.006931773436002642j),(0.01832180051098899-0.04739246628448826j),(0.002461810264659677-0.010377404291817289j),(0.0009997951972658993-0.0030219511080160416j),(0.0010234605490571373-0.002144113471801413j),(-0.0002393254844167207-0.0005516490187901383j),(-0.0003064350612711103-0.00035268544096042235j),(-0.0001510990843929742-0.00013834690500976794j),(0.002983815914500627-0.004220009397586943j),(0.011553414685587163-0.0041760306371659665j),(0.011912219548787765-0.0041829914316707205j),(0.012410519584377049-0.00423166679165779j),(0.08030979824521037-0.011122452458385154j),(0.35695372310485274-0.02899926775848255j),(1.3088908961135555+1.1210768107201183j),(0.6483178017574588+0.40825117967274827j),(0.29707675570757675-0.03488030196146186j),(0.039304571777969664-0.015446741213184656j),(0.03467007683357807-0.019794029893644698j),(0.2879021157084661-0.03334773124700775j),(0.007853053230372407-0.022471856101879212j),(-0.005411174573320613-0.022485421771050496j),(0.6259973208148237-0.4146207145516599j),(-0.0015191801791072513-0.0012284206847403894j),(0.0004485336641150275-0.00017324485849335718j),(0.10100541019445647-0.04016893829864897j),(5.851176569155874e-06-3.5799693568748786e-05j),(5.159696119064662e-07-3.141269349226189e-07j),(-0.0037413941719565396-0.006640717804838409j),(0.0008522461996403253-0.002098602671678434j),(0.0024261675947853906-0.004272840452402839j),(0.037096050956504846-0.01761155958397148j),(0.03288040181171436-0.021153879601717815j),(0.00606555053441131-0.022497961419959137j),(-0.007625901001425158-0.021471430457790357j),(-4.7593951051495115e-05+1.2352564125183659e-05j),(-7.12618489541141e-09-7.584647766240336e-09j),(-1.6553456869555546e-05-2.852352856878182e-05j)
Bus 17,(0.0053653550796503285-0.017980978835957638j),(0.01339396559156128-0.04770896864835612j),(0.2904403892634276-0.14372857587396565j),(0.004663488306447264-0.02458184737651732j),(0.0003255432643722184-0.005314762985402545j),(-0.0002971666757554356-0.00253347365520631j),(-0.0006181793058564763-0.0004241460708998008j),(-0.0005828312875263938-0.00037380513024109856j),(-0.0003917470794986945-0.0002373496853161284j),(0.0006336664761336485-0.002492763052601452j),(0.004618752399822786-0.004018269694615161j),(0.004788405148280719-0.004067894209462977j),(0.005015427806009769-0.004161777479200736j),(0.035815071381920534-0.01782687007622278j),(0.15470401160900354-0.036447468165267866j),(0.6483178017574587+0.40825117967274827j),(1.3661612682908673+4.743789835512382j),(1.5786518231641808+1.1077495589752662j),(0.016285836142267255-0.009340681329013242j),(0.013965803582512683-0.010952372549850257j),(0.12446309715590663-0.03332305357826042j),(0.001997715147942756-0.010392369808071969j),(-0.0038369875457902125-0.009538808691874035j),(0.2484562312242544-0.22292183840334448j),(-0.0018432000284439973-0.012327952237945814j),(0.002900139458125441+0.0010910868648483412j),(0.6579543298741587+0.2400991697739111j),(0.00018171674204122256-0.0001470535570130426j),(3.828806941515873e-06+7.02905688888046e-07j),(0.01104921368673363-0.047340937810064695j),(-0.0004266634838680643-0.002394155242045144j),(0.0003651609253735483-0.002417854975733266j),(0.01517421154245248-0.01014969066670007j),(0.013090556500321062-0.011434484929685294j),(0.0012098506853350103-0.010288020428991204j),(-0.004745353273302167-0.008949323580971781j),(-0.000261510435673003-0.00013933854182307585j),(-1.73079793304807e-09-6.704440992415717e-08j),(4.276202691422313e-05-0.00020817873041499964j)
Bus 18,(0.014601684383654705-0.03969342801955142j),(0.03684479442213262-0.10543594515305099j),(0.6742864106232558-0.2823396051806144j),(0.009857804886851021-0.048160034560360984j),(9.57423542743488e-05-0.009722023974419326j),(-0.0015204685407605627-0.004002180561599842j),(-0.0012147172081024863-0.0005196817804095916j),(-0.001072927527740916-0.0005832855183334941j),(-0.0007727695515039232-0.0004495972048433241j),(-0.0011225458657906531-0.0019401899165287903j),(0.000437837341886784-0.0053509381355170416j),(0.0005092004316240161-0.005451924104302302j),(0.0005893910401803711-0.00561543685316364j),(0.011237960591643215-0.029720242616270338j),(0.03739190981851948-0.050272881013954204j),(0.29707675570757675-0.03488030196146186j),(1.578651823164181+1.1077495589752664j),(3.399344475757116+2.713874970267769j),(0.002658779689010943-0.006830607026650991j),(0.0015587233408182835-0.006751592168701231j),(0.02965021259591961-0.040636782234840144j),(-0.0019405979382780094-0.0036475336791705138j),(-0.0035042755806472263-0.0019578336614222147j),(0.020847669975846604-0.128644023862254j),(-0.002882034876087033-0.027757703813524357j),(0.0011520533753024988-0.0004287945501460661j),(0.25896872166421864-0.08831223782726504j),(1.6081674529258753e-05-9.133326277334913e-05j),(1.3288671165867224e-06-7.868228985761398e-07j),(0.03151848184630251-0.10493808855669308j),(-0.0016742404937773524-0.003722415517928775j),(-0.001244369276801041-0.0017300050365930265j),(0.0021226801587212333-0.006803923819822371j),(0.001174585674201372-0.0066835250012359125j),(-0.002154416488282693-0.0034226865436483254j),(-0.003635781643687136-0.0015560339579190293j),(-0.0005662621042181547-0.00035093836421858495j),(-1.797898156751321e-08-1.9612833181579424e-08j),(-4.1421110375309785e-05-7.34361594509438e-05j)
Bus 19,(-7.205780802183493e-05-2.5319145424482052e-06j),(-0.00019035596590000675-3.694994529100372e-06j),(-0.0008152053465391431-0.0009411364213351174j),(-0.00019631521732287822-0.0001725292313280419j),(-5.3917102128492816e-05-5.636440686879115e-05j),(-3.464563647896044e-05-4.678936390218817e-05j),(-1.4689738306580199e-05-1.1591528867908618e-06j),(-1.115461640492952e-05+2.5796303228158337e-06j),(-4.730600601517868e-06+1.6805749338029886e-06j),(-5.7048930549641926e-05-0.00011307257301131803j),(4.237631273760571e-05-0.0002980437906586762j),(4.6348688407282416e-05-0.00030588958987110194j),(5.10211536995702e-05-0.0003172339031434045j),(0.0006821116766373464-0.0018659977631643215j),(0.0034741132939253338-0.008058978383882276j),(0.03930457177796966-0.015446741213184663j),(0.01628583614226725-0.009340681329013244j),(0.0026587796890109395-0.0068306070266509885j),(0.5242580606540908+0.22459148971303997j),(0.520984119174601+0.13883706393858292j),(0.00258652404251457-0.006614424412796525j),(-0.00039613129160515325-0.00042819241754102127j),(-0.0005488443393411322-0.0001412632631821284j),(-0.0017805215427755287-0.0183132199246571j),(-4.4044312037979196e-05+1.8764658726541052e-05j),(1.4044724467827364e-06-1.1698622052955059e-05j),(0.00029125606055348675-0.002647697968385108j),(-7.075966628899488e-07-5.380150688958945e-07j),(-8.698089792954687e-10-1.4777053695638114e-08j),(-0.00018672115380046023+4.6684819551897304e-06j),(-3.562804762385617e-05-4.2560711516338604e-05j),(-6.46003274782567e-05-0.00010161016363384249j),(0.5235820432343496+0.18283093479585222j),(0.5166932152108633+0.1087861467127516j),(-0.0004172365234729943-0.0003898044820796151j),(-0.0005523474173030853-8.167692176278461e-05j),(-2.7954940234346973e-07+1.1720457720950623e-06j),(-2.460458337938058e-10+6.708067133720033e-11j),(-8.075665641643015e-07+3.051135642480543e-08j)
Bus 20,(-6.775538665102723e-05+7.427451762696085e-06j),(-0.00017858323597747235+2.242174037809118e-05j),(-0.0008905824101962996-0.0007696221505708901j),(-0.00020711084019181384-0.00013471511677353977j),(-5.8102885454245834e-05-4.5399854015485896e-05j),(-3.8772429880221874e-05-3.906216754054311e-05j),(-1.3900058484369851e-05+9.12631575527713e-07j),(-1.0084618877590541e-05+3.929728452515615e-06j),(-4.197078652843997e-06+2.2153179658304955e-06j),(-6.874210596972372e-05-9.802544346497271e-05j),(-8.746939794000542e-07-0.0002845854766652821j),(1.774905351649024e-06-0.0002924653770197301j),(4.603834110038949e-06-0.0003037133662486545j),(0.000384447692250534-0.0018384009151489126j),(0.002154486050562531-0.008011595075289753j),(0.03467007683357807-0.019794029893644722j),(0.013965803582512681-0.010952372549850266j),(0.0015587233408182815-0.0067515921687012325j),(0.5209841191746012+0.13883706393858286j),(0.5315720189388207+0.18720680932109882j),(0.0015205166199752926-0.006539527043637139j),(-0.00042879865908917325-0.00034672738286928306j),(-0.0005326566735180863-5.753978780116328e-05j),(-0.004155345997911173-0.01689023870416956j),(-3.8653112746488636e-05+2.3542349334776685e-05j),(-2.7649587826169157e-07-1.1135174243081128e-05j),(-8.74740781395337e-05-0.002516557442018616j),(-7.351094067413038e-07-4.0712513389183654e-07j),(-2.8226266813849993e-09-1.3705910574364209e-08j),(-0.0001740458180524245+2.9751755701543135e-05j),(-3.911661473998411e-05-3.497264215047985e-05j),(-7.424826429031373e-05-8.62755892670787e-05j),(0.5146744413366048+0.09986133083728702j),(0.5295536273084691+0.1555411884204969j),(-0.0004433241722193495-0.0003079456750126524j),(-0.0005278332276977184-1.3196209217285153e-06j),(-1.0218575156658883e-07+1.134470808879597e-06j),(-2.210601647848889e-10+9.620436731925794e-11j),(-7.513428893985267e-07+1.383306918983617e-07j)
Bus 21,(-0.0004735613441920597-0.00014351914839758208j),(-0.0012562772435552973-0.0003592774576795626j),(-0.0037527638473659644-0.007676915849742082j),(-0.0009988924789367363-0.0014897630119626336j),(-0.0002585488458977434-0.0004687280699660379j),(-0.00014754557057325928-0.0003713181716913776j),(-9.540964467844899e-05-3.352335757359367e-05j),(-7.853363943703833e-05-2.5042030161286766e-06j),(-3.43371685245216e-05+2.8291497737517466e-06j),(-0.00017959594099249855-0.0008504240373595525j),(0.0008052630195033424-0.0019026260544051145j),(0.0008454126573582328-0.0019476872460950558j),(0.0008963591128423043-0.0020147255339175722j),(0.007806563755333158-0.011178994982681382j),(0.037219189274093005-0.04735162996427051j),(0.28790211570846613-0.033347731247007795j),(0.12446309715590662-0.033323053578260424j),(0.029650212595919597-0.04063678223484015j),(0.0025865240425145715-0.006614424412796527j),(0.0015205166199752937-0.00653952704363714j),(2.1247680951820618+1.6805933939023425j),(0.20907558281580607-0.07477772977639276j),(-0.0014537126014065281-0.024648522684127955j),(0.01883360012287595-0.12523289259179718j),(-0.000325179394695327+4.702254184174961e-05j),(2.989048060758303e-05-7.513587751618343e-05j),(0.0065884438885656675-0.0170519753205371j),(-3.7478553060981173e-06-4.813462549835776e-06j),(2.0217271461926194e-08-9.955706752460385e-08j),(-0.0012468730431524546-0.0002974038898627319j),(-0.00016149928414467828-0.00034499401391502673j),(-0.0002498482190438122-0.0007876653048272226j),(0.002067035732946392-0.006589380562978367j),(0.0011482075789100068-0.006474154882930232j),(0.19878491433773782-0.08789912463104191j),(-0.003972046403004794-0.023999843734816825j),(-3.915658170141098e-06+7.283443743303615e-06j),(-1.7501785654116216e-09+1.2293281475738497e-11j),(-5.410859184543428e-06-1.2178060359328793e-06j)
Bus 22,(-2.7577478936181635e-05+2.9854217962129335e-05j),(-7.157280198145851e-05+7.996699093329951e-05j),(-0.0007018333609152395+2.222248515500951e-06j),(-0.00014589496125149294+2.043233979628888e-05j),(-4.390593055067003e-05+2.309683631598722e-06j),(-3.272904299991748e-05-2.4028926134691454e-06j),(-5.8966642657403145e-06+5.849664269146691e-06j),(-2.999476569860082e-06+5.714113154114995e-06j),(-1.0214585260421539e-06+2.6390012713971645e-06j),(-6.928489905199748e-05-1.7203990572217213e-05j),(-0.00011175120270852669-0.00012769557932968472j),(-0.00011364250915932574-0.00013227760748659337j),(-0.00011677105925749635-0.00013844514363956395j),(-0.0005463953699456135-0.0009775484465616075j),(-0.0021655947089667766-0.004447542191358933j),(0.007853053230372414-0.02247185610187922j),(0.001997715147942753-0.010392369808071967j),(-0.0019405979382780103-0.003647533679170512j),(-0.0003961312916051533-0.00042819241754102154j),(-0.00042879865908917336-0.00034672738286928317j),(0.2090755828158061-0.07477772977639281j),(1.206324080729971+0.640910983701597j),(0.10938000303282318-0.08700975415454941j),(-0.012307370567908696-0.015533188897628683j),(-8.178351697148953e-06+2.5716815579283703e-05j),(-4.4815673687890245e-06-4.901633756257894e-06j),(-0.0010240788354312657-0.0010979958861231207j),(-4.900402226870895e-07+1.044770295717543e-07j),(-6.633020473723193e-09-5.061938313037189e-09j),(-6.666315356443227e-05+8.148935633260362e-05j),(-3.128367293939211e-05-4.2829556454468675e-07j),(-6.716448258844099e-05-9.76306634165993e-06j),(-0.00041289737616931105-0.0003889032781924103j),(-0.00043730990696166764-0.00031686995918803673j),(1.2233536734726795+0.5397484162033513j),(0.09817468765980408-0.09655609793050719j),(3.979415355227423e-07+5.503947942474913e-07j),(-6.18126168869641e-11+1.2978365942452425e-10j),(-2.83908167254262e-07+3.5623517335166344e-07j)
Bus 23,(-6.8133826212261834e-06+3.8893854062610945e-05j),(-1.6375233003203474e-05+0.00010297235844976728j),(-0.000572027820033835+0.0003711253718701941j),(-0.00010840280496070592+9.345849630512376e-05j),(-3.464321719085939e-05+2.499000935895832e-05j),(-2.7994691794617356e-05+1.525981274898775e-05j),(-1.737747732993755e-06+7.880375911019625e-06j),(5.570981401859832e-07+6.2451456470799995e-06j),(5.544244040638106e-07+2.6928092817011954e-06j),(-6.563883230086757e-05+2.2407536861179275e-05j),(-0.00015846323412389328-4.548638419657931e-05j),(-0.0001624189912575429-4.8233370234633394e-05j),(-0.00016821952991407169-5.1624215288337666e-05j),(-0.0009606427437435687-0.0005108598833896012j),(-0.004109004604824273-0.002492816741637741j),(-0.005411174573320615-0.022485421771050493j),(-0.00383698754579021-0.009538808691874037j),(-0.003504275580647226-0.0019578336614222156j),(-0.0005488443393411321-0.00014126326318212847j),(-0.0005326566735180859-5.753978780116322e-05j),(-0.0014537126014065207-0.02464852268412794j),(0.10938000303282311-0.08700975415454934j),(1.09902701336524+0.3875692865335309j),(0.04038260773919434-0.06965868813926994j),(6.853022840275448e-06+2.5306800556746357e-05j),(-6.23943875672639e-06-1.6449960399466267e-06j),(-0.0014141539777920826-0.0003578700729922626j),(-3.452460841594733e-07+3.4319101678713604e-07j),(-8.08091435600609e-09-6.438068828212557e-10j),(-1.1564372958548542e-05+0.00010163219872005191j),(-2.5775188672052018e-05+1.61119284575918e-05j),(-5.999158339797691e-05+2.7368864011595498e-05j),(-0.000541863171519526-0.00010035281977764716j),(-0.0005238967099660128-2.8676121643214857e-05j),(0.10058429677357913-0.0927375995794023j),(1.1168635741677038+0.26613419205120536j),(6.14626676866594e-07+2.401150993426431e-07j),(1.780998421958827e-11+1.3852244397342493e-10j),(-4.441794727635929e-08+4.4033707041303984e-07j)
Bus 24,(-0.0012622863757086183+0.00022372657303351687j),(-0.003323473418585134+0.0006430711481093973j),(-0.017671114599369587-0.013334555382368978j),(-0.004054434672084255-0.0022703283612743445j),(-0.0011469000388525804-0.000779672363529809j),(-0.0007762460493953931-0.0006847979387031494j),(-0.0002597195038746473+3.4429155849381996e-05j),(-0.0001843614741522929+8.630020785842674e-05j),(-7.600695455102946e-05+4.679813485025704e-05j),(-0.001412067303115912-0.0017540274452066665j),(-0.0003706558603598964-0.005339585884431865j),(-0.000330740735109644-0.0054907621890254305j),(-0.00029165268911295224-0.005705368971405887j),(0.004926369580874351-0.0349789048177101j),(0.030459651116093778-0.15303145646565142j),(0.6259973208148238-0.41462071455165983j),(0.2484562312242545-0.22292183840334448j),(0.020847669975846604-0.128644023862254j),(-0.0017805215427755248-0.018313219924657103j),(-0.004155345997911169-0.016890238704169554j),(0.01883360012287595-0.12523289259179723j),(-0.012307370567908697-0.015533188897628683j),(0.04038260773919434-0.06965868813926997j),(2.8874472074834414+0.3777445261073969j),(-0.0006960792207938763+0.0004899214966452653j),(-1.904949216992636e-05-0.00020862412784804227j),(-0.004774095333186989-0.047118102598358726j),(-1.430220759732215e-05-6.725280171765441e-06j),(-7.003142012030029e-08-2.5369853874012875e-07j),(-0.0032291978265822493+0.0007749819136957752j),(-0.0007776147143179969-0.0006076234135779984j),(-0.0015007728881674095-0.001526669900521699j),(-0.0029512564499621-0.017646234051751777j),(-0.004938786160409708-0.016302664397202273j),(-0.013121951868775109-0.014287590428920527j),(0.03236594142845675-0.07242415571493152j),(-5.05524326047037e-07+2.1417248544771077e-05j),(-4.0287751614233985e-09+2.0805867849911663e-09j),(-1.39278911681679e-05+3.531225922575509e-06j)
Bus 25,(0.2527181193785367+0.05139024534777619j),(0.6694265980744618+0.124764500335555j),(0.06189741998428985-0.0788895245295312j),(-0.0018929330779162987-0.006276336031741974j),(-0.0006032113614344862-0.0011335625634055486j),(-0.0004216417009278353-0.00033764539069090934j),(-0.00019757856289232532+3.398507015957576e-06j),(-0.00019878258379027778-7.143054465935338e-05j),(0.0008640064353278817-0.0022418841206848722j),(-0.00018793475170410172-5.710988837667462e-05j),(-0.00029299453078962897-0.000371125243421791j),(-0.00029347923466078627-0.0003796015683873022j),(-0.0002971384501314907-0.00039261014547163766j),(-0.000952682869487331-0.0023641195892973423j),(-0.000607683936070036-5.089118559388009e-05j),(-0.0015191801791072526-0.0012284206847403903j),(-0.001843200028444003-0.012327952237945822j),(-0.0028820348760870487-0.027757703813524374j),(-4.404431203797919e-05+1.8764658726541035e-05j),(-3.8653112746488636e-05+2.3542349334776674e-05j),(-0.0003251793946953273+4.702254184174961e-05j),(-8.178351697148948e-06+2.5716815579283686e-05j),(6.85302284027547e-06+2.530680055674636e-05j),(-0.0006960792207938766+0.0004899214966452659j),(3.126476031166452+1.378295565721523j),(0.006265857738117014+0.002926888363949804j),(-0.0005458877262845198-0.001354050218333039j),(0.0004296660104482847-0.0002959702465960755j),(8.399167176606648e-06+2.222850537306471e-06j),(0.6615114960445797+0.09312386937769057j),(-0.0004204361316637399-0.00029738456963182027j),(-0.00018316490297198495-3.636302170999208e-05j),(-4.1472203800031605e-05+2.1146989392196542e-05j),(-3.6581453506751223e-05+2.5025927080845643e-05j),(-6.151927684903586e-06+2.5689072242250506e-05j),(9.330217903083432e-06+2.4086725075395645e-05j),(0.001632208165591587-0.003709674832434473j),(7.682740473449198e-09-1.494890609668134e-07j),(0.00013097141104388818-0.0004558952544314179j)
