Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0004522156513468483-0.000718916913196708j),(-0.0010844070895264205-0.0016214440609595546j),(0.006372516306737834-0.009002114662062558j),(0.10367710873335204+0.021533386998023086j),(0.14284142883908507+0.06860441690786664j),(0.17922358814251874+0.09779676233830249j),(0.046505567762114924-0.013130674417892754j),(0.021714705889641882-0.017017158764930655j),(0.008921515506044963-0.006905041413636846j),(0.6624500703074515+0.4915003815393936j),(0.5913540032922386+1.970474646057529j),(0.5869264069206985+1.9025858292781146j),(0.5882263155025638+1.8569326891721136j),(0.3035377706843442+0.8411915086472719j),(0.07317433969301847+0.03150514753190156j),(0.011394627484210823-0.0040708634042778144j),(0.004582264378891657-0.003804992143074779j),(0.0004882881201495437-0.004947733846911773j),(3.4342313232902145e-05-0.0002961068486543966j),(-8.333229213797089e-06-0.0002822813780340575j),(0.0007996777005397678-0.0018695591098049243j),(-0.0001178382774568957-0.00012187518500132542j),(-0.00015750714717109143-4.0367643936821266e-05j),(-0.0003452246316113102-0.0052602789324519604j),(-0.0004167724622635298-0.00025003976196205153j),(-1.2165456666767236e-06-4.413473371963057e-06j),(-5.312963052989653e-05-0.0008433134580503598j),(-3.336445419116621e-07-8.930800159107309e-08j),(-2.637333386536113e-09-5.1944168603493205e-09j),(-0.001162588401456945-0.0015780343350321703j),(0.1786585235743814+0.06754186940279319j),(0.6751457131530947+0.40376505414213626j),(1.3432728023883652e-05-0.0002908039437713451j),(-2.287059116756777e-05-0.00027614379043794585j),(-0.00012434739247974195-0.00011106593296033005j),(-0.0001592069425745496-2.328655149517854e-05j),(-9.062073111330668e-05-0.00015485074431657641j),(-2.2938637638349486e-10+4.80305728348361e-11j),(-4.91405581481609e-07-2.9638190169271085e-08j)
Bus 12,(-0.0004519024226597821-0.0007330643049252157j),(-0.0010862644609207453-0.00166708259164807j),(0.006609573061310003-0.009106218137915276j),(0.10549796807767493+0.02325013875182924j),(0.1396543843827192+0.06572195470559038j),(0.17443009122370695+0.09325228981335575j),(0.04496610233655376-0.013135214026625715j),(0.020979881481717633-0.01669705956403548j),(0.008619884177992422-0.0067759586630074704j),(0.6606187526514902+0.4903753648712517j),(0.5869264069206988+1.9025858292781141j),(0.5873740469294235+1.9626564771683634j),(0.5887212371571937+1.9151553660976752j),(0.30448715147016714+0.8679695800335495j),(0.07497333855037007+0.03307433561076059j),(0.011758779082500732-0.004082019977728464j),(0.004754168248626873-0.0038612544067267683j),(0.0005603447326554139-0.005060368464128533j),(3.8067265985141044e-05-0.00030427272779606356j),(-5.958956600219105e-06-0.00029044618248504084j),(0.0008398955038879059-0.001915721515536426j),(-0.00012008629395649932-0.000126457848206873j),(-0.0001616462203094254-4.298223606895811e-05j),(-0.0003064222206672459-0.005414187267275868j),(-0.00042204683091593207-0.00026012679664656887j),(-1.193720957085677e-06-4.548380863498599e-06j),(-4.520827079717265e-05-0.0008677221068110214j),(-3.415523306181766e-07-9.594310321294049e-08j),(-2.64312023890582e-09-5.368429938646104e-09j),(-0.001166537892717811-0.0016237606527603843j),(0.1736317987947885+0.06394818459450595j),(0.6733014061716022+0.40287065516067316j),(1.650951061128828e-05-0.00029901144529974436j),(-2.0969644175448964e-05-0.0002842673161784904j),(-0.00012688196145580434-0.00011539915318575255j),(-0.00016355283332023483-2.54274866531156e-05j),(-8.980694089267363e-05-0.00014983874696548763j),(-2.3620601152929463e-10+4.6432649766652943e-11j),(-5.043402008639779e-07-3.665084349906653e-08j)
Bus 13,(-0.00045639663994109087-0.0007559017248433352j),(-0.0010997293973151094-0.001732515189050513j),(0.006927715754700913-0.009311629950554703j),(0.10852147984762883+0.02529203268350154j),(0.13804038393195714+0.0636724441623728j),(0.1715952808451831+0.08987679656544782j),(0.043951759425600076-0.013266636570989454j),(0.02049580545770637-0.01655790460211344j),(0.008421230629023946-0.006720248727045156j),(0.6661310295306343+0.4952581089370738j),(0.5882263155025633+1.8569326891721136j),(0.5887212371571933+1.9151553660976757j),(0.5949575108313914+1.9957594894496407j),(0.30847254089098225+0.9049116359390146j),(0.07761802450363355+0.03506525297044555j),(0.012260603443382286-0.004133811333995074j),(0.004982935377676072-0.003959413638722306j),(0.0006416053056960871-0.005230991554225034j),(4.239603219645639e-05-0.00031592299449297295j),(-3.4955416726944097e-06-0.0003019600171743647j),(0.0008908292044919426-0.001983495785588865j),(-0.0001236489448586554-0.00013256247934880273j),(-0.0001676240257478458-4.617977699715948e-05j),(-0.0002682083517452219-0.005630630764383215j),(-0.0004320416501210661-0.00027343963960590903j),(-1.182176375888022e-06-4.73633189569766e-06j),(-3.7336292678493376e-05-0.000902151034654194j),(-3.5334250766883977e-07-1.038689709910229e-07j),(-2.6764380695840123e-09-5.605720501944511e-09j),(-0.0011830431931600788-0.001688825599376473j),(0.17057048424626708+0.06118547692772166j),(0.6789943288862724+0.4069828968718386j),(1.993891400758668e-05-0.0003106544384407614j),(-1.9155827094982054e-05-0.00029567684938332445j),(-0.00013081545518071395-0.00012113064256221307j),(-0.00016976895629645188-2.7950184557756252e-05j),(-8.994628045310312e-05-0.00014660160424519912j),(-2.4577184515485676e-10+4.524128711221715e-11j),(-5.230646532993319e-07-4.4359681567169174e-08j)
Bus 14,(-0.001274031931749567-0.004303212480109802j),(-0.0034234412435506026-0.01109551832105285j),(0.0516510102460092-0.04070039756672063j),(0.5560251921205513+0.30136272445997275j),(0.1553655368655486+0.0611114278304814j),(0.1052727641937495+0.0308873103758526j),(0.025147850081889814-0.015235404805003162j),(0.0177989111551274-0.014956227875225669j),(0.007279557919934992-0.006070260030879186j),(0.31447902543561695+0.21522071856183417j),(0.30353777068434423+0.8411915086472721j),(0.3044871514701672+0.8679695800335497j),(0.3084725408909824+0.9049116359390148j),(0.838029152711405+5.9152924569223675j),(0.43562895208590996+0.30580863302035355j),(0.08025242393610517-0.011039027438479029j),(0.035828086556007784-0.017641359322000314j),(0.011313145683763303-0.02935980106531214j),(0.0006313706106748878-0.0018931882242780268j),(0.0003327563180200262-0.001861155056199165j),(0.007805600264046211-0.01115339505785919j),(-0.0006049211839354135-0.0009603219202370248j),(-0.0009767105246652802-0.00048065903814436883j),(0.00495627032933593-0.03494303712647224j),(-0.0019515653366027686-0.002136157428732732j),(-2.3192553221036077e-07-3.038333340659744e-05j),(0.0009727769035288472-0.005581611944251882j),(-1.986040896789112e-06-1.1447227889019655e-06j),(-8.00226499171529e-09-3.7826704978299235e-08j),(-0.003943314135413647-0.010981084100375307j),(0.10152157689756898+0.015065645430390436j),(0.318793375489368+0.1744945404133248j),(0.0004870783580187667-0.001887132878909864j),(0.00022907426420849445-0.0018408859301590904j),(-0.0006624068427035883-0.0008984237394504444j),(-0.0010112884681018502-0.000371063434671031j),(-0.00014085625919370607-0.00012560551339197383j),(-1.5530854883279936e-09-8.539078486862181e-11j),(-3.099854621825211e-06-1.0326678866869262e-06j)
Bus 15,(-0.00104207230858891-0.0001774879479368683j),(-0.0027379375642581773-0.0004191752307545907j),(-0.003370037974690602-0.015307912246949796j),(0.05282850711586316-0.01796488053836274j),(0.013328031379166803-0.006389615493757042j),(0.008395262457917212-0.0049474916034093945j),(0.0005381073024389256-0.0025522992200493495j),(0.00010453238991267404-0.0020579108655314447j),(4.460652514334584e-05-0.00083253295744489j),(0.033146774099717294-0.007334926805358402j),(0.07317433969301845+0.03150514753190156j),(0.07497333855037007+0.03307433561076058j),(0.07761802450363355+0.03506525297044555j),(0.43562895208591+0.3058086330203536j),(1.8552134790061352+1.422355179563793j),(0.3569421970913209-0.02898298452638412j),(0.15472221492491833-0.0364304178102615j),(0.03744501263659912-0.050246880149307616j),(0.003252537467672396-0.008201034763691453j),(0.0019266021260479428-0.008133103031140464j),(0.037196932584588734-0.04730983542934547j),(-0.002433823811930665-0.004387581401047124j),(-0.004192864544757238-0.0023618558114859318j),(0.030472553685944107-0.1530159961865773j),(-0.0006664164729227942+0.00018942276391263998j),(3.714066446590011e-05-9.66414244349048e-05j),(0.00876167254759859-0.020780175112773906j),(-4.871154845982313e-06-6.1059878507482065e-06j),(2.177816851033019e-08-1.2993258914858606e-07j),(-0.0027674457641532276-0.0002956723999777398j),(0.007141962234444701-0.005665217500224776j),(0.03076195872617716-0.010096081350902467j),(0.002614155543069133-0.008209803186395003j),(0.0014639731477736444-0.00806914299720766j),(-0.0027027871089210275-0.004128510280583302j),(-0.004372449009835952-0.0018866174599598095j),(-1.874775006418845e-05+1.2168076280101331e-05j),(-4.818730341494134e-09-2.206884274147359e-09j),(-8.542994452439304e-06-7.139127612240184e-06j)
Bus 16,(-0.00245227185202466-0.0023110284060183857j),(-0.006572012556461119-0.005999417388328517j),(0.01824341807198833-0.046923747239629804j),(0.0024947029573139006-0.010269765485797305j),(0.0004958829921846769-0.0025096955379142615j),(0.00028458817079513184-0.0014564603386633544j),(-0.00025232811690972454-0.0003151110120826101j),(-0.00026187950622214365-0.00023089633535103619j),(-0.00013202385404898544-7.653064435720387e-05j),(0.0029262364588900176-0.004246028132610367j),(0.011394627484210822-0.004070863404277812j),(0.01175877908250073-0.004082019977728462j),(0.012260603443382284-0.004133811333995074j),(0.08025242393610516-0.01103902743847901j),(0.3569421970913209-0.028982984526384092j),(1.3088196281113447+1.1210577772984545j),(0.6483164816943314+0.4082922580839522j),(0.2971386799644677-0.03476460784557231j),(0.039038335937944355-0.016686022015786183j),(0.03431217619307789-0.020985087716753784j),(0.28768228879136437-0.033288973450932416j),(0.006738532365504401-0.023185006028212926j),(-0.006143291637452614-0.022327810058083545j),(0.6259764337218575-0.4145382132836848j),(-0.0021110212899578874-0.0006950476199206609j),(0.00045926319196875113-0.0001972153168432459j),(0.10100791426160617-0.04016919125281591j),(4.697601020274601e-06-3.7414685226317315e-05j),(5.225995696997078e-07-3.624996322746849e-07j),(-0.006870969865967469-0.005721856038429979j),(7.61722667472584e-05-0.0013861838183660746j),(0.002375321041447501-0.004306206603961797j),(0.03690456436990637-0.018896414566663702j),(0.0325256636440841-0.022348614180707493j),(0.004941940587210066-0.023225675414426876j),(-0.008375357708455064-0.021330492319375883j),(-4.5037517410518384e-05+3.2255122518479935e-05j),(-8.606263259260968e-09-2.4095821608928385e-08j),(-4.10236266920914e-06-5.359051535198424e-05j)
Bus 17,(-0.0015572621417464512-0.021433146221396023j),(-0.0050300676868796235-0.05653412506437074j),(0.2880417877017509-0.14192650604021595j),(0.004729830160701308-0.024316179561630707j),(0.00016558799225510363-0.004530251315791713j),(-0.0005642915972004631-0.0014806272916226167j),(-0.0004901470403369866-0.00020154918655813507j),(-0.00046906384198799975-0.00028513424778113j),(-0.0003910894205738502-0.00014014261457982686j),(0.0006410849318511718-0.0024550468931396653j),(0.004582264378891658-0.003804992143074776j),(0.004754168248626874-0.0038612544067267657j),(0.004982935377676072-0.003959413638722305j),(0.035828086556007784-0.0176413593220003j),(0.1547222149249184-0.03643041781026146j),(0.6483164816943314+0.40829225808395236j),(1.36611102949833+4.744150615044822j),(1.578515770785846+1.1085729967914368j),(0.016089766600864558-0.009868686609063248j),(0.013732432360142013-0.011453398249474785j),(0.12437931776303086-0.03328169858035964j),(0.0014617096660170382-0.010634461487955247j),(-0.0041487821664175474-0.009422781334152728j),(0.24847490681330126-0.22289194386534547j),(-0.00692734984749638-0.012372641940799484j),(0.00305481251135338+0.0010216874004662056j),(0.6579978721356448+0.2401076218844216j),(0.00018309663024381918-0.00015979052991775303j),(4.068470532423029e-06+4.984716670965839e-07j),(-0.007631977955581304-0.056518177413520936j),(-0.0007135031127080554-0.0012992804313354028j),(0.000376156850864396-0.0023904411818660323j),(0.015008016800988294-0.010702668835346495j),(0.012858293936430586-0.011937388732646676j),(0.0006688490888090753-0.010535944193268401j),(-0.0050659310656888034-0.008839493063378156j),(-0.00033886151939198426-3.8583497050276954e-05j),(6.197675539812286e-08-1.528064165250883e-07j),(0.00021016610910737918-0.0002753374001060176j)
Bus 18,(-0.0004851077196099812-0.04843056920642777j),(-0.003357242319838062-0.12787367432189298j),(0.6686319401930464-0.2786289064322925j),(0.009971964352040993-0.04763040337741303j),(0.00014594248365850347-0.008355096697092342j),(-0.001519109009986389-0.0021704550293513624j),(-0.0009120815435536089-0.000207526626969903j),(-0.0008504355720726625-0.00048132284356822977j),(-0.0007932323402275336-0.0002773624920556808j),(-0.0010534685693772596-0.0018273456614257967j),(0.0004882881201495443-0.004947733846911773j),(0.0005603447326554137-0.0050603684641285325j),(0.0006416053056960873-0.005230991554225036j),(0.01131314568376331-0.029359801065312146j),(0.03744501263659913-0.05024688014930763j),(0.29713867996446774-0.034764607845572226j),(1.5785157707858462+1.108572996791437j),(3.3989339277653654+2.715707313379737j),(0.0024726080979298485-0.006943012878683256j),(0.0013676489248281055-0.006847042849975778j),(0.02965354481009528-0.04059836777740917j),(-0.0021618039077548746-0.00359095885835099j),(-0.003570381683598723-0.0018476821987049685j),(0.020910021411775927-0.1286491287565543j),(-0.0143220547703628-0.028543623597304665j),(0.001159561174903258-0.0004935535965798347j),(0.25904382324479663-0.08823530889333427j),(1.2145760514997908e-05-9.429844365406261e-05j),(1.3205869798262309e-06-9.097864239068641e-07j),(-0.009212124022958706-0.12820402211212817j),(-0.0016870454558896887-0.001815532058354439j),(-0.0011725736403808092-0.0016344748692976294j),(0.0019393889476089221-0.006931432915967193j),(0.000983312130842949-0.006779948267426712j),(-0.0023786803759862267-0.0033667076276877425j),(-0.0037062393447494677-0.0014456077994796524j),(-0.0007551506596386384-0.00013523394943224133j),(-2.150549070569755e-08-6.08238144973775e-08j),(-9.911914740343985e-06-0.00013515458583848044j)
Bus 19,(-7.779549328222261e-05+2.8967476345700415e-05j),(-0.00020420251619457816+7.974841716125756e-05j),(-0.0008375971022633541-0.0009147481534891923j),(-0.00019965487116491336-0.00016710979321704844j),(-5.003179299015303e-05-3.832470136812444e-05j),(-2.9069906954864376e-05-2.2170654048894183e-05j),(-9.712754507446826e-06+2.1374235884066754e-06j),(-7.956596281434212e-06+3.2668540036549146e-06j),(-3.130422710574034e-06+2.0818060783203465e-06j),(-6.188263061622817e-05-0.00011094814836844541j),(3.434231323290205e-05-0.0002961068486543965j),(3.806726598514104e-05-0.00030427272779606345j),(4.2396032196456335e-05-0.00031592299449297295j),(0.0006313706106748878-0.0018931882242780263j),(0.0032525374676723954-0.00820103476369145j),(0.03903833593794435-0.01668602201578619j),(0.016089766600864547-0.00986868660906325j),(0.002472608097929846-0.006943012878683254j),(0.5334552883573742+0.21014762449777807j),(0.5288419972729159+0.1239880079991426j),(0.0024020747094335424-0.006718025523716898j),(-0.00043867318132151097-0.0004017095713971612j),(-0.0005602255018160489-0.0001077981193221645j),(-0.0023304179380282813-0.018348903786385196j),(-3.837639610332339e-05+3.905290038381645e-05j),(6.521436190034144e-07-1.2296059635419692e-05j),(0.00021423497597665227-0.002669373513789878j),(-7.752688276056074e-07-5.118124467658064e-07j),(-2.3082904602943097e-09-1.5497753043376413e-08j),(-0.00020133151289394657+8.937952340337506e-05j),(-2.979044478986073e-05-1.6800261395781978e-05j),(-6.92202230075533e-05-9.94345798852779e-05j),(0.5339295371803189+0.1686591937888099j),(0.5246160921424526+0.09393228740627432j),(-0.00045916504671448117-0.0003624659133930025j),(-0.0005625371963036849-4.761452342076037e-05j),(2.213492161746724e-07+1.346662303572024e-06j),(-6.26142297723647e-10-7.267218939180946e-11j),(-1.2285688668308e-06-4.938310295731286e-07j)
Bus 20,(-6.896360075857696e-05+3.780269334580315e-05j),(-0.00018051185768842146+0.00010270736513859908j),(-0.0009103911405814595-0.0007428789437474308j),(-0.00021003520813436772-0.00012932871419071664j),(-5.2146926557673616e-05-2.907929036132102e-05j),(-3.0285570985193645e-05-1.6804879847803125e-05j),(-8.812540912027773e-06+3.333041874746924e-06j),(-7.011675237043084e-06+4.151451894566939e-06j),(-2.6496412379291265e-06+2.3800071870054884e-06j),(-7.319599746369882e-05-9.553711547961855e-05j),(-8.333229213797078e-06-0.00028228137803405746j),(-5.958956600219017e-06-0.00029044618248504084j),(-3.495541672694376e-06-0.0003019600171743648j),(0.0003327563180200266-0.001861155056199166j),(0.0019266021260479435-0.008133103031140466j),(0.034312176193077894-0.0209850877167538j),(0.013732432360142011-0.011453398249474792j),(0.001367648924828103-0.006847042849975778j),(0.5288419972729159+0.12398800799914256j),(0.5381740103987872+0.17225813006685387j),(0.001332321519071165-0.006626478088894738j),(-0.0004662081817412073-0.0003165374263729431j),(-0.0005399291884392156-2.437801379309434e-05j),(-0.004695956101926872-0.016881959896333724j),(-3.063038701345355e-05+4.186199759745385e-05j),(-1.0715688279612532e-06-1.1616019635556519e-05j),(-0.00016451476327598017-0.0025316870886149135j),(-7.968142365421847e-07-3.736833049567998e-07j),(-4.284987665722885e-09-1.4212218334451838e-08j),(-0.00017650230697855633+0.00011134296400656958j),(-3.022600506719162e-05-1.1671865798537797e-05j),(-7.849870233621224e-05-8.373962081044563e-05j),(0.5236082229946667+0.08503036972123172j),(0.5362742339356873+0.14074095709430365j),(-0.0004800468656905649-0.0002769443884407049j),(-0.0005338591701758765+3.2356620592919474e-05j),(3.918127906108466e-07+1.2321139518328364e-06j),(-5.969143936364878e-10+1.7572044092359944e-11j),(-1.2192927641474455e-06-2.947855611558667e-07j)
Bus 21,(-0.0005649711959232306+3.8322335128037764e-05j),(-0.0014901830969775488+0.00012486883049223736j),(-0.003700434355698185-0.007608408933283392j),(-0.000980987289421092-0.0014805189874623577j),(-0.00025272499462887635-0.0003477813609723144j),(-0.0001470290572291669-0.00020143602530426155j),(-6.766367129682107e-05-4.8877844657027704e-06j),(-5.8373676386656616e-05+5.908512860990172e-06j),(-2.4513391439282894e-05+7.533013373404889e-06j),(-0.0001891659838651638-0.0008456875783853196j),(0.0007996777005397678-0.001869559109804923j),(0.0008398955038879062-0.0019157215155364252j),(0.0008908292044919428-0.0019834957855888644j),(0.007805600264046213-0.011153395057859186j),(0.03719693258458874-0.047309835429345456j),(0.2876822887913645-0.0332889734509324j),(0.12437931776303082-0.03328169858035963j),(0.029653544810095255-0.04059836777740916j),(0.0024020747094335416-0.006718025523716895j),(0.0013323215190711654-0.006626478088894737j),(2.1231982560510243+1.679322783217354j),(0.20835750317174787-0.08719496293548562j),(-0.0033312848415583424-0.025092357551794637j),(0.01876099574055675-0.1250107187512003j),(-0.0003267957249760428+0.00018083296242416995j),(2.814633432466351e-05-7.913804065208608e-05j),(0.00658546565612532-0.017039095125589564j),(-4.075464900607248e-06-4.852531881871713e-06j),(1.500634542624183e-08-1.058239839730949e-07j),(-0.0014901153795665381+0.00019342338858452065j),(-0.00016217130118984386-0.0001677181690664507j),(-0.00025950907585703934-0.0007846510558794655j),(0.001885887457518907-0.0067074694395022234j),(0.0009601890550949991-0.00656199957256708j),(0.19809610260145105-0.10051101566947228j),(-0.00589671526897444-0.02434438836782941j),(-1.1681290252197369e-06+9.235818337161375e-06j),(-3.953234531797171e-09-1.6913278779704434e-09j),(-7.0745449551717845e-06-5.615368895214994e-06j)
Bus 22,(-1.531271307340779e-05+4.465812766521615e-05j),(-3.856098051670727e-05+0.00011856024028769255j),(-0.0007043135262575568+3.851195972742061e-05j),(-0.0001454842844523829+2.7546529383855366e-05j),(-3.489520091455747e-05+8.183573483097505e-06j),(-2.0232411568397735e-05+4.789902765060312e-06j),(-2.562294071844905e-06+5.04219428958632e-06j),(-1.432346948874072e-06+4.677129725846933e-06j),(-2.1325317364454409e-07+2.127366290269776e-06j),(-7.110674010476672e-05-1.2791712137713899e-05j),(-0.00011783827745689565-0.00012187518500132541j),(-0.0001200862939564993-0.00012645784820687308j),(-0.0001236489448586553-0.00013256247934880275j),(-0.0006049211839354133-0.0009603219202370252j),(-0.002433823811930662-0.004387581401047124j),(0.006738532365504416-0.02318500602821293j),(0.0014617096660170378-0.010634461487955242j),(-0.002161803907754874-0.003590958858350991j),(-0.0004386731813215108-0.0004017095713971611j),(-0.00046620818174120734-0.0003165374263729432j),(0.2083575031717479-0.08719496293548559j),(1.2598466553662162+0.5861302022442648j),(0.10420846400163918-0.0974172042169371j),(-0.01358253098258-0.01500644269992275j),(3.336643679952876e-06+3.095909415871416e-05j),(-5.17239791253643e-06-4.720592990829106e-06j),(-0.0010966848842090878-0.0010567562924720083j),(-5.046360176153575e-07+1.5639447372292776e-07j),(-7.647929019367885e-09-4.57314303854366e-09j),(-3.3290174462666225e-05+0.00012077047994267638j),(-1.8130440460752714e-05+7.043271737420076e-06j),(-6.868914850083215e-05-5.413153152053452e-06j),(-0.0004545432850073155-0.0003616979403351302j),(-0.00047327884157670594-0.0002858542410462586j),(1.2778773403914976+0.48429313827638054j),(0.09237969429914832-0.10673795051680995j),(6.720497155539399e-07+3.8824351991343604e-07j),(-2.577382145505645e-10+2.491597884734304e-10j),(-6.601820612139957e-07+3.62230291329849e-07j)
Bus 23,(9.926762679110277e-06+4.4179278684891324e-05j),(2.8063019916865573e-05+0.00011623798171376782j),(-0.0005560767639294457+0.0003853280166644562j),(-0.00010502103539010817+9.560030768321149e-05j),(-2.439785520496545e-05+2.4218169559968392e-05j),(-1.4123376022544406e-05+1.4078601919253291e-05j),(4.399154515288336e-07+5.4068431751684995e-06j),(1.1796683374859643e-06+4.54087248318393e-06j),(8.946103110610303e-07+1.8452074717499202e-06j),(-6.452125732245108e-05+2.527483076523124e-05j),(-0.00015750714717109148-4.0367643936821286e-05j),(-0.0001616462203094254-4.2982236068958126e-05j),(-0.0001676240257478459-4.617977699715953e-05j),(-0.0009767105246652802-0.0004806590381443689j),(-0.004192864544757236-0.0023618558114859326j),(-0.006143291637452615-0.02232781005808355j),(-0.004148782166417548-0.009422781334152731j),(-0.0035703816835987224-0.001847682198704969j),(-0.0005602255018160488-0.00010779811932216447j),(-0.0005399291884392156-2.4378013793094416e-05j),(-0.0033312848415583463-0.025092357551794637j),(0.10420846400163916-0.0974172042169371j),(1.1115848257233474+0.3592403180912935j),(0.03863047834510633-0.07081425598334906j),(1.8280622278903764e-05+2.361725647927865e-05j),(-6.59759990623836e-06-1.2580033095856167e-06j),(-0.001426933703107243-0.0003123725629955429j),(-3.3371275277675046e-07+3.8131568760443557e-07j),(-8.54603327142851e-09+1.0622861381470063e-10j),(3.347975912947915e-05+0.00011539557692719891j),(-1.1273914441634567e-05+1.4863530927617471e-05j),(-5.8838917222719795e-05+3.0088478880798487e-05j),(-0.0005530886377010371-6.713499494120844e-05j),(-0.0005302899846496001+4.2426978801478335e-06j),(0.09520628527058518-0.10304672592843118j),(1.1313400153803446+0.23750667660371177j),(7.441291079698106e-07-2.0457527860776628e-08j),(-8.538910221659465e-11+3.330579543002418e-10j),(-3.5737755143809243e-07+6.276340949539635e-07j)
Bus 24,(-0.0012610831436306196+0.0007515612671559692j),(-0.0032983513213485265+0.0020373310313100694j),(-0.017482513794034572-0.013246168882083565j),(-0.004005093184750782-0.002271390154254959j),(-0.0009923357756937534-0.0005074090874191547j),(-0.0005762664531040123-0.0002931301786802172j),(-0.00016215479823568308+6.810142127225795e-05j),(-0.00012800995031802498+8.215795829195507e-05j),(-4.7828307650687386e-05+4.617966273716254e-05j),(-0.0014296782743169513-0.0017330107098587524j),(-0.00034522463161130936-0.0052602789324519604j),(-0.00030642222066724477-0.005414187267275868j),(-0.0002682083517452215-0.005630630764383216j),(0.004956270329335936-0.034943037126472225j),(0.030472553685944113-0.15301599618657727j),(0.6259764337218575-0.4145382132836847j),(0.2484749068133013-0.2228919438653455j),(0.020910021411775954-0.12864912875655432j),(-0.0023304179380282757-0.01834890378638519j),(-0.004695956101926867-0.016881959896333728j),(0.018760995740556754-0.12501071875120037j),(-0.013582530982580004-0.015006442699922748j),(0.03863047834510633-0.07081425598334906j),(2.887360991082847+0.37786223290966425j),(-0.0005432586614677438+0.0008015160289085149j),(-2.7798973096340086e-05-0.00021597325000075496j),(-0.004770965874958865-0.04711732439487249j),(-1.5115567242011433e-05-6.435281046082411e-06j),(-8.948977196306094e-08-2.62244320533583e-07j),(-0.003217748768195058+0.0021957302250138833j),(-0.0005717044734506461-0.0001974152638263869j),(-0.0015206676156901268-0.0015093668322423205j),(-0.003511309041793497-0.017718776192367534j),(-0.005480557671732939-0.016296221447487574j),(-0.014401744760559554-0.013742166158463841j),(0.03062416155025384-0.07371586636158164j),(8.137478060083997e-06+2.272133979036428e-05j),(-1.112345992707819e-08+7.290918912055994e-10j),(-2.2943746565010696e-05-4.679443929171372e-06j)
Bus 25,(0.29144007027470786-0.0475957831698617j),(0.7675344104910768-0.13821792794293952j),(0.03425594099744459-0.10962139184745312j),(-0.004554148015787115-0.005959819615894722j),(-0.0009573095782889074-0.0008564294997936214j),(-0.00038521167473024736-2.4506174616053617e-05j),(-0.00014899124070492237+7.962630886408917e-05j),(-0.0002134783251445668-1.0099575796620005e-05j),(-2.759643412102511e-05-0.0027676629850388705j),(-0.0002047204608073795+1.6596722230420314e-05j),(-0.0004167724622635301-0.0002500397619620514j),(-0.0004220468309159324-0.00026012679664656865j),(-0.00043204165012106655-0.00027343963960590876j),(-0.0019515653366027708-0.0021361574287327325j),(-0.0006664164729227948+0.00018942276391264033j),(-0.0021110212899578895-0.0006950476199206609j),(-0.006927349847496388-0.01237264194079949j),(-0.01432205477036282-0.028543623597304682j),(-3.83763961033234e-05+3.905290038381645e-05j),(-3.0630387013453555e-05+4.186199759745388e-05j),(-0.000326795724976043+0.00018083296242416992j),(3.3366436799528885e-06+3.095909415871418e-05j),(1.828062227890379e-05+2.3617256479278646e-05j),(-0.0005432586614677439+0.0008015160289085151j),(3.12063212595854+1.3086198688480937j),(0.006628854516965989+0.002656062408697005j),(-0.0009754955963311016-0.0008509667158077402j),(0.0004258841659518861-0.0003299818178459969j),(8.939914681582443e-06+1.6291047631111784e-06j),(0.7641231189234261-0.1738072368457776j),(-0.0003600886756917758+2.6890171572106818e-05j),(-0.00019270662467560365+3.5114521863962095e-05j),(-3.474703770987585e-05+4.064252976102133e-05j),(-2.783066082141643e-05+4.2611902203859183e-05j),(5.499437547114259e-06+3.0126247460481254e-05j),(2.0453612473127843e-05+2.133274434168836e-05j),(0.00015040793953775096-0.004653839511949978j),(1.5691867226271495e-07-3.3018039594174517e-07j),(0.0005007298574724467-0.0005822113947114574j)
