Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-6.996887127425299e-05-0.0009296553180691498j),(-0.00022437000434988237-0.0019153387135300247j),(0.008046085753213148-0.010371009086193457j),(0.1211721289788295+0.030466463623212703j),(0.17248515998076683+0.22661652644077793j),(0.21237194937625586+0.3211175338467903j),(0.08844410043514953+0.019307474799885403j),(0.04968536608871521-0.009668047034169592j),(0.02035207065762188-0.003829667666406399j),(0.6501169260984718+0.5152949050919554j),(0.5901626253903504+2.0232792976849j),(0.585629624144315+1.9538497086024988j),(0.5867813401876087+1.9072456256499561j),(0.3092141881455407+0.8667922449061632j),(0.07517725406697316+0.03269429151674811j),(0.011720487611028296-0.004175103577226775j),(0.004747645065753489-0.004124663177424629j),(0.000592277895568132-0.0055959327871866965j),(4.620640761173154e-05-0.00030096767466157397j),(2.352494830051719e-06-0.00028770351545725364j),(0.0008245846330429731-0.0019234480895239437j),(-0.00011069456697920769-0.00013068207518236114j),(-0.00015986178808253355-4.791960925465245e-05j),(-0.0003503927456721391-0.005409533925486279j),(-0.00025433270226326584-0.0004076272751945054j),(-6.018443066801671e-07-4.846445173227801e-06j),(-7.589801119097195e-05-0.0008891177646539685j),(-3.3832988645844086e-07-1.4586475917828412e-07j),(-1.8256597991768225e-09-5.856981717732863e-09j),(-0.0003012441932845663-0.0018574637691259415j),(0.21173679840080267+0.3006671055253374j),(0.6622897393904421+0.4257751909386438j),(2.4717599148754787e-05-0.00029476580799526054j),(-1.2586880949731457e-05-0.0002813657624995974j),(-0.00011724710875289692-0.00011957789103516153j),(-0.0001614223520944617-3.0416880004089487e-05j),(-2.429639429949748e-07-0.0003264654424967337j),(-9.414940808665779e-11+5.256378897531013e-11j),(-1.498555101811689e-07+4.903514827338152e-08j)
Bus 12,(-6.731075034404179e-05-0.0009335577157217151j),(-0.00021308273015649106-0.0019415832414908306j),(0.008227286694209197-0.010447755429393475j),(0.12250660408776286+0.031792389593482906j),(0.16961293260269403+0.21858805617980728j),(0.20829790313102592+0.30936373935522726j),(0.08585405247689805+0.017964771534635982j),(0.04813795270080335-0.009795582791236025j),(0.019719031036354525-0.0038859012070053853j),(0.647961005333444+0.5136765512362368j),(0.5856296241443144+1.9538497086024988j),(0.5859642554066223+2.012428262809015j),(0.5871551580084009+1.9640076379544589j),(0.30993160436670475+0.8927806368577861j),(0.07691097734873235+0.03423054250979939j),(0.012074324408010467-0.004182215814311061j),(0.004912803542202766-0.004171581318386268j),(0.0006575093165658702-0.0056906254776014145j),(5.016328152422269e-05-0.00030867227821505794j),(5.006666372248752e-06-0.0002954451200561185j),(0.0008641536545721424-0.0019679212041698417j),(-0.00011250455825061755-0.00013520490253327654j),(-0.0001637436594127396-5.065208609808047e-05j),(-0.00031113553570201344-0.005558648639933647j),(-0.0002545849717670528-0.00041474396128652637j),(-5.58561806974593e-07-4.961030716106294e-06j),(-6.746610373488073e-05-0.0009119729790205135j),(-3.44133415649483e-07-1.5305571576293863e-07j),(-1.7977263751815412e-09-6.008295299351309e-09j),(-0.0002913717469440928-0.001883534042990659j),(0.20751872929858778+0.289558545443535j),(0.6601019265425184+0.42444867892169114j),(2.8038817898515477e-05-0.0003024965746246343j),(-1.039287203729678e-05-0.00028907088773330266j),(-0.00011933389041311338-0.00012386011033857193j),(-0.00016550393802224097-3.269115239347263e-05j),(-3.410149972170761e-06-0.0003170611545655086j),(-9.685305930516551e-11+5.262999244261857e-11j),(-1.537541498922693e-07+4.837202798844804e-08j)
Bus 13,(-6.492085484957707e-05-0.0009482507926393434j),(-0.0002031952854369122-0.0019903095839511427j),(0.008508937613684757-0.01064038510812978j),(0.1252350218751339+0.03355110018191655j),(0.1685758111951904+0.21316975283348774j),(0.20645527974856664+0.30128681752103875j),(0.08424324028467944+0.016875654027666706j),(0.0471503856652108-0.010009807497511305j),(0.01931525570822754-0.003976185891030239j),(0.6529902097646146+0.5183274995962027j),(0.5867813401876082+1.9072456256499561j),(0.5871551580084007+1.9640076379544584j),(0.5932257481457401+2.0437129993477745j),(0.3137342678219666+0.9292217818730351j),(0.07951208022883233+0.036202894334776206j),(0.012569523321946054-0.004230945617806649j),(0.005136821263041658-0.004263885057139655j),(0.0007334063754924076-0.005850514097472296j),(5.486569895180693e-05-0.00031990537869100455j),(7.8790143545797e-06-0.0003065873829890809j),(0.0009147463727403975-0.0020345943187539315j),(-0.0001155370942818959-0.00014134634063938046j),(-0.00016948425779181943-5.4057003972809035e-05j),(-0.00027244268332628327-0.00577196519908739j),(-0.0002575446193523608-0.0004267765925538943j),(-5.190185494715112e-07-5.1330682633897484e-06j),(-5.931593733326218e-05-0.0009453703118077848j),(-3.5381803923850013e-07-1.6219674907936905e-07j),(-1.7872378097529444e-09-6.229798026194549e-09j),(-0.0002838325154667237-0.0019314599649085096j),(0.2055338666509456+0.2818982889199003j),(0.6652875696873567+0.4283702048190881j),(3.184736255672265e-05-0.00031369671643306665j),(-8.161544408764609e-06-0.0003001116092547816j),(-0.00012272805040322723-0.00012963396420571783j),(-0.00017147428589294576-3.543192123042932e-05j),(-6.444373996022653e-06-0.0003113111032257317j),(-1.0070100027257852e-10+5.32498508279811e-11j),(-1.5945023795084377e-07+4.81826011976138e-08j)
Bus 14,(0.0004985684638628687-0.0038474750577530224j),(0.0012316050354614619-0.009804135079936854j),(0.05285034511241847-0.04205140937155034j),(0.5661147699003759+0.3039253435186956j),(0.18889432527775846+0.14038740112624012j),(0.14810012623159313+0.14395032323592716j),(0.0507914764528223-0.0030485182885505785j),(0.03326989878759613-0.014303361877781627j),(0.013619908249045638-0.005780157890448645j),(0.31118028442315976+0.22560073206912706j),(0.3092141881455408+0.8667922449061631j),(0.3099316043667049+0.8927806368577859j),(0.3137342678219669+0.9292217818730352j),(0.8440112126566854+5.9270188512243935j),(0.43674940587037175+0.3061331321621978j),(0.08039254834109405-0.011143830484449224j),(0.035872939200660654-0.01790904570982853j),(0.011301727820685002-0.029891125773939296j),(0.0006937704644897503-0.0018611777840596584j),(0.0003960926937226645-0.0018345402741772336j),(0.007814519595183783-0.011193518608367908j),(-0.0005339524210036902-0.0009813252316077463j),(-0.0009576193137209061-0.0005178169082987001j),(0.004926915787783247-0.0350165564895313j),(-0.0007659547811131947-0.002340083727319532j),(4.245740585289812e-06-2.9675804098277017e-05j),(0.0009464203385824951-0.005609661576297478j),(-1.768879349681103e-06-1.409219473255945e-06j),(-1.3744377725130134e-09-3.7633587298734844e-08j),(0.0007781996538182726-0.00961043327439188j),(0.14542354236736899+0.13330558789708774j),(0.3150351248059058+0.1839206080128498j),(0.0005482999946838633-0.0018500266075838227j),(0.00029227560346556944-0.0018138463503922038j),(-0.0005905132590409415-0.0009190781014027143j),(-0.0009907697067478313-0.00040808825311350864j),(-9.652324997220846e-05-0.00024978875243274456j),(-6.423659067385944e-10+1.5960863063033244e-10j),(-9.666307680530643e-07+4.893248550107455e-08j)
Bus 15,(-0.000742086074481655-0.0005033787383268176j),(-0.0019516238404297663-0.0012794481946616248j),(-0.0034397479423733624-0.015566365857196068j),(0.05360002758920241-0.01846394749033254j),(0.020501028065289292-0.0037479555186553503j),(0.018323744452101155-0.0008563701755528019j),(0.0028853026868012133-0.003473999085341671j),(0.0010862759605041851-0.003020809934950946j),(0.00044638737387664635-0.001227789121483737j),(0.03361806809424672-0.006486971533715207j),(0.07517725406697315+0.032694291516748096j),(0.07691097734873234+0.034230542509799386j),(0.07951208022883233+0.03620289433477619j),(0.4367494058703717+0.3061331321621978j),(1.855303480463521+1.4222987366916913j),(0.35696041274750345-0.02900763489797173j),(0.15470186281480236-0.036458520865861724j),(0.03738099577545576-0.05029108672450761j),(0.0035215088226574426-0.008026220666926136j),(0.0022034092535942063-0.007983246703220875j),(0.03722439217082619-0.047361372617110944j),(-0.002107170521416986-0.0044567254219285875j),(-0.004089484930834104-0.0025205618792982403j),(0.030455401541658267-0.153037228618855j),(-0.0005800675923149068-8.796265334948147e-05j),(4.276604667766775e-05-9.097856899429299e-05j),(0.008758069378615896-0.020780368192014738j),(-4.287166346255679e-06-6.256091701654502e-06j),(3.25636456833891e-08-1.2201475547510876e-07j),(-0.001957626915427728-0.0011631603645061565j),(0.01747129811479003-0.0013293565226994448j),(0.031143507429791484-0.009276186771720514j),(0.002877840473867061-0.008013441474226387j),(0.0017408638571084806-0.00791801836496782j),(-0.0023719074000604586-0.004196623273625745j),(-0.004262949233138464-0.0020454265023136116j),(-2.7470841399092397e-05-1.6658326992716404e-06j),(-2.216413599520912e-09-1.1929477472086768e-10j),(-3.1473776182763064e-06-7.927070845107358e-07j)
Bus 16,(-0.001066919297003476-0.0026128082728376313j),(-0.0029244557689534862-0.006853534806722477j),(0.018368379840883967-0.04746975061741205j),(0.0024935914429332325-0.010436395737816986j),(0.0015152002470112044-0.0030642496875361892j),(0.001749524268713789-0.0021746774176206784j),(-0.0001213733152963116-0.0006749203165182952j),(-0.00027359342609325175-0.00043981653940122843j),(-0.0001367206314207598-0.00017606957503566128j),(0.003053308676467104-0.004205384437292278j),(0.01172048761102829-0.004175103577226777j),(0.012074324408010463-0.004182215814311061j),(0.012569523321946054-0.004230945617806651j),(0.08039254834109406-0.011143830484449217j),(0.35696041274750345-0.029007634897971785j),(1.3089069544943863+1.121080173167859j),(0.6483233278802507+0.4082412936866006j),(0.29707402992727017-0.03490648335502011j),(0.03935309102739308-0.015172949264071731j),(0.03473896734549069-0.019529990361009105j),(0.28795010218341477-0.033357622060603484j),(0.008082726550394695-0.022302991948174526j),(-0.00524978709831652-0.02251259542496707j),(0.6260021504610478-0.41463898765806106j),(-0.0013776615792178472-0.0012729521567042155j),(0.00045762760737905065-0.00015857115361434348j),(0.10100760081631743-0.040170120340992585j),(7.15311669570137e-06-3.583120634074941e-05j),(5.303409154922029e-07-2.9816452290813405e-07j),(-0.003146130065128257-0.006555036142027562j),(0.0016096873457156777-0.002125203766727233j),(0.002489782535311606-0.004257898883111441j),(0.03712790638738268-0.017328438684937338j),(0.032948478598145696-0.020888993976448472j),(0.006296955420854568-0.02232580330654166j),(-0.007460779311597909-0.021494821628948016j),(-4.685034887106312e-05+8.413748150121457e-06j),(-7.044776855188219e-09-8.045098036021828e-09j),(-7.854205658646198e-06-1.3521140787593518e-05j)
Bus 17,(0.006262239083774327-0.01687024037330633j),(0.015808831015386396-0.04481275717636915j),(0.29097674133210516-0.14384988308941343j),(0.0046763087198933686-0.02468238502020385j),(0.0007691103572159555-0.005654855628761196j),(0.000340906990409614-0.0029803341331219825j),(-0.0005830583097476905-0.0006039097873449448j),(-0.0006035456955055947-0.0004724049693681442j),(-0.0003873722367974712-0.0002847219795525348j),(0.0006673947618562364-0.0025348137943140086j),(0.004747645065753488-0.004124663177424629j),(0.004912803542202764-0.004171581318386266j),(0.005136821263041657-0.004263885057139657j),(0.035872939200660654-0.017909045709828524j),(0.15470186281480233-0.036458520865861724j),(0.6483233278802505+0.40824129368660056j),(1.3662014316014033+4.743733394938534j),(1.578737885589143+1.1076210157975739j),(0.01632467475777715-0.009223489364125955j),(0.014012974460976097-0.01084075163665705j),(0.12448208699038625-0.03333147692556008j),(0.002109547232016078-0.010332910790803762j),(-0.00376783057088076-0.009561092535944525j),(0.2484526357421401-0.22293068540313957j),(-0.0009847067483209162-0.011926018598185918j),(0.0028808658212825444+0.0012006808984246825j),(0.6579637869578422+0.24010346522066417j),(0.00018811180281882067-0.00014161554170948924j),(3.829373701258639e-06+8.413531503347052e-07j),(0.013480194566283786-0.0443659596508959j),(0.00024226374676035445-0.0028550946965128134j),(0.0003928646868528176-0.0024565768748537886j),(0.015206327671052152-0.010027297137792069j),(0.013137427394837111-0.011322425853775254j),(0.0013226660417651106-0.010227217831779921j),(-0.00467429454081679-0.008970181963795813j),(-0.0002407997236184897-0.00015086289670654266j),(6.368200480437136e-10-6.890842065992011e-08j),(2.023651731577813e-05-9.871357943019821e-05j)
Bus 18,(0.01646243714186378-0.037069149520740634j),(0.04186750854638467-0.09858309915309085j),(0.6755115003312071-0.2825304629792055j),(0.009863403955408075-0.04834176907149526j),(0.0006812842158630096-0.010462207094742276j),(-0.0006660321206797344-0.004995110268107448j),(-0.0012320725415093288-0.0008275372357553425j),(-0.0011472005914392796-0.000736086130744449j),(-0.0007734592027512658-0.0005262057515341206j),(-0.0011053547382661407-0.002050893020806834j),(0.0005922778955681309-0.0055959327871866965j),(0.0006575093165658678-0.005690625477601414j),(0.0007334063754924065-0.005850514097472299j),(0.011301727820684997-0.029891125773939306j),(0.03738099577545576-0.05029108672450764j),(0.29707402992727017-0.03490648335502017j),(1.5787378855891432+1.1076210157975739j),(3.3995518456141975+2.7135995600158584j),(0.002698816850910525-0.006804729115893314j),(0.0015999300157832188-0.006729369047439161j),(0.02965099866548456-0.040646247007166916j),(-0.0018923123085193285-0.00365674995485113j),(-0.0034888762450507958-0.001981306499430593j),(0.020835027912345386-0.1286476053897922j),(-0.0010191319857380966-0.02674816870949591j),(0.0011777423429424189-0.00038862187342016173j),(0.2589691117809343-0.08833219043631318j),(1.967629018336765e-05-9.147108655397311e-05j),(1.369222307622731e-06-7.432766239692974e-07j),(0.03656631908750526-0.09790565619778797j),(-0.000775409897756818-0.004750650425420368j),(-0.0012361072765195078-0.0018334521059522402j),(0.0021619509209352145-0.006774778024651678j),(0.001215812867893908-0.00666106693986936j),(-0.002105486646581516-0.0034317195576412628j),(-0.0036194258308820753-0.0015795295232187067j),(-0.0005176737003442787-0.0003735584817479619j),(-1.773191597822992e-08-2.086646095939454e-08j),(-1.959634215199986e-05-3.491816978946515e-05j)
Bus 19,(-6.867550157520162e-05-7.367235848495048e-06j),(-0.0001816015582356211-1.6613292237460764e-05j),(-0.0008091822747235968-0.0009470693875952055j),(-0.0001958452147542372-0.00017494091528823298j),(-4.840674451100931e-05-6.823243740246377e-05j),(-2.6522642079908804e-05-6.294695958148733e-05j),(-1.5948283320368384e-05-5.225203554130066e-06j),(-1.2652068900647627e-05+7.84671861685829e-07j),(-5.380822477841645e-06+8.999162099077374e-07j),(-5.5121622512135396e-05-0.00011461992433853771j),(4.620640761173153e-05-0.00030096767466157386j),(5.0163281524222676e-05-0.00030867227821505783j),(5.486569895180692e-05-0.00031990537869100433j),(0.0006937704644897505-0.0018611777840596574j),(0.0035215088226574418-0.008026220666926131j),(0.03935309102739308-0.015172949264071731j),(0.016324674757777144-0.009223489364125951j),(0.002698816850910524-0.006804729115893312j),(0.5221269477452488+0.22768534667314422j),(0.5191415876037316+0.14203022914077312j),(0.002626199604272025-0.006590199636370842j),(-0.00038654129259807333-0.0004331757051140999j),(-0.0005459234507641812-0.00014841506215971183j),(-0.0016602459767599133-0.0183010379489389j),(-4.3423197905885935e-05+1.4889884501834113e-05j),(1.8999088843710024e-06-1.1699667145640746e-05j),(0.00030797509683349727-0.0026424081313385123j),(-6.887503333308333e-07-5.702913075139642e-07j),(-2.624490662934036e-10-1.4887463851398755e-08j),(-0.00017774651831550535-8.37092702269433e-06j),(-2.7081241609340943e-05-5.9360062540389196e-05j),(-6.279861151801022e-05-0.00010309101627180743j),(0.5212024212405242+0.18585613328327605j),(0.514834924472975+0.11197959750894111j),(-0.00040777573573176683-0.0003949734247325766j),(-0.0005496819352512938-8.896593196150877e-05j),(-3.629614234972056e-07+1.1069341589106093e-06j),(-2.551295960655232e-10+5.830154537720381e-11j),(-3.8249101585989303e-07+1.2129108185043501e-08j)
Bus 20,(-6.521769810994645e-05+2.43327502851901e-06j),(-0.00017206859950667533+9.116435983218707e-06j),(-0.0008852156758779474-0.0007757515926903753j),(-0.00020687970140049046-0.00013700033871675435j),(-5.452671343570503e-05-5.723240941984311e-05j),(-3.3345679043554845e-05-5.5260658534299516e-05j),(-1.56223390895743e-05-2.7211411280685535e-06j),(-1.1724283734146245e-05+2.4511800492005256e-06j),(-4.9093844696744045e-06+1.5719153912702829e-06j),(-6.710253978254677e-05-9.969728886795219e-05j),(2.352494830051724e-06-0.0002877035154572534j),(5.006666372248752e-06-0.00029544512005611834j),(7.879014354579686e-06-0.00030658738298908075j),(0.0003960926937226646-0.0018345402741772327j),(0.0022034092535942055-0.007983246703220873j),(0.03473896734549068-0.019529990361009105j),(0.014012974460976088-0.010840751636657047j),(0.001599930015783217-0.006729369047439162j),(0.5191415876037316+0.14203022914077312j),(0.5300005819585398+0.1904321020884375j),(0.0015611475926984235-0.006518907740420085j),(-0.00042025115241871183-0.00035258674751634125j),(-0.0005306329452382242-6.467530138470662e-05j),(-0.004036732734073372-0.01688771314756077j),(-3.858329994112806e-05+1.9817792585680704e-05j),(1.8842213589719414e-07-1.1198120048794599e-05j),(-7.070729187269367e-05-0.0025126900081106885j),(-7.214558346080974e-07-4.3977883467354825e-07j),(-2.2662972734504594e-09-1.3885463432159643e-08j),(-0.00016734494595689546+1.6300474437003257e-05j),(-3.3381118932135114e-05-5.183076747739342e-05j),(-7.271621994472427e-05-8.787463947209376e-05j),(0.5125990080683733+0.10304173111934575j),(0.5279545580655374+0.15873288492558485j),(-0.00043492149476094386-0.00031398180338840253j),(-0.0005260775947920909-8.574939201187264e-06j),(-1.8914118432751108e-07+1.0843507331881748e-06j),(-2.306545462265907e-10+8.914939624825193e-11j),(-3.5601631860130987e-07+6.326265464215278e-08j)
Bus 21,(-0.0004443540033408218-0.00016701878976718235j),(-0.0011799521480067676-0.0004225680040305582j),(-0.0037576550448012304-0.0076926877121388055j),(-0.0010027137736770338-0.0015006559192627888j),(-0.0002048990331394308-0.0005372316510803681j),(-6.834894146971504e-05-0.0004644592258718468j),(-9.71528224363101e-05-6.217290361788902e-05j),(-8.554330758474908e-05-1.6515983204126276e-05j),(-3.735367543241789e-05-3.256237607434566e-06j),(-0.0001698852124748192-0.0008574612947307779j),(0.000824584633042973-0.0019234480895239429j),(0.0008641536545721425-0.0019679212041698417j),(0.0009147463727403977-0.002034594318753932j),(0.007814519595183783-0.011193518608367911j),(0.037224392170826195-0.047361372617110965j),(0.2879501021834149-0.033357622060603526j),(0.12448208699038624-0.0333314769255601j),(0.029650998665484547-0.04064624700716692j),(0.002626199604272024-0.006590199636370843j),(0.0015611475926984213-0.006518907740420086j),(2.125087353990937+1.6808878463175363j),(0.20905741047208573-0.07210268881406778j),(-0.0010589334574710244-0.0245237207528698j),(0.01885232894316207-0.1252793880153355j),(-0.0003145489209045867+2.448101394590053e-05j),(3.274460613036799e-05-7.459298541713557e-05j),(0.006589427810098914-0.01705517754639331j),(-3.6035699436208036e-06-4.978443770714529e-06j),(2.3831860231219043e-08-9.952185081511507e-08j),(-0.0011684595155333959-0.00036109450836826346j),(-7.822892850452892e-05-0.0004415494021211497j),(-0.0002407809090942876-0.0007939303374265335j),(0.002105874694303047-0.006562023906012051j),(0.0011887910192831717-0.006453324171997515j),(0.19875778216555118-0.08518274416344417j),(-0.003566026254659873-0.02389566386719566j),(-4.317222669327894e-06+6.742655448541671e-06j),(-1.7979681323772436e-09-5.036520914591117e-11j),(-2.566184884131095e-06-5.764483492148204e-07j)
Bus 22,(-2.847116997251173e-05+2.6430711317370656e-05j),(-7.407011128101339e-05+7.09503441661877e-05j),(-0.0007006085280106099-6.048185026461467e-06j),(-0.0001465292627206392+1.856661265899088e-05j),(-4.6825575996788026e-05-4.634222736351515e-06j),(-3.650599221870813e-05-1.1972435816146755e-05j),(-8.10343539258967e-06+4.84098005857133e-06j),(-4.336084646766891e-06+5.6597863279287425e-06j),(-1.6037756725610988e-06+2.6160133154071143e-06j),(-6.899295798240581e-05-1.8902989173692202e-05j),(-0.00011069456697920765-0.00013068207518236106j),(-0.0001125045582506175-0.00013520490253327654j),(-0.00011553709428189589-0.00014134634063938043j),(-0.0005339524210036901-0.000981325231607746j),(-0.0021071705214169845-0.004456725421928585j),(0.0080827265503947-0.022302991948174533j),(0.0021095472320160737-0.010332910790803758j),(-0.0018923123085193266-0.0036567499548511313j),(-0.00038654129259807355-0.0004331757051141002j),(-0.0004202511524187118-0.0003525867475163413j),(0.2090574104720858-0.0721026888140678j),(1.1940762044578437+0.6519254463198285j),(0.11031922267422492-0.0846950417668112j),(-0.012026096981193203-0.015626612178572436j),(-9.704913431694465e-06+2.3926098671322423e-05j),(-4.264814216472784e-06-5.1240872643552085e-06j),(-0.001007922631824136-0.0011058797742100666j),(-4.96239500581218e-07+8.188092972131683e-08j),(-6.415884623917718e-09-5.382697680921355e-09j),(-6.914894343691179e-05+7.235583706231735e-05j),(-3.518966922163207e-05-1.0411621933399765e-05j),(-6.693260646410931e-05-1.1389819645033598e-05j),(-0.00040349721646621166-0.0003940476422455473j),(-0.0004290595265831782-0.00032292559015824476j),(1.2108818390719314+0.5508936716711824j),(0.0992494073638415-0.09428206261749487j),(3.3589371824342844e-07+5.625649622068902e-07j),(-6.940718949107602e-11+1.2980624590007548e-10j),(-1.3600689806358984e-07+1.6682563876061634e-07j)
Bus 23,(-9.210309643198233e-06+3.6718656746643176e-05j),(-2.2798326815483554e-05+9.731435829546705e-05j),(-0.0005754813283121317+0.00036736521716047345j),(-0.00010982089403507702+9.303156872348707e-05j),(-4.071045594030079e-05+2.1097949878978826e-05j),(-3.618081713681829e-05+9.620132355606123e-06j),(-4.046493433276941e-06+8.260373156760824e-06j),(-5.341500826826153e-07+6.92720467471023e-06j),(8.016983164122917e-08+2.9890491624914688e-06j),(-6.639956322470719e-05+2.1222825476137804e-05j),(-0.0001598617880825336-4.791960925465248e-05j),(-0.0001637436594127396-5.06520860980805e-05j),(-0.00016948425779181946-5.405700397280908e-05j),(-0.0009576193137209053-0.0005178169082987003j),(-0.004089484930834104-0.002520561879298241j),(-0.005249787098316522-0.022512595424967065j),(-0.00376783057088076-0.009561092535944525j),(-0.0034888762450507958-0.001981306499430592j),(-0.0005459234507641813-0.00014841506215971192j),(-0.0005306329452382241-6.467530138470663e-05j),(-0.0010589334574710287-0.0245237207528698j),(0.1103192226742249-0.08469504176681121j),(1.096076860261419+0.393676296249991j),(0.04075848149252656-0.06939314008500642j),(4.787284857894302e-06+2.470040771499257e-05j),(-6.206517970754464e-06-1.9190945038243507e-06j),(-0.0014109537780560679-0.00036768569762189696j),(-3.6182392005470157e-07+3.305846943759479e-07j),(-8.100970125186825e-09-9.872460429938336e-10j),(-1.803176173874427e-05+9.584726219063229e-05j),(-3.427620408114444e-05+1.0195530019972608e-05j),(-6.0724117218727106e-05+2.626481541554003e-05j),(-0.0005389805282521917-0.00010744425889332808j),(-0.0005220657266722246-3.5766837398501184e-05j),(0.10156750438975767-0.09044311119144531j),(1.1134935244617403+0.27229282219760176j),(5.733116078699332e-07+2.810163742142631e-07j),(1.2286617861081607e-11+1.4291083010337605e-10j),(-2.2440783447629708e-08+2.0854009621925378e-07j)
Bus 24,(-0.0012221844184482533+0.00013517344266000212j),(-0.0032208796567962683+0.00040730945296388554j),(-0.017698285215163433-0.013363223166202452j),(-0.004075429720975337-0.002290661638588591j),(-0.0011031218253206969-0.001000682270816878j),(-0.000702399459715802-0.0009926814119671546j),(-0.00029729538231843146-2.970684976657238e-05j),(-0.00021695198300895622+6.214113856848728e-05j),(-9.009749171479707e-05+3.62717021647592e-05j),(-0.001397679866161829-0.0017814018983412397j),(-0.00035039274567213855-0.00540953392548628j),(-0.00031113553570201295-0.005558648639933648j),(-0.0002724426833262834-0.005771965199087392j),(0.004926915787783249-0.035016556489531295j),(0.030455401541658274-0.15303722861885494j),(0.6260021504610477-0.41463898765806095j),(0.24845263574214013-0.22293068540313957j),(0.020835027912345414-0.12864760538979222j),(-0.001660245976759915-0.01830103794893891j),(-0.004036732734073373-0.016887713147560775j),(0.01885232894316205-0.12527938801533553j),(-0.012026096981193203-0.01562661217857244j),(0.04075848149252659-0.06939314008500644j),(2.8874667468560435+0.3777194319221074j),(-0.0006978472133013295+0.0004253198348686566j),(-1.181806758249186e-05-0.00021068505199159406j),(-0.004774951913191528-0.04711959619169658j),(-1.4160231233020231e-05-7.274481026113168e-06j),(-6.163112168765186e-08-2.5781681662869147e-07j),(-0.003122263073285776+0.0005358277671707976j),(-0.0006983611606645728-0.0009281808798628175j),(-0.0014869525819148114-0.0015515401627328122j),(-0.002829065126253364-0.01762593475294003j),(-0.004819916545662339-0.016299681205077417j),(-0.012839584808004623-0.014384868816957977j),(0.0327386328235564-0.07212906024495624j),(-2.066959816046454e-06+2.0635716876969565e-05j),(-4.2120135487109425e-09+1.9915818629550877e-09j),(-6.603222276775706e-06+1.677077380798755e-06j)
Bus 25,(0.23862422075740666+0.06503220451116931j),(0.632770470831916+0.16136410643094207j),(0.0641754840482525-0.07161047973286037j),(-0.0014271791018652612-0.006134639611513503j),(-0.00048289469244702397-0.0012323805058296377j),(-0.0003438285489849698-0.0005024736014209613j),(-0.00020748570950119687-4.146325235364885e-05j),(-0.00020130030831981048-9.320367118751143e-05j),(0.0009736450064232189-0.0020868310105725423j),(-0.00018144695826958937-7.905734212104316e-05j),(-0.00025433270226326606-0.0004076272751945055j),(-0.00025458497176705303-0.0004147439612865265j),(-0.00025754461935236124-0.0004267765925538942j),(-0.000765954781113196-0.0023400837273195333j),(-0.0005800675923149072-8.796265334948126e-05j),(-0.0013776615792178478-0.0012729521567042155j),(-0.0009847067483209201-0.011926018598185923j),(-0.0010191319857381018-0.026748168709495906j),(-4.342319790588594e-05+1.4889884501834113e-05j),(-3.858329994112807e-05+1.9817792585680708e-05j),(-0.00031454892090458674+2.4481013945900558e-05j),(-9.704913431694468e-06+2.3926098671322423e-05j),(4.787284857894314e-06+2.4700407714992577e-05j),(-0.0006978472133013296+0.000425319834868657j),(3.122125025515722+1.390447289798074j),(0.0061907765349157205+0.0031891893420372686j),(-0.0004009072386735904-0.0013823183665362525j),(0.0004438666227684997-0.00028107112290957405j),(8.364973684539448e-06+2.5608839405319046e-06j),(0.6237962669915891+0.1300400397546917j),(-0.00034231396377537034-0.0004701518760385776j),(-0.00017877737742795824-5.766871553919526e-05j),(-4.109135692137309e-05+1.7325434133868345e-05j),(-3.669160713319195e-05+2.1369250672003904e-05j),(-7.763597228506267e-06+2.4024086108119362e-05j),(7.233723563170888e-06+2.36840524488329e-05j),(0.0018155029895017699-0.0034313579702339872j),(1.3827549815011583e-08-1.531373539320249e-07j),(6.27854787008957e-05-0.00021589375883125997j)
