Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 23,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0054+j0.0872,0.3510+j-5.4460,-0.0015+j0.0239,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0965+j5.2503,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 24,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0072+j0.1420,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0015+j0.0239,0.3173+j-0.0737,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 25,0.0000+j0.0000,-0.0478+j0.0588,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.2744+j-0.1317,-0.0026+j0.0258,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 26,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0026+j0.0258,0.1498+j-12.6303,-0.0054+j0.0566,-0.0016+j0.0176,-0.0012+j0.0133,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j12.5000
Bus 27,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0036+j0.0483,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0054+j0.0566,0.2900+j-0.1804,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 28,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0016+j0.0176,0.0000+j0.0000,0.2127+j-0.1003,-0.0051+j0.0552,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 29,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0012+j0.0133,0.0000+j0.0000,-0.0051+j0.0552,0.2898+j-12.5954,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j12.5000,0.0000+j0.0000
Bus 30,0.0000+j0.0000,0.0000+j5.5249,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.2500+j-5.6369,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 31,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j5.7143,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.2882+j-5.9800,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 32,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j6.2500,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.6500+j-6.5452,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 33,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.4329+j8.7815,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,1.0649+j-8.9819,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 34,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.4618+j9.2362,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.9698+j-9.3944,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 35,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j8.7413,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.6500+j-8.9095,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 36,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0965+j5.2503,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.6565+j-5.2912,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000
Bus 39,-0.0013+j0.0336,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,-0.0013+j0.0336,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,2.1067+j-0.3977,0.0000+j0.0000,0.0000+j0.0000
PV1 LV,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j12.5000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,710.0001+j149.3814,0.0000+j0.0000
PV2 LV,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j12.5000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,0.0000+j0.0000,250.0000+j44.4999
