Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0004991014811834567-0.0007128829089803551j),(-0.0011975431053145658-0.0015838765780231594j),(0.006347031866069549-0.009148734341768536j),(0.10499481380232958+0.02065475169519104j),(0.15277774282490816+0.07451690791624425j),(0.19285016184570475+0.10669798671425285j),(0.050259334575630664-0.013839405807403856j),(0.023445063937573396-0.01817667579675962j),(0.00963203677096381-0.0073744720006959814j),(0.6728811520527969+0.48629250690438514j),(0.6002019549555164+1.968711228795717j),(0.5956725965288302+1.9007624542252435j),(0.5969724852911126+1.8550331033858962j),(0.30792583332953183+0.840002884006766j),(0.07336399057526283+0.031147752543124362j),(0.011376554051548714-0.004130564610199401j),(0.004556261205389806-0.003840502604131117j),(0.0004455524621394452-0.004977641070027451j),(3.126185182508358e-05-0.00029678966366791706j),(-1.1352691615300892e-05-0.0002826073515908177j),(0.0007901953989509828-0.001873872568668823j),(-0.00011998196221635063-0.00012039135622888705j),(-0.00015799627198749439-3.864973670281567e-05j),(-0.0003723372416831011-0.005259797853545382j),(-0.0004382483024530043-0.00022957138138651935j),(-1.086172745561768e-06-4.362707394281875e-06j),(-5.935141844907099e-05-0.0008433182852618705j),(-3.2536426641148475e-07-9.585410934204861e-08j),(-2.461881421066965e-09-5.164212051141497e-09j),(-0.0012781347039167784-0.0015392190064884175j),(0.1926957854197499+0.07698733949583192j),(0.6856975259664277+0.39835731035728755j),(1.036634463660959e-05-0.00029149008085532324j),(-2.5864418368723974e-05-0.00027639831633042064j),(-0.00012645950567407378-0.00010954297174033172j),(-0.00015963647419206439-2.1546299139139403e-05j),(-9.643837353426911e-05-0.00016626272012834522j),(-2.2637539259065956e-10+4.153204225839043e-11j),(-2.8354098517097327e-07-1.1842623540640081e-08j)
Bus 12,(-0.0004993100514124355-0.0007266516328164316j),(-0.001200893171549241-0.0016292096016866829j),(0.0065825325445521485-0.009248053364513276j),(0.10677028332792926+0.022377919744485254j),(0.14933720692975427+0.07135327074986547j),(0.1877158319258244+0.10174480195598837j),(0.04859567497334079-0.013857746692563537j),(0.02264497555308934-0.017837015643149903j),(0.009303666853965163-0.007237546129280216j),(0.6709822255173673+0.4851813413216918j),(0.5956725965288302+1.9007624542252435j),(0.5960206701575919+1.9607760216357575j),(0.5973689202959471+1.9132008655148325j),(0.3088148971818111+0.8667591130276715j),(0.07515791144799608+0.03271952608240334j),(0.011740481141158457-0.0041408699985752894j),(0.004728383460733808-0.003895843884394588j),(0.0005182850889319272-0.005088881081980745j),(3.4962562765864815e-05-0.00030496840900531483j),(-9.002980965684362e-06-0.0002907843307530077j),(0.0008304881780311941-0.0019199027049478852j),(-0.00012226884867364978-0.00012496421257889842j),(-0.00016214201271938936-4.124821450760124e-05j),(-0.00033320364108233627-0.005413508895681621j),(-0.0004438258445180526-0.00023943131225996674j),(-1.0580096541844996e-06-4.494052560452604e-06j),(-5.1305313344837827e-05-0.0008676752489726613j),(-3.3283645701002074e-07-1.0270062105228728e-07j),(-2.460107412104545e-09-5.335138389729225e-09j),(-0.0012835892213709102-0.0015846945419556052j),(0.1873171011899005+0.07296431228119861j),(0.6837872149292408+0.3974813684273155j),(1.3420263830272011e-05-0.000299715203771767j),(-2.3987821830342643e-05-0.00028453530476208854j),(-0.00012903399325802205-0.00011386735042772736j),(-0.00016399087254827984-2.3671924325059687e-05j),(-9.55604449386178e-05-0.00016080408097050646j),(-2.3299593643046707e-10+3.967277198840051e-11j),(-2.909944460978553e-07-1.5885206862505393e-08j)
Bus 13,(-0.0005048756632151695-0.0007490622685591119j),(-0.0012171918422159947-0.001693962687064713j),(0.006898884721550774-0.009450329283968857j),(0.10976353554456283+0.024416873642406113j),(0.14757819701139158+0.06909271539920728j),(0.18468861995038705+0.09806564346718061j),(0.04749934124502062-0.014009321938737959j),(0.0221154358807505-0.017690526874051545j),(0.009086402306273236-0.007178938857814423j),(0.6765490971603273+0.4900237339641432j),(0.5969724852911125+1.855033103385896j),(0.5973689202959469+1.9132008655148323j),(0.6036073860459101+1.9937322571139737j),(0.31279048070186166+0.9036677336721121j),(0.0777998383552111+0.034709041946577465j),(0.012241902180933526-0.004192498032675004j),(0.004957090738610128-0.003993494594002736j),(0.0005997526600891404-0.005258460866870318j),(3.92317004888153e-05-0.00031664124244035137j),(-6.599009921073575e-06-0.00030231588913330967j),(0.0008813907581893096-0.0019875979813146847j),(-0.00012589632288479178-0.0001310430166237052j),(-0.00016813313904567056-4.440993539974032e-05j),(-0.0002949674594395054-0.005629761834757073j),(-0.0004543859632834235-0.00025229048147214916j),(-1.039592879834158e-06-4.677741706828197e-06j),(-4.337885015434057e-05-0.0009020552642391045j),(-3.4408696244205273e-07-1.1091100715767086e-07j),(-2.4837742521403936e-09-5.5688592888073454e-09j),(-0.0013029691429412584-0.0016491222732635672j),(0.18405657688671964+0.06988355805058274j),(0.6895378525568421+0.4015556818077574j),(1.6791599594283124e-05-0.0003113856034924087j),(-2.2232977496175477e-05-0.00029596302739240025j),(-0.00013303302806808034-0.00011957352177681517j),(-0.00017022150284404428-2.615932703551175e-05j),(-9.569596660060896e-05-0.0001572497371632621j),(-2.423220279692063e-10+3.8143935652764475e-11j),(-3.0179138602106555e-07-2.0268864051415235e-08j)
Bus 14,(-0.0014924724473556262-0.004273065754219514j),(-0.00399081323132376-0.010997794271916096j),(0.051598181890727166-0.04070545224308815j),(0.5566537838009425+0.30077771373244155j),(0.161300834038428+0.06312778267493209j),(0.1134958207142301+0.034067035437487465j),(0.027056973093148213-0.01603426493058412j),(0.0185856367012689-0.01576569479501549j),(0.007603067551411846-0.006397096816388214j),(0.31925679737207335+0.21248066149560324j),(0.3079258333295319+0.8400028840067663j),(0.3088148971818111+0.8667591130276715j),(0.31279048070186183+0.9036677336721125j),(0.8401858559494736+5.914514807588477j),(0.43570985213494906+0.30562125608171986j),(0.08024162751112623-0.011067257437867826j),(0.035816706158328326-0.017649274160494846j),(0.01129670238885334-0.02935295778405452j),(0.0006209958951092846-0.0018982729601648332j),(0.0003222351209270539-0.001865258811650762j),(0.007800113231672987-0.01115355390741364j),(-0.0006162190919606631-0.0009561647421900907j),(-0.000979668934051769-0.00047460049535583604j),(0.004943491577404433-0.03494156269806825j),(-0.002068855550237273-0.002053940671080186j),(8.066993944924569e-07-2.9801206932226842e-05j),(0.0009711004744604219-0.005581049498398419j),(-1.9085119991046183e-06-1.1900896744348333e-06j),(-6.559405113044833e-09-3.736450386386145e-08j),(-0.004522133146007843-0.010886369995327747j),(0.11002627640176232+0.018474100407289903j),(0.3236062534646235+0.17166247920309566j),(0.0004768237662819674-0.0018929118627732504j),(0.0002185612146184775-0.001844989374967899j),(-0.0006738282469464874-0.000894263543616175j),(-0.0010143998633130185-0.0003649801434236249j),(-0.00014574941794783363-0.00012763457462300768j),(-1.5200194556449952e-09-1.3659307353431023e-10j),(-1.7904737970723203e-06-5.790946830722769e-07j)
Bus 15,(-0.0010573650216996393-0.00012869802577645915j),(-0.0027752373024362742-0.00028969996487998215j),(-0.0033628130742634453-0.015297632583371908j),(0.0528295293838129-0.01804147247894397j),(0.013819265892124857-0.006651989673004336j),(0.009100722636779062-0.005287479948995154j),(0.0006022482891390305-0.0027245796968444324j),(9.984225542299238e-05-0.002158084357253088j),(4.3390650645174216e-05-0.0008732588647359611j),(0.03325961509360865-0.007812254688799399j),(0.07336399057526281+0.03114775254312436j),(0.07515791144799605+0.03271952608240333j),(0.0777998383552111+0.03470904194657745j),(0.4357098521349491+0.30562125608171986j),(1.855206081229449+1.4223390797079156j),(0.35693720966216325-0.02898258133275164j),(0.15472165267002935-0.03642972157261818j),(0.037447891785486576-0.05024557889251796j),(0.0032112110200648784-0.008225444062407454j),(0.0018842680803047365-0.00815369555049857j),(0.037192566409673326-0.04730170905261409j),(-0.002483300426987219-0.0043732223673492365j),(-0.004206860538786452-0.002337535470827983j),(0.030473541262010934-0.15301235645427677j),(-0.0006606855438572121+0.00022241006562189833j),(4.0744951837477565e-05-9.364121997657075e-05j),(0.00876246626934905-0.020780226667224653j),(-4.538331758922096e-06-6.226009886793896e-06j),(2.7034053846666794e-08-1.271065542589597e-07j),(-0.002806691674132158-0.0001641029679845874j),(0.007879340348745425-0.00600955902304324j),(0.03087097584449547-0.010581299702635358j),(0.002573489464487886-0.00823747987306922j),(0.0014216191527727027-0.008089895762693703j),(-0.0027529227049476325-0.004114248009562799j),(-0.004387311805406113-0.001862257549838821j),(-1.8635371917063275e-05+1.2537301507592597e-05j),(-4.653908759674555e-09-2.3814322802875407e-09j),(-4.946163260663696e-06-4.13371963778272e-06j)
Bus 16,(-0.0025773002753820256-0.0022073073273751955j),(-0.006897795800536072-0.005720601097866193j),(0.01825652386228762-0.04686136505189838j),(0.0024898029381670884-0.01027601364932293j),(0.0005163840876196769-0.002592304499729349j),(0.0003174448152841715-0.0015716756056179126j),(-0.00026546758962416755-0.0003399909386885435j),(-0.0002736980696053224-0.00024056769922547344j),(-0.00013602167170356465-7.906555114171776e-05j),(0.0028886062751829395-0.004310353937068348j),(0.011376554051548709-0.0041305646101993995j),(0.011740481141158452-0.004140869998575287j),(0.01224190218093352-0.004192498032675004j),(0.0802416275111262-0.011067257437867808j),(0.3569372096621632-0.028982581332751584j),(1.308805702223567+1.1210543725303732j),(0.6483171301561189+0.4082961415289056j),(0.2971513830001075-0.034753315046481686j),(0.038981964148830234-0.01690988730566171j),(0.034239336453574416-0.021199504287768768j),(0.2876417400694318-0.03327548063362756j),(0.006521917735295103-0.023305474848429597j),(-0.006273763501418111-0.022293358048815822j),(0.6259730069972205-0.4145228638740057j),(-0.0021530457929375387-0.0005968017346048553j),(0.00046115020664397815-0.00017471165684643288j),(0.10101158247954702-0.040166918421962815j),(6.234053480482282e-06-3.667845571622995e-05j),(5.30665274814713e-07-3.3491840713740397e-07j),(-0.007205694854531772-0.005441128467206071j),(0.00011168082844342114-0.001505480473829791j),(0.002336527669252825-0.004370961339880124j),(0.03686158648094312-0.019129121032867926j),(0.03245329711250008-0.022563657686075586j),(0.0047234113331344404-0.02334873028691766j),(-0.00850892104612706-0.021298869027444538j),(-4.376952068119438e-05+3.477947791698706e-05j),(-7.450468485309184e-09-2.4120211019755063e-08j),(-2.3758907458206226e-06-3.1036841076218064e-05j)
Bus 17,(-0.0025914596541206816-0.021485038850264974j),(-0.007762742247542933-0.05662927507889709j),(0.28784265329965864-0.14157538805354816j),(0.004729621591644857-0.02429551337981141j),(0.00014126689939289786-0.004613753086942892j),(-0.0005959820848214583-0.0016041518538830574j),(-0.0005153011959139921-0.00021732244789793875j),(-0.00048457139301920913-0.0002872575050697783j),(-0.0003998556229824582-0.00013075227671177305j),(0.000607795597929886-0.0024801166537141615j),(0.004556261205389805-0.0038405026041311158j),(0.004728383460733806-0.0038958438843945866j),(0.004957090738610127-0.003993494594002736j),(0.03581670615832833-0.01764927416049484j),(0.15472165267002935-0.036429721572618166j),(0.6483171301561189+0.4082961415289056j),(1.3661260679003648+4.744203273290694j),(1.5785450708775128+1.108683172065568j),(0.01605064165385864-0.009963607313068766j),(0.013686650743918167-0.011543113278138083j),(0.12436370755384207-0.03327348708772197j),(0.0013586424970253878-0.01067352993055588j),(-0.004203982397843063-0.009399276357218166j),(0.24847710572707013-0.2228873662348033j),(-0.007548208704568465-0.012092306619392345j),(0.002967383938006731+0.0011379847102838782j),(0.6580117272416498+0.240133618914472j),(0.00018732725921416445-0.00014966175010917016j),(3.988977189341742e-06+6.656795911292374e-07j),(-0.010414982508412707-0.05664293417852621j),(-0.0007453953315608194-0.0014283845691079977j),(0.0003423549568182939-0.0024149505141680587j),(0.014974198679225816-0.010802355307666918j),(0.012812670404402303-0.01202741549783789j),(0.0005647636081175121-0.0105760250578376j),(-0.005122684358150881-0.008817025748549558j),(-0.00034317080539006715-2.1176997100876734e-05j),(6.763879902385679e-08-1.479673181415412e-07j),(0.00012171617096725374-0.000159463697693116j)
Bus 18,(-0.002805708489649117-0.04869440764136686j),(-0.009495086670052937-0.12847625768575222j),(0.6681341230149338-0.2778671546611351j),(0.009975109344538505-0.047575917551249694j),(7.385416811639747e-05-0.008476704805011835j),(-0.0016180129197826943-0.0023566011770436695j),(-0.0009584236576560142-0.00022294879508564657j),(-0.0008759436686445575-0.00047815980229480234j),(-0.0008106030933120042-0.00025330154307940777j),(-0.001095769323488907-0.0018288180918236744j),(0.00044555246213944617-0.004977641070027452j),(0.0005182850889319276-0.005088881081980745j),(0.0005997526600891403-0.005258460866870318j),(0.01129670238885335-0.02935295778405453j),(0.037447891785486596-0.05024557889251797j),(0.29715138300010757-0.03475331504648163j),(1.5785450708775128+1.1086831720655683j),(3.398982710150992+2.715955371121705j),(0.002437805197570765-0.0069624246296305465j),(0.0013320563837602773-0.00686328007510301j),(0.029653397329007593-0.040592297045490874j),(-0.0022026470443686037-0.003577784873844186j),(-0.0035814541856336534-0.0018272102708183197j),(0.02091749469683677-0.12865189081488387j),(-0.015763899273721828-0.028024992936818732j),(0.0011614020382227205-0.00043628221073325183j),(0.2590666576792321-0.08822390944108865j),(1.5942952132013434e-05-9.22320312713523e-05j),(1.3374212263543694e-06-8.388409156323013e-07j),(-0.015459221363408111-0.1288801063873156j),(-0.0017886010637058662-0.002011061273951119j),(-0.0012150315669535133-0.0016342603912542519j),(0.001905012675555128-0.006953614178768879j),(0.0009476754547607684-0.006796331528043717j),(-0.0024200973012925685-0.003353592537982296j),(-0.0037180584658625354-0.0014250621542786072j),(-0.0007672489625678097-9.671801822182051e-05j),(-1.8573493331124252e-08-6.073457361337858e-08j),(-5.757923118945331e-06-7.809964603307124e-05j)
Bus 19,(-7.675723417559868e-05+3.330189884580614e-05j),(-0.00020128589083887673+9.11465396190409e-05j),(-0.0008417083178134225-0.0009106493205354655j),(-0.00020091587407418775-0.00016613914751246572j),(-5.1890658142528634e-05-3.943508842262785e-05j),(-3.1413364748838e-05-2.400575440881385e-05j),(-1.0403005289401106e-05+2.214115512472827e-06j),(-8.287866260898285e-06+3.469996187547461e-06j),(-3.221279230699308e-06+2.1616729064758506e-06j),(-6.436429719787849e-05-0.0001105711811714678j),(3.126185182508356e-05-0.00029678966366791684j),(3.496256276586482e-05-0.00030496840900531483j),(3.923170048881529e-05-0.0003166412424403513j),(0.0006209958951092849-0.001898272960164832j),(0.0032112110200648767-0.008225444062407454j),(0.038981964148830234-0.01690988730566172j),(0.016050641653858628-0.009963607313068766j),(0.0024378051975707613-0.006962424629630546j),(0.5350373132483519+0.20745998325675202j),(0.5301759458855216+0.12123508785010048j),(0.002367894220609306-0.00673566073008389j),(-0.0004462181150445834-0.00039619579062012385j),(-0.0005619309494650293-0.00010161561967582832j),(-0.0024307296061320286-0.018351897710191894j),(-3.6475293761756754e-05+4.1285001562358704e-05j),(1.105851615132114e-06-1.2108994735040601e-05j),(0.00020016284224060632-0.002672874418073103j),(-7.457763466682582e-07-5.341965977279564e-07j),(-1.6950649117477912e-09-1.5379675813394614e-08j),(-0.00019841483178214913+0.00010098934290323794j),(-3.2167503178219007e-05-1.8729728903078703e-05j),(-7.166838097474831e-05-9.89871344056164e-05j),(0.5357240716654902+0.16601380694957768j),(0.5259604828259953+0.09117791418670512j),(-0.00046659467079746393-0.00035679377283938943j),(-0.0005640172660330748-4.1329916652095026e-05j),(2.984263015528137e-07+1.345774938320164e-06j),(-6.151327211469529e-10-9.525431607857933e-11j),(-7.136716033190426e-07-2.82422600454844e-07j)
Bus 20,(-6.74180240514014e-05+4.1748000148334755e-05j),(-0.00017627202637342446+0.00011305787529227232j),(-0.0009141248471593921-0.0007386487100376406j),(-0.00021118119574823008-0.00012827028001872226j),(-5.4065874570541745e-05-2.9870810829730262e-05j),(-3.2748372024084294e-05-1.8207513069386164e-05j),(-9.452330643812638e-06+3.5018901236752387e-06j),(-7.296700086588836e-06+4.389790275104215e-06j),(-2.7246356258150825e-06+2.4685900141354668e-06j),(-7.551127109543083e-05-9.487156034992539e-05j),(-1.13526916153009e-05-0.0002826073515908177j),(-9.002980965684357e-06-0.0002907843307530078j),(-6.5990099210735815e-06-0.00030231588913330967j),(0.0003222351209270542-0.0018652588116507616j),(0.001884268080304736-0.00815369555049857j),(0.034239336453574416-0.02119950428776878j),(0.013686650743918163-0.011543113278138083j),(0.0013320563837602739-0.006863280075103007j),(0.5301759458855217+0.12123508785010055j),(0.5392757632857035+0.16949546493965295j),(0.001297568973048326-0.0066410453707079035j),(-0.00047274574287722317-0.0003103988122161584j),(-0.0005408922893287145-1.8291060777054462e-05j),(-0.004794272741158411-0.01687696255650516j),(-2.8548479413872464e-05+4.3714514469750806e-05j),(-6.222640845086005e-07-1.1507113000644105e-05j),(-0.000178558389263368-0.0025339975531678497j),(-7.725759690184296e-07-3.9876443102938107e-07j),(-3.6970937732029953e-09-1.4190480392635653e-08j),(-0.00017223083267634047+0.00012189483777043963j),(-3.273260814212117e-05-1.3156419748088129e-05j),(-8.07735213346646e-05-8.300738209121793e-05j),(0.5251405555573205+0.08227357245555705j),(0.5373961105748+0.13800454686088406j),(-0.00048645517027608333-0.0002706561520838302j),(-0.0005345877743171926+3.852957494322012e-05j),(4.6427145054762684e-07+1.2211475278883692e-06j),(-5.899121662764994e-10-5.035253446770475e-12j),(-7.079678824509746e-07-1.6705508495818892e-07j)
Bus 21,(-0.0005663904848207258+6.55572590403689e-05j),(-0.0014928253464329192+0.00019680705711115209j),(-0.0036905409796789716-0.007601955028617855j),(-0.0009821434270772442-0.0014804517201065152j),(-0.00026052117996554474-0.0003597015944093936j),(-0.00015745116095934434-0.00021862016790442983j),(-7.222128074949486e-05-6.110946022976794e-06j),(-6.09075664706983e-05+6.258237493268378e-06j),(-2.5279230613451844e-05+7.73455203380367e-06j),(-0.00020134333840593575-0.0008482853009850378j),(0.0007901953989509823-0.0018738725686688205j),(0.0008304881780311941-0.0019199027049478829j),(0.0008813907581893094-0.0019875979813146834j),(0.007800113231672987-0.01115355390741363j),(0.037192566409673326-0.047301709052614056j),(0.2876417400694317-0.03327548063362748j),(0.124363707553842-0.03327348708772199j),(0.029653397329007583-0.040592297045490874j),(0.002367894220609308-0.006735660730083894j),(0.001297568973048324-0.0066410453707079035j),(2.122889273942964+1.6791033969552887j),(0.20807639637433895-0.08951162344925483j),(-0.0036857218497664667-0.025150327107033514j),(0.018750229408352047-0.12496834346510238j),(-0.0003194466210665645+0.00019719930549374126j),(3.1133604394754434e-05-7.678895570574094e-05j),(0.006585712742642051-0.01703677886883895j),(-3.8085664945392695e-06-4.9572566946614326e-06j),(1.9327567316842643e-08-1.036532077341675e-07j),(-0.0014935450960117305+0.0002666725543735098j),(-0.0001727923766773644-0.00018570029649930345j),(-0.0002718641139260599-0.000787164627557988j),(0.0018522174357321216-0.0067277802252917445j),(0.0009254625700403723-0.006576715447412348j),(0.19781815559350613-0.10286450276548j),(-0.0062588502931056784-0.024382982239458853j),(-7.122783207103837e-07+9.366542405478982e-06j),(-3.823654636592559e-09-1.8364351525121777e-09j),(-4.09656313892675e-06-3.2517905755227453e-06j)
Bus 22,(-1.2839484496876121e-05+4.589152543676072e-05j),(-3.1982593160223026e-05+0.00012171504327858676j),(-0.0007048274909489735+4.511518782599229e-05j),(-0.00014559288347762398+2.9165660835974893e-05j),(-3.6066644713862846e-05+8.779986732356647e-06j),(-2.1892547610640603e-05+5.267546625328349e-06j),(-2.7566613252871166e-06+5.394095181959544e-06j),(-1.4419490675986949e-06+4.909975582634438e-06j),(-2.0104098580735502e-07+2.200302535197819e-06j),(-7.199414191697046e-05-1.1249008973029519e-05j),(-0.00011998196221635067-0.00012039135622888703j),(-0.00012226884867364983-0.00012496421257889845j),(-0.00012589632288479178-0.00013104301662370522j),(-0.0006162190919606631-0.0009561647421900907j),(-0.002483300426987218-0.004373222367349237j),(0.006521917735295103-0.023305474848429594j),(0.0013586424970253846-0.01067352993055588j),(-0.002202647044368604-0.003577784873844188j),(-0.0004462181150445835-0.00039619579062012407j),(-0.0004727457428772232-0.0003103988122161584j),(0.20807639637433895-0.08951162344925485j),(1.2692213437370596+0.5752404408749026j),(0.103109043137194-0.09927798484280133j),(-0.013813337490531616-0.014891830503044172j),(5.154142436379047e-06+3.094988719386113e-05j),(-4.956164861519039e-06-4.836966477068566e-06j),(-0.0011097739981835904-0.0010482619666084868j),(-5.039547830738635e-07+1.3788086756032795e-07j),(-7.407846155413202e-09-4.773144081160259e-09j),(-2.6600262672620454e-05+0.00012398012054148152j),(-1.983087013673267e-05+7.495451097476581e-06j),(-6.949570369982812e-05-3.860370258116695e-06j),(-0.0004619159714039122-0.00035605163551322036j),(-0.00047953622875670084-0.00027957674098137367j),(1.2874316076455097+0.47326499117609494j),(0.09116459830032181-0.10854849094221947j),(7.021107285885063e-07+3.5130810795575625e-07j),(-2.62991918017226e-10+2.377395765997355e-10j),(-3.811201562141647e-07+2.1409438762691215e-07j)
Bus 23,(1.2356331310729143e-05+4.389702966862652e-05j),(3.446414581670784e-05+0.00011539417064198507j),(-0.0005535489917420297+0.00038780119557882604j),(-0.00010446252493187819+9.632551350280866e-05j),(-2.5103499642839834e-05+2.513280465044058e-05j),(-1.5268723785386782e-05+1.5205067987923265e-05j),(4.328548034037055e-07+5.7807915910851085e-06j),(1.266245813084229e-06+4.730559698836124e-06j),(9.312253031292944e-07+1.8982681665838694e-06j),(-6.443718302136989e-05+2.6652537480732794e-05j),(-0.00015799627198749447-3.86497367028157e-05j),(-0.0001621420127193894-4.124821450760126e-05j),(-0.00016813313904567065-4.4409935399740346e-05j),(-0.000979668934051769-0.00047460049535583615j),(-0.004206860538786451-0.0023375354708279833j),(-0.006273763501418112-0.022293358048815826j),(-0.004203982397843062-0.009399276357218166j),(-0.003581454185633654-0.00182721027081832j),(-0.0005619309494650291-0.00010161561967582841j),(-0.0005408922893287144-1.8291060777054516e-05j),(-0.003685721849766463-0.025150327107033497j),(0.10310904313719398-0.0992779848428013j),(1.1136680676701132+0.3540990696270627j),(0.03831110859782309-0.07101048619592072j),(1.9622010244694212e-05+2.272718804969632e-05j),(-6.458675650954274e-06-1.4852934033247093e-06j),(-0.0014288755958186297-0.00030412642102889756j),(-3.4320047720384704e-07+3.6359894004159887e-07j),(-8.430505420676508e-09-2.1245103983203643e-10j),(3.999056471965577e-05+0.00011456543234262982j),(-1.2474576408545861e-05+1.599929320740466e-05j),(-5.871658513857101e-05+3.144684825131335e-05j),(-0.0005547721851465285-6.099238432753731e-05j),(-0.0005310955205438876+1.0278863524197967e-05j),(0.09406871480340755-0.10488938345737571j),(1.1337666905262573+0.23230148271678677j),(7.487066436243849e-07-6.247640839414978e-08j),(-9.655717237430848e-11+3.2523261526357127e-10j),(-2.0486890324412442e-07+3.647245445149549e-07j)
Bus 24,(-0.0012325516962149003+0.0008163110481004864j),(-0.0032204248364147404+0.0022070682744994093j),(-0.0174545349500654-0.013244298518570211j),(-0.004008240941204771-0.0022701088252301198j),(-0.0010244870100199258-0.0005258687445007075j),(-0.000620609593203201-0.00032065687062535333j),(-0.00017414744667928046+7.063385472863719e-05j),(-0.00013347311489639082+8.595304899553703e-05j),(-4.9367853636367475e-05+4.755116835231836e-05j),(-0.0014610931941970017-0.0017249265060030154j),(-0.0003723372416831001-0.005259797853545383j),(-0.00033320364108233534-0.005413508895681622j),(-0.00029496745943950503-0.005629761834757076j),(0.004943491577404439-0.03494156269806825j),(0.03047354126201096-0.15301235645427674j),(0.6259730069972204-0.41452286387400566j),(0.24847710572707013-0.2228873662348032j),(0.02091749469683678-0.12865189081488385j),(-0.0024307296061320265-0.018351897710191894j),(-0.004794272741158406-0.016876962556505157j),(0.01875022940835205-0.12496834346510242j),(-0.01381333749053162-0.014891830503044174j),(0.0383111085978231-0.07101048619592075j),(2.887346466595693+0.37788386936597085j),(-0.0005071169595235736+0.0008308419001837833j),(-1.8142397196624214e-05-0.00021407568086409572j),(-0.0047690316018517845-0.047118279913904076j),(-1.4623465391246848e-05-6.991244831090442e-06j),(-7.696708150306275e-08-2.6232960938814946e-07j),(-0.0031400914142232068+0.0023694417926350196j),(-0.0006174420987599523-0.00022654106023691596j),(-0.0015524028426766505-0.0015008491759505782j),(-0.003613723595582303-0.017728455134183665j),(-0.005579080778467501-0.016291510171608965j),(-0.014633394541681907-0.0136239924490399j),(0.030305971360655194-0.07393667399517695j),(9.346236032470368e-06+2.2491377150739867e-05j),(-1.0995604074123118e-08+2.417918394309351e-10j),(-1.3287696226188555e-05-2.710206517831802e-06j)
Bus 25,(0.290891288605572-0.06182625196026728j),(0.7655068060163496-0.17576849794457738j),(0.029216958908210914-0.11191621369640793j),(-0.004868210372767974-0.005775534564446059j),(-0.0010262074693379118-0.0008177415599191593j),(-0.0004196989712303012-1.0281320949036938e-05j),(-0.00015202118136871027+9.175406218726731e-05j),(-0.00021755673163908248+3.80351613801921e-06j),(-0.00017323102891980387-0.0027827535288282054j),(-0.00020792933074429708+3.069851681420848e-05j),(-0.00043824830245300456-0.00022957138138651924j),(-0.0004438258445180528-0.0002394313122599665j),(-0.0004543859632834239-0.000252290481472149j),(-0.0020688555502372747-0.002053940671080187j),(-0.0006606855438572126+0.00022241006562189868j),(-0.0021530457929375395-0.0005968017346048552j),(-0.00754820870456847-0.012092306619392354j),(-0.015763899273721835-0.02802499293681874j),(-3.647529376175679e-05+4.128500156235871e-05j),(-2.8548479413872477e-05+4.3714514469750806e-05j),(-0.00031944662106656453+0.00019719930549374129j),(5.154142436379047e-06+3.094988719386113e-05j),(1.9622010244694236e-05+2.2727188049696326e-05j),(-0.0005071169595235733+0.0008308419001837837j),(3.116194322828985+1.3004054916386552j),(0.006414331406702446+0.002884128797923737j),(-0.0009867981386074312-0.0007049967921189871j),(0.0004325365916834508-0.00030731586077069556j),(8.730318187876305e-06+1.967943819372651e-06j),(0.762437470350413-0.21208425987322882j),(-0.00039326125656461884+3.975889807502942e-05j),(-0.00019471768683933097+4.890831027437001e-05j),(-3.276561305417348e-05+4.272509548079817e-05j),(-2.5701440135610422e-05+4.433440043061717e-05j),(7.289668964780164e-06+3.0011964422079707e-05j),(2.1699748025771943e-05+2.033073491466747e-05j),(-9.168832891115518e-05-0.004691405592571343j),(1.678844545785577e-07-3.1849008080791936e-07j),(0.00028879647298361535-0.00033715012348334295j)
