Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0004946069854385892-0.0007177066416722145j),(-0.001185352452576837-0.0015940563187124644j),(0.006351301899156264-0.009168559968083296j),(0.10516462441118513+0.02062172170373167j),(0.15385305329052068+0.07549066013320063j),(0.19430799881456487+0.10812229550128222j),(0.05073793810502484-0.013835221748738157j),(0.023686197822927812-0.018276550362611266j),(0.009730960682740217-0.007414790867335376j),(0.6728778111748148+0.4863735721200908j),(0.6004540791346102+1.9689994769788954j),(0.5959155891861436+1.901040414681604j),(0.5972089945755202+1.8553041100862866j),(0.30809210801193443+0.8401110587871656j),(0.0733810896831539+0.03114356468383988j),(0.0113777002373582-0.004132905209755055j),(0.004555346817845171-0.003843631598124157j),(0.0004424862241332654-0.004982885029643661j),(3.1374767772427986e-05-0.0002967987558254137j),(-1.1244458702371101e-05-0.00028262126583650785j),(0.0007900447628595233-0.001874313759850684j),(-0.00011984383581864887-0.00012049856729863293j),(-0.00015800456578359898-3.872360337711018e-05j),(-0.0003731870517130218-0.005260561024926531j),(-0.00043658019119448684-0.0002331662383759915j),(-9.813690002776536e-07-4.367741279802401e-06j),(-5.9776310559287466e-05-0.0008434896958536538j),(-3.217003938756879e-07-1.0284119742326982e-07j),(-2.4441790629494495e-09-5.176515230528497e-09j),(-0.0012656746311046879-0.0015492916624050355j),(0.19420704194944424+0.07848430871119019j),(0.685679977997586+0.39842464138414024j),(1.0477697428171775e-05-0.0002914839798622511j),(-2.575734059778453e-05-0.00027640892828110537j),(-0.0001263180512718173-0.00010964802630548788j),(-0.00015964021161279083-2.16180495030714e-05j),(-9.674525380193168e-05-0.00016802641987019744j),(-3.392775242125701e-10+5.420039209554057e-11j),(-1.7993136245013884e-07-7.631115729151892e-09j)
Bus 12,(-0.0004946425047734218-0.0007314013544991192j),(-0.0011882367489138386-0.0016392911387693924j),(0.006586567436830356-0.009267410391206635j),(0.10693444499290432+0.022344688685336123j),(0.15038690653769085+0.07228783256974924j),(0.1891398144969681+0.10311269547167164j),(0.04905936929906243-0.013857612974681325j),(0.022877763169629264-0.017935744443785064j),(0.009399172466717983-0.007277418848948402j),(0.6709738319248368+0.485261158740522j),(0.5959155891861437+1.901040414681604j),(0.5962547399654818+1.9610440894082364j),(0.5975966179908337+1.91346225576818j),(0.3089752012517712+0.8668629612121007j),(0.07517436732053033+0.03271546240318784j),(0.011741575961736425-0.004143125657266402j),(0.00472747068770155-0.003898873363409803j),(0.0005152649273200966-0.005093968884006355j),(3.508076384061329e-05-0.00030497281508519485j),(-8.889142705112478e-06-0.0002907942528844502j),(0.0008303426512470324-0.0019203287298645943j),(-0.00012212334138012436-0.00012507265741823313j),(-0.00016214760531409411-4.132505102475128e-05j),(-0.000334024132571371-0.005414240559971418j),(-0.000442042185479846-0.00024305368226105765j),(-9.501908922660721e-07-4.497658736799565e-06j),(-5.171818101278631e-05-0.0008678387749367016j),(-3.2896516238529574e-07-1.0982885835045322e-07j),(-2.441546218061304e-09-5.347345124866838e-09j),(-0.0012706523546662499-0.0015946675408135408j),(0.18879349673699491+0.07440215025025061j),(0.6837648070145868+0.39754801375653226j),(1.3536926576918132e-05-0.00029970422868545764j),(-2.3875074900770686e-05-0.0002845420324954452j),(-0.00012888509041632175-0.00011397372977921448j),(-0.00016399191461857903-2.374676308646231e-05j),(-9.58714984763009e-05-0.00016251604460294243j),(-3.490793958978109e-10+5.11883759617256e-11j),(-1.8465105273709107e-07-1.020294671034924e-08j)
Bus 13,(-0.0004999787175950835-0.0007537901579519244j),(-0.0012039183772504822-0.0017040552790740526j),(0.006902741468747768-0.009469438502212773j),(0.10992395737789636+0.024383147892309515j),(0.14861387006397128+0.06999942275617663j),(0.18609440856659842+0.09939365273873275j),(0.04795346781834374-0.014012985116797636j),(0.022342612458945817-0.017789120752132202j),(0.009179611457390924-0.007218772860112351j),(0.6765355108020615+0.49010321848249544j),(0.59720899457552+1.8553041100862866j),(0.5975966179908336+1.91346225576818j),(0.6038287531117785+1.9939871657017034j),(0.3129466043650272+0.9037685386251522j),(0.07781584276332634+0.034705064575646136j),(0.012242959473457774-0.004194694139780647j),(0.004956170711188-0.003996459951973845j),(0.0005967465481149383-0.005263452760928611j),(3.935655070114425e-05-0.0003166409489850443j),(-6.478249563468904e-06-0.00030232187160517837j),(0.0008812488957579223-0.0019880138266158568j),(-0.00012574169961182267-0.00013115386541465138j),(-0.00016813605312097717-4.449062991573759e-05j),(-0.0002957676865536585-0.005630470866094268j),(-0.0004524642417439492-0.00025598112337114925j),(-9.275151246453867e-07-4.679903142195435e-06j),(-4.3784360570193596e-05-0.0009022130136043525j),(-3.399597779200058e-07-1.1826040425626127e-07j),(-2.4641337752358116e-09-5.581100111635276e-09j),(-0.0012894010383018542-0.0016591034709378615j),(0.18551433766724354+0.07127962999887737j),(0.689510290363102+0.40162239698657354j),(1.6914910229525858e-05-0.0003113695645077478j),(-2.2113258965535248e-05-0.0002959658871581253j),(-0.00013287490371040762-0.00011968237045863132j),(-0.000170219820911472-2.6238116865144456e-05j),(-9.601384655400652e-05-0.00015892985462229238j),(-3.6293029389013675e-10+4.8576384716565635e-11j),(-1.9149228687725962e-07-1.2992623167676586e-08j)
Bus 14,(-0.0014558002805551617-0.0042814170497800785j),(-0.0038937764086205465-0.011019997289195307j),(0.051602327660390135-0.04072934897537323j),(0.5567380349468066+0.3007398407037779j),(0.1619759302557769+0.06351578091261333j),(0.11442317294619275+0.03464792629630232j),(0.027308528809591823-0.01608667617893166j),(0.01870071374309528-0.015845611924666665j),(0.007650375122453098-0.0064298846019539835j),(0.31926610719699744+0.21250065233508686j),(0.3080921080119345+0.8401110587871656j),(0.30897520125177125+0.8668629612121006j),(0.3129466043650273+0.9037685386251522j),(0.8402855205622033+5.914545714538761j),(0.4357178565821999+0.30561669302758626j),(0.08024167243071925-0.011068745092128181j),(0.035815028775856655-0.017652303577547886j),(0.011292804312222793-0.02935876432740173j),(0.0006219023002676616-0.0018978039623466431j),(0.00032315871819618616-0.0018648721793929606j),(0.007800026170118511-0.011153932991694742j),(-0.0006149457087366588-0.0009566079077760814j),(-0.0009794083323287721-0.0004751519306933737j),(0.004942839389684034-0.03494179027910219j),(-0.0020493202684386223-0.0020692893564642242j),(1.4987023281463166e-06-2.962920911640839e-05j),(0.0009707058787137993-0.005581185056945109j),(-1.8710070378587177e-06-1.2284117661844606e-06j),(-6.40258154268583e-09-3.7392884261400454e-08j),(-0.004423061276385221-0.010907909731945116j),(0.11098991222001049+0.019087278139981477j),(0.32360663529460665+0.17167635757223135j),(0.0004777198203162927-0.001892365399820447j),(0.00021948571076132022-0.001844599450453745j),(-0.0006725354905536201-0.0008947048981522107j),(-0.001014121536929171-0.0003655325535528596j),(-0.00014606650411987557-0.00012910615557184147j),(-2.2623776900453382e-09-2.570638972956874e-10j),(-1.1351617084045586e-06-3.685612043725259e-07j)
Bus 15,(-0.0010551766192773704-0.00013753835959742474j),(-0.0027697055754612177-0.000313086524673756j),(-0.003366103043849879-0.015300577189666592j),(0.05283205023077965-0.01804917375172474j),(0.01388539171454213-0.006672167810190996j),(0.009194690037300788-0.005312300486877123j),(0.0006141293961484334-0.0027440639111832974j),(0.0001016498848541202-0.002170392330894677j),(4.4081625892184394e-05-0.0008783298923290452j),(0.03326146986063801-0.007811616682425382j),(0.07338108968315389+0.031143564683839872j),(0.0751743673205303+0.03271546240318783j),(0.07781584276332636+0.034705064575646136j),(0.4357178565821999+0.30561669302758626j),(1.855206282055584+1.4223382324409077j),(0.35693734973394015-0.028982826795398903j),(0.1547212630979488-0.03642984869442168j),(0.03744667305997411-0.05024562286838145j),(0.0032152310962207465-0.008223071751654331j),(0.001888386661280266-0.0081517059161205j),(0.037193004980730617-0.04730263069465312j),(-0.0024774869264649847-0.004374895076276639j),(-0.004205521800404418-0.002339972384735398j),(0.03047331169908865-0.15301259038913007j),(-0.0006617368939464976+0.00021648979491510728j),(4.255607958754204e-05-9.21755564985968e-05j),(0.008762795984891856-0.02078028444609001j),(-4.374330667319451e-06-6.287594187287331e-06j),(2.736944588518706e-08-1.2690846127797302e-07j),(-0.0028008162128856018-0.00018786703044516395j),(0.007977605198994658-0.006034770910018495j),(0.03087189244245657-0.010580453747927413j),(0.0025774465385558537-0.0082347792937108j),(0.001425740980856648-0.008087899620743015j),(-0.0027470279563007417-0.004115913311731469j),(-0.004385902416604976-0.0018646987702041293j),(-1.8844727295316922e-05+1.244175025428326e-05j),(-6.856241044089188e-09-3.702342103614192e-09j),(-3.134539302390632e-06-2.6184507480255927e-06j)
Bus 16,(-0.0025553997594414553-0.0022268488716932367j),(-0.006840766834194672-0.00577312717897153j),(0.018253422061967083-0.04687245590564052j),(0.0024884927982317317-0.010277374228482121j),(0.0005206406025416569-0.002601902282342634j),(0.0003240756164091869-0.0015848691820299922j),(-0.0002664957932484025-0.00034329818835329067j),(-0.0002749367444257724-0.00024200731822818374j),(-0.00013667457919897536-7.990297784565855e-05j),(0.0028887484881771697-0.004310430455826383j),(0.011377700237358197-0.0041329052097550546j),(0.01174157596173642-0.0041431256572664j),(0.01224295947345777-0.004194694139780646j),(0.08024167243071925-0.011068745092128171j),(0.3569373497339401-0.028982826795398903j),(1.3088070162560732+1.1210546399563008j),(0.6483169496915602+0.4082956756030038j),(0.29714900665894084-0.03475512475111217j),(0.03898749980254413-0.016888107437685408j),(0.03424651325136153-0.021178687275341387j),(0.28764645148211376-0.03327703548032308j),(0.006547343829893176-0.023291289240436226j),(-0.006260896927977879-0.022297051569267475j),(0.6259732882809225-0.4145243671451253j),(-0.0021449223957546604-0.0006142627505534124j),(0.0004621681622753959-0.0001634966692576594j),(0.10101310129735447-0.04016593918581923j),(6.9998702721365005e-06-3.631726497273392e-05j),(5.310916512070706e-07-3.3307097841958783e-07j),(-0.007147067064075705-0.005494075796047821j),(0.00011870692541414202-0.0015192003008802635j),(0.002336597782009631-0.0043709075268347644j),(0.0368657873472262-0.019106444846313707j),(0.032460462639972675-0.022542808333291524j),(0.0047490870982418495-0.023334242534719992j),(-0.008495801096124949-0.02130233618169307j),(-4.4028117478496345e-05+3.4369445018164865e-05j),(-1.0304615887624013e-08-3.6186739725028483e-08j),(-1.509609430224454e-06-1.966409810449203e-05j)
Bus 17,(-0.002404149762011794-0.021482472079107466j),(-0.007268025525105024-0.05663035702874465j),(0.2878762629070386-0.14164009069882147j),(0.004726253972711225-0.02430039160604992j),(0.00013930718720558022-0.004625536050940304j),(-0.0005976683992980052-0.001619930772674703j),(-0.0005182062748069994-0.00021971693556610666j),(-0.00048662944584916746-0.0002879105329587978j),(-0.00040034375620012525-0.00013282130750504818j),(0.0006070525436915458-0.002480519079489485j),(0.004555346817845172-0.0038436315981241562j),(0.004727470687701552-0.003898873363409801j),(0.004956170711188001-0.003996459951973845j),(0.03581502877585666-0.017652303577547886j),(0.15472126309794884-0.03642984869442169j),(0.6483169496915602+0.4082956756030037j),(1.366124600263884+4.744197409195957j),(1.5785403834778897+1.1086642236399782j),(0.016054468277793523-0.00995437426690448j),(0.013691139668510105-0.011534408153362374j),(0.12436552910481118-0.0332744375659221j),(0.001370743574103859-0.010668924977339416j),(-0.0041985573769608275-0.009401723264157823j),(0.2484768305960652-0.22288778014660188j),(-0.007434603232335647-0.012139364156520477j),(0.0029241658612185325+0.0011962944102476556j),(0.6580142878371393+0.24014490416637985j),(0.00018946115670939048-0.0001446389823182124j),(3.9830995972887655e-06+6.764003499292592e-07j),(-0.00991093411813242-0.05663911209579367j),(-0.0007470103074652706-0.0014448251599931145j),(0.00034160746353350364-0.0024151880046238755j),(0.014977497556778178-0.01079264050861137j),(0.01281715751367942-0.012018694825540842j),(0.0005769950363742635-0.010571303491736976j),(-0.005117132110376152-0.008819390195785374j),(-0.000342551325084279-2.418614045876597e-05j),(1.0567556193526903e-07-2.1824476273722827e-07j),(7.709546236183958e-05-0.00010105016786719614j)
Bus 18,(-0.002385538560516761-0.048663022003958015j),(-0.008384290243924168-0.12841100559433896j),(0.6682182038957871-0.27800759911036843j),(0.009968586033706536-0.04758625014913756j),(6.588268156135398e-05-0.008495679789528879j),(-0.0016273303200492668-0.0023816631222195635j),(-0.0009641978146580534-0.00022567675477301087j),(-0.0008796146321467619-0.0004784680849934445j),(-0.0008110671689694494-0.00025742213797256424j),(-0.0010976338573870411-0.0018297240178721274j),(0.0004424862241332655-0.004982885029643662j),(0.0005152649273200967-0.005093968884006355j),(0.0005967465481149388-0.005263452760928612j),(0.011292804312222796-0.029358764327401744j),(0.03744667305997413-0.050245622868381475j),(0.29714900665894095-0.03475512475111214j),(1.57854038347789+1.1086642236399784j),(3.398972765444104+2.7159110164351663j),(0.0024411693956232316-0.006960525068677819j),(0.0013355005659739343-0.006861696736917536j),(0.02965325503669385-0.04059295589939466j),(-0.002197848495086326-0.0035793122298971546j),(-0.003580392694594565-0.0018292480087346834j),(0.020916328653658008-0.12865122883269872j),(-0.01550466816734464-0.028127247260214434j),(0.0011643731999466719-0.00040816189933197503j),(0.25906811786567424-0.08822251190097909j),(1.78791138997393e-05-9.13536635566037e-05j),(1.3390632415873072e-06-8.344536676957919e-07j),(-0.014328224815258625-0.1288024211456213j),(-0.0017980823560190188-0.0020371927850731594j),(-0.00121684773897474-0.0016348984919931215j),(0.0019083381042568834-0.006951435405331974j),(0.0009511258943633652-0.0067947409500975844j),(-0.002415227631766494-0.003355116458882503j),(-0.0037169345486251512-0.0014271077886954906j),(-0.0007654355312409239-0.0001033922672672525j),(-2.5674142712511186e-08-9.11498424054766e-08j),(-3.6577287173576144e-06-4.950191750855876e-05j)
Bus 19,(-7.696446073272415e-05+3.256244887524626e-05j),(-0.00020186404283480537+8.92021748905981e-05j),(-0.0008414401764190139-0.0009110626619687625j),(-0.0002008562767780408-0.0001662156419469634j),(-5.2032325772672726e-05-3.965689232360415e-05j),(-3.1618861577001896e-05-2.4309649072087514e-05j),(-1.0487678051659565e-05+2.1955350513273356e-06j),(-8.334262561376812e-06+3.4772618616138894e-06j),(-3.247748093331439e-06+2.1652242681868546e-06j),(-6.430120723512646e-05-0.00011059937244418537j),(3.1374767772427945e-05-0.00029679875582541373j),(3.508076384061328e-05-0.00030497281508519496j),(3.935655070114421e-05-0.0003166409489850443j),(0.0006219023002676613-0.001897803962346643j),(0.003215231096220744-0.00822307175165433j),(0.038987499802544116-0.016888107437685408j),(0.016054468277793516-0.00995437426690448j),(0.0024411693956232295-0.00696052506867782j),(0.5348839115376284+0.20772196444937466j),(0.5300474683637428+0.12150336733155909j),(0.0023712281440463876-0.00673397131489019j),(-0.0004453839844342694-0.00039680532876921397j),(-0.000561772812033408-0.00010222559512978594j),(-0.0024209648823541353-0.018351627562329643j),(-3.679290808271715e-05+4.089370751985247e-05j),(1.3716129059432786e-06-1.2008741362478042e-05j),(0.00020158036913140137-0.0026725653347614217j),(-7.291532999584444e-07-5.476080301368259e-07j),(-1.6413378385003798e-09-1.536873497833342e-08j),(-0.00019899042679712788+9.900565712686302e-05j),(-3.238308211574455e-05-1.904891398730578e-05j),(-7.160861225109708e-05-9.901712176515824e-05j),(0.5355493476888171+0.16627172218138891j),(0.5258315955366482+0.09144638834923295j),(-0.0004657699971297241-0.0003574195791403906j),(-0.0005638826928564733-4.1949283658469016e-05j),(2.858166109958252e-07+1.3471155405517185e-06j),(-9.13274183547009e-10-1.6272436196249915e-10j),(-4.5207750223090727e-07-1.79060770849238e-07j)
Bus 20,(-6.77117007012617e-05+4.1080708277188344e-05j),(-0.00017707549963320824+0.00011130769757913464j),(-0.0009138886875973772-0.0007390566632076551j),(-0.00021112671502772636-0.0001283479213349301j),(-5.4226823937067085e-05-3.0058925740531093e-05j),(-3.298132635639177e-05-1.8464044227803946e-05j),(-9.533976070738904e-06+3.495834881153769e-06j),(-7.3389983957892735e-06+4.40271990654574e-06j),(-2.748899504195103e-06+2.475427076291735e-06j),(-7.545217480402718e-05-9.490406329667705e-05j),(-1.1244458702371096e-05-0.00028262126583650764j),(-8.889142705112449e-06-0.00029079425288445007j),(-6.4782495634689145e-06-0.00030232187160517826j),(0.0003231587181961864-0.0018648721793929604j),(0.001888386661280265-0.008151705916120498j),(0.034246513251361514-0.021178687275341383j),(0.013691139668510098-0.011534408153362371j),(0.0013355005659739312-0.006861696736917536j),(0.5300474683637427+0.12150336733155907j),(0.5391706491979945+0.16976459436469063j),(0.0013009547160395536-0.006639663366102544j),(-0.0004720264792556078-0.00031107880173522975j),(-0.0005408078233855449-1.88901601949779e-05j),(-0.004784715640585363-0.016877491336427082j),(-2.8899395692385222e-05+4.3389196535824156e-05j),(-3.591586511495903e-07-1.1449105306792022e-05j),(-0.00017715177595601522-0.002533812387974515j),(-7.587929134874311e-07-4.136128829145253e-07j),(-3.644918906047561e-09-1.4187111001877138e-08j),(-0.00017303754123901342+0.0001201071626853848j),(-3.2977169417785064e-05-1.3426090385857703e-05j),(-8.071772906374826e-05-8.30416021675311e-05j),(0.524992146615105+0.08254231161455733j),(0.5372896503235511+0.13827119026343968j),(-0.0004857469559861716-0.0002713516915853404j),(-0.0005345275600135555+3.792291526425354e-05j),(4.5259989907274236e-07+1.2240935056562103e-06j),(-8.787168005684977e-10-2.7461556370776958e-11j),(-4.484688932159596e-07-1.0597216773933754e-07j)
Bus 21,(-0.0005663066817908931+6.062901925660654e-05j),(-0.0014928094468786065+0.00018378710357922195j),(-0.0036923450577365604-0.007602950400030962j),(-0.000982481128656932-0.0014804664389012024j),(-0.00026122328341109027-0.00036132734208784085j),(-0.00015832318869879098-0.00022094726202156022j),(-7.274751035982748e-05-6.361810087512325e-06j),(-6.122742764608182e-05+6.246776821748282e-06j),(-2.5457393982882946e-05+7.719584553965015e-06j),(-0.00020134238702971727-0.0008483246039513245j),(0.0007900447628595231-0.0018743137598506829j),(0.0008303426512470324-0.0019203287298645933j),(0.0008812488957579225-0.001988013826615856j),(0.007800026170118511-0.011153932991694737j),(0.03719300498073062-0.0473026306946531j),(0.28764645148211376-0.033277035480323014j),(0.12436552910481113-0.03327443756592211j),(0.02965325503669383-0.04059295589939467j),(0.002371228144046387-0.006733971314890192j),(0.0013009547160395545-0.006639663366102545j),(2.122925755943013+1.6791288649618739j),(0.2081116080542103-0.08923996520962293j),(-0.0036467284699494996-0.025143817287880375j),(0.018751423720640446-0.12497311614625684j),(-0.0003206754693750312+0.0001942080672686793j),(3.263237557444602e-05-7.563490865805832e-05j),(0.006586060348355953-0.01703714884524328j),(-3.676663834083291e-06-5.010460821295348e-06j),(1.9603949987123735e-08-1.0349649579096146e-07j),(-0.0014933983125668114+0.00025340856279885146j),(-0.00017368426425907153-0.00018813563559345165j),(-0.0002718562803455032-0.0007871789575289816j),(0.0018555011088071949-0.0067258222122753425j),(0.0009288452193874819-0.006575326176126333j),(0.1978530581953835-0.10258851772101338j),(-0.006219075500545526-0.024378880679931655j),(-7.923313216200464e-07+9.35173839902355e-06j),(-5.6368892743177465e-09-2.862774482163088e-09j),(-2.596011299499788e-06-2.0597400293670276e-06j)
Bus 22,(-1.3267811334779552e-05+4.570005387954284e-05j),(-3.312184213255483e-05+0.00012122721163861886j),(-0.0007048044402302038+4.438276187521464e-05j),(-0.00014559554023252236+2.901180019993955e-05j),(-3.621412997738857e-05+8.73778836963445e-06j),(-2.209974213786646e-05+5.233923720379689e-06j),(-2.7982445482264504e-06+5.421979155797003e-06j),(-1.4583065334587928e-06+4.931183391520029e-06j),(-2.1036806953264506e-07+2.2127089413707613e-06j),(-7.196249021283181e-05-1.1331436254570851e-05j),(-0.00011984383581864881-0.00012049856729863286j),(-0.0001221233413801243-0.00012507265741823316j),(-0.00012574169961182262-0.00013115386541465135j),(-0.0006149457087366587-0.0009566079077760812j),(-0.002477486926464983-0.004374895076276639j),(0.006547343829893176-0.02329128924043623j),(0.0013707435741038563-0.010668924977339407j),(-0.0021978484950863257-0.0035793122298971546j),(-0.0004453839844342695-0.0003968053287692142j),(-0.000472026479255608-0.00031107880173522997j),(0.2081116080542103-0.0892399652096229j),(1.2681314881524695+0.5765273739701982j),(0.10323094822727798-0.09907280961066085j),(-0.013787309876712677-0.014905054274622218j),(4.8461010770734865e-06+3.0946865264945215e-05j),(-4.8122818610751486e-06-4.920611109830306e-06j),(-0.0011082309460596165-0.0010492900115981008j),(-5.03897240695369e-07+1.2536509493996383e-07j),(-7.379160884619989e-09-4.796808735170401e-09j),(-2.7758489016739863e-05+0.00012348007295885077j),(-2.0050290427540052e-05+7.461686057580343e-06j),(-6.947131622551073e-05-3.941809406310212e-06j),(-0.00046110508625008385-0.0003566791572096241j),(-0.0004788506365517521-0.0002802734159940336j),(1.2863208894119393+0.4745684624293459j),(0.09130027729770883-0.10835021243650067j),(6.978067920658746e-07+3.5774613432391603e-07j),(-4.000210194887104e-10+3.449906490852398e-10j),(-2.415325245746084e-07+1.3537847341784522e-07j)
Bus 23,(1.1940363548203471e-05+4.395923218865115e-05j),(3.3368103682709665e-05+0.00011557579975975715j),(-0.0005538226876586058+0.0003876290465794741j),(-0.00010451399336846568+9.62903041652722e-05j),(-2.523729645976936e-05+2.5193844110794023e-05j),(-1.5450127328921904e-05+1.5294240130882443e-05j),(4.163211630705672e-07+5.825691757164214e-06j),(1.2666123099964597e-06+4.756637120308355e-06j),(9.311767446118988e-07+1.9130432583814945e-06j),(-6.4454909365858e-05+2.6615124741475563e-05j),(-0.00015800456578359898-3.872360337711021e-05j),(-0.00016214760531409411-4.132505102475129e-05j),(-0.00016813605312097723-4.4490629915737616e-05j),(-0.0009794083323287721-0.00047515193069337387j),(-0.0042055218004044175-0.002339972384735399j),(-0.0062608969279778805-0.022297051569267475j),(-0.004198557376960827-0.009401723264157823j),(-0.0035803926945945645-0.001829248008734683j),(-0.0005617728120334076-0.00010222559512978576j),(-0.0005408078233855449-1.889016019497779e-05j),(-0.003646728469949502-0.025143817287880378j),(0.10323094822727798-0.0990728096106609j),(1.1134749177855698+0.35458959878433416j),(0.03834157788775039-0.07099238340402546j),(1.9387807356704236e-05+2.287311213226268e-05j),(-6.385509025435091e-06-1.621971005522175e-06j),(-0.0014287127043786042-0.000304975838435347j),(-3.4927489341331557e-07+3.536491005905625e-07j),(-8.4213798314103e-09-2.41156970148001e-10j),(3.887400213727739e-05+0.00011474303150527575j),(-1.266477820840089e-05+1.6093014609573483e-05j),(-5.8735292517295006e-05+3.1411836856160955e-05j),(-0.0005546159191622003-6.159818002816976e-05j),(-0.0005310271885166127+9.685219798031704e-06j),(0.09419442663222945-0.10468546745251134j),(1.1335407248108627+0.23279791224351318j),(7.485745155406419e-07-5.553093764924429e-08j),(-1.5490167020075278e-10+4.813369944664847e-10j),(-1.2988515149265288e-07+2.310371802072767e-07j)
Bus 24,(-0.0012381245517470829+0.000804803777687413j),(-0.0032356235661733556+0.002176907607821289j),(-0.017459579456840978-0.013244313947318648j),(-0.004008972850343699-0.0022697196689774766j),(-0.0010280014747911623-0.000528797379559837j),(-0.0006253466496212926-0.00032500990959487j),(-0.0001756559567133082+7.067002879671292e-05j),(-0.00013422419436117698+8.630036184768219e-05j),(-4.979666381169189e-05+4.772483177918503e-05j),(-0.0014611112234730267-0.0017249949157015878j),(-0.00037318705171302143-0.005260561024926531j),(-0.00033402413257137037-0.005414240559971416j),(-0.00029576768655365806-0.0056304708660942695j),(0.004942839389684036-0.034941790279102186j),(0.030473311699088658-0.15301259038913004j),(0.6259732882809224-0.4145243671451253j),(0.2484768305960652-0.22288778014660182j),(0.02091632865365802-0.12865122883269872j),(-0.0024209648823541336-0.01835162756232964j),(-0.004784715640585361-0.016877491336427082j),(0.018751423720640443-0.12497311614625686j),(-0.013787309876712683-0.014905054274622222j),(0.038341577887750396-0.0709923834040255j),(2.887347786947853+0.3778818065934372j),(-0.0005134624765511366+0.0008253546956940797j),(-1.3322167441718892e-05-0.00021316330946428107j),(-0.004768494587516628-0.04711882895551595j),(-1.4380714330738076e-05-7.268976958774025e-06j),(-7.614246637435531e-08-2.6228779087708666e-07j),(-0.0031552755134876508+0.002338560976739183j),(-0.0006223523464674534-0.00023112248909140323j),(-0.0015523746974321162-0.001500871551190915j),(-0.00360374289032333-0.017727516968227143j),(-0.005569511417508057-0.016292029085127377j),(-0.014607218558993091-0.013637579324573493j),(0.03033628968806014-0.0739162148423031j),(9.143593478920667e-06+2.2550776231156093e-05j),(-1.6392105199252556e-08-3.0351961960641026e-12j),(-8.419245450029811e-06-1.7152995462864205e-06j)
Bus 25,(0.29109055801385036-0.059265725474287434j),(0.7661401768370144-0.16901569624692137j),(0.030141953933512114-0.1115388489265241j),(-0.004813483850179862-0.005810441492477068j),(-0.001020698286121129-0.0008263076544856464j),(-0.00042283467987578037-1.4995858944283065e-05j),(-0.00015344189541604777+9.074383415772833e-05j),(-0.00021763752465802657+2.2894127252172207e-06j),(-0.00014829691816997063-0.0027808004764365325j),(-0.00020821727053957427+2.9008101393401126e-05j),(-0.0004365801911944874-0.00023316623837599154j),(-0.00044204218547984635-0.0002430536822610575j),(-0.0004524642417439498-0.00025598112337114903j),(-0.0020493202684386254-0.002069289356464224j),(-0.0006617368939464978+0.00021648979491510755j),(-0.0021449223957546613-0.0006142627505534126j),(-0.007434603232335652-0.012139364156520484j),(-0.015504668167344651-0.028127247260214427j),(-3.679290808271716e-05+4.0893707519852475e-05j),(-2.889939569238523e-05+4.338919653582418e-05j),(-0.00032067546937503133+0.00019420806726867934j),(4.8461010770735e-06+3.094686526494522e-05j),(1.938780735670425e-05+2.287311213226268e-05j),(-0.0005134624765511362+0.0008253546956940804j),(3.117058868143136+1.3018717946361478j),(0.006312707183572399+0.0030107837166515592j),(-0.000976179082668636-0.0006957037099150447j),(0.0004368773394328325-0.00029590349430896337j),(8.71830270579992e-06+1.9945899926010974e-06j),(0.7630144844229546-0.20519833609480403j),(-0.00039700684413209933+3.51354674161887e-05j),(-0.00019514597583692898+4.7326911073991844e-05j),(-3.3099640198209294e-05+4.236152928074166e-05j),(-2.606166524393036e-05+4.4032367967712955e-05j),(6.98612009699293e-06+3.0028208329372868e-05j),(2.148255763473391e-05+2.0497591210706568e-05j),(-4.967582228385787e-05-0.004686618717713692j),(2.609340545261926e-07-4.69092054404527e-07j),(0.00018306695177949946-0.00021366241131897832j)
