Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0005271246171662473-0.000712079262179514j),(-0.0012646179537346804-0.0015631114053016194j),(0.0063446783314043695-0.009271821003699362j),(0.10613905730498062+0.02009304590076571j),(0.16068154503798404+0.0803213075757772j),(0.2036325724466146+0.11531274380825775j),(0.05348554069570121-0.014133924163612588j),(0.024999913651946874-0.019014381492738874j),(0.010270070455772117-0.007712923636925988j),(0.6793819346584232+0.48309938817654324j),(0.6061185573372146+1.9681602631390724j),(0.6015117822275576+1.9001524981820417j),(0.6028018501323645+1.854360302740847j),(0.3109452911748709+0.8394831449513457j),(0.07351378440599507+0.030920005512472343j),(0.011367778830384138-0.0041718769919168765j),(0.004539419020964702-0.003868385475050434j),(0.00041540146762289963-0.005006067965158149j),(2.9334390079479454e-05-0.0002972803541626758j),(-1.3250677730010508e-05-0.0002828671895506647j),(0.0007840721058327787-0.0018773526112866503j),(-0.00012127860955246476-0.00011950652682577652j),(-0.0001583432781602941-3.758001201887908e-05j),(-0.00039065899869997244-0.005261032594171238j),(-0.0004511422812002082-0.0002177743645342556j),(-1.0319562797951358e-06-4.3392970510909515e-06j),(-6.394471968643387e-05-0.0008437268183891342j),(-3.2177479329568647e-07-9.847852510180759e-08j),(-2.4327602002113085e-09-5.140024960321897e-09j),(-0.0013467838062029586-0.0015173851817533919j),(0.20381168859135376+0.08609272032169392j),(0.6922520899818311+0.395007812445648j),(8.441872711771455e-06-0.00029197046792461145j),(-2.7749538296205843e-05-0.00027660892175708707j),(-0.0001277342004293322-0.00010862885043018121j),(-0.00015994240854872019-2.045678390465184e-05j),(-0.00010020659066757436-0.0001765675595724273j),(-2.6995347362971096e-10+4.6590404434558545e-11j),(-1.7935640175307098e-07-5.368264681280826e-09j)
Bus 12,(-0.0005275542807193923-0.0007254582298924321j),(-0.001268584828848595-0.0016080191543958963j),(0.00657857606984719-0.009367296998634941j),(0.10787577741975972+0.021818070313713772j),(0.15704769804247865+0.07690118704538419j),(0.19824058831314811+0.10998883288982624j),(0.05171795165549795-0.014173159378847233j),(0.024143216426771353-0.018663044252848433j),(0.009918519334945338-0.007571361126036259j),(0.6774314761170176+0.4819936794413777j),(0.6015117822275574+1.9001524981820415j),(0.6017840719596703+1.96010967077763j),(0.6031232916715346+1.9124735748167518j),(0.3117869017890842+0.8662160157672826j),(0.0753033098835259+0.03249343771015067j),(0.011731446937606697-0.0041815072745752975j),(0.004711651621808795-0.003922956691549525j),(0.0004885950627802978-0.005116111794159326j),(3.302346423961362e-05-0.0003054616813998092j),(-1.0912281875610492e-05-0.000291047034458959j),(0.0008244161711541186-0.0019232695521995099j),(-0.00012358385601004556-0.00012407293953952447j),(-0.00016249019835242167-4.0169981677043136e-05j),(-0.00035127265651777376-0.005414553581892042j),(-0.0004568132672142421-0.00022747314678308594j),(-1.0008486956571453e-06-4.468629878688677e-06j),(-5.580063628900276e-05-0.0008680321888781035j),(-3.290038621396486e-07-1.054396123931246e-07j),(-2.4281035289695775e-09-5.309556053691305e-09j),(-0.0013528516195584798-0.0015624704490780265j),(0.19816740541168248+0.08168071459439871j),(0.6902914180190285+0.3941413247030983j),(1.1485204233063569e-05-0.0003002012086611282j),(-2.588397587721619e-05-0.0002847498006013093j),(-0.00013032765313276116-0.00011294757428697052j),(-0.00016429924104525016-2.2574643416892933e-05j),(-9.930986722415616e-05-0.0001707317014217938j),(-2.7776183037651055e-10+4.41868320801482e-11j),(-1.8405412252161285e-07-7.93123272094722e-09j)
Bus 13,(-0.0005336669933937553-0.000747480705946446j),(-0.00128629159384856-0.0016721396358413522j),(0.006893344509976753-0.009567105665963572j),(0.11084331909919166+0.02385303195894714j),(0.1551811840425641+0.07445224628464153j),(0.19507248337531977+0.10603963293568745j),(0.05055382688585894-0.01434756615569595j),(0.023574775634779336-0.018513579901377947j),(0.009685337719599991-0.007511628572912702j),(0.6830228395711481+0.48680831227071564j),(0.602801850132364+1.854360302740846j),(0.6031232916715343+1.912473574816751j),(0.6093534465059509+1.9929452244358945j),(0.31574956310031677+0.9030966365589854j),(0.07794263913566236+0.03448208679761401j),(0.012232527001965157-0.004232933231687567j),(0.004940291232051026-0.004020158752870641j),(0.0005701963814631907-0.005284825209386426j),(3.725889572136524e-05-0.0003171438324087617j),(-8.541477091012541e-06-0.0003025855220372459j),(0.0008753019201658899-0.001990893716227152j),(-0.00012724532262930148-0.00013013574731873343j),(-0.00016848710081706557-4.331096287988859e-05j),(-0.00031299131167355154-0.0056306383168998895j),(-0.0004676229348028303-0.00024004047084584112j),(-9.788427742488513e-07-4.649982777062497e-06j),(-4.782778474060037e-05-0.000902367164798541j),(-3.399656082921736e-07-1.1379404379526395e-07j),(-2.448532935936315e-09-5.541569625704755e-09j),(-0.001373654778157755-0.0016262895291197447j),(0.19476153693780407+0.07831728488078174j),(0.696068434345301+0.39819015010185377j),(1.482392544245878e-05-0.00031188387596387234j),(-2.4161891871216756e-05-0.00029618491462372816j),(-0.0001343610550426457-0.00011863819823769235j),(-0.0001705364538341791-2.5041807855904517e-05j),(-9.946439225108302e-05-0.00016691653667830499j),(-2.8879386754849243e-10+4.214137403059974e-11j),(-1.9086774493049935e-07-1.0685552955889188e-08j)
Bus 14,(-0.0016117848309354739-0.004249957728167546j),(-0.004299045433711727-0.010923474809125611j),(0.05157361422223174-0.040731521693454724j),(0.5572133765707268+0.30036737315954964j),(0.1661425916858751+0.06530502142407521j),(0.12017630614522717+0.037402493652175406j),(0.02873047343041753-0.016555801909230665j),(0.019313654280649285-0.01638512573342595j),(0.007902332055268455-0.006647381548845785j),(0.3222569695338446+0.21076592703479938j),(0.3109452911748709+0.8394831449513458j),(0.31178690178908425+0.8662160157672825j),(0.31574956310031693+0.9030966365589855j),(0.8417095120391866+5.914103743324945j),(0.4357759102390347+0.3054973127199512j),(0.08023553643732736-0.011087467588926174j),(0.035808538031282665-0.017658015455515232j),(0.011283523487592532-0.029355306913598476j),(0.0006148297519684232-0.0019012244180734766j),(0.00031598729548088417-0.00186763170037693j),(0.007796511423488036-0.011154129859179551j),(-0.0006225687118391205-0.0009536847858806948j),(-0.0009814193246406892-0.0004709791806214754j),(0.004934497297844476-0.03494123553987278j),(-0.002130323724189668-0.0020044919566639566j),(1.3189179841545494e-06-2.9502298024834828e-05j),(0.0009695074750126901-0.005580882955950882j),(-1.8695486348763825e-06-1.2119543212986357e-06j),(-6.143588148765946e-09-3.714681707346334e-08j),(-0.00483683243454078-0.01081303553602758j),(0.11694018051123464+0.022023379526008188j),(0.32661383664076316+0.16987532863175858j),(0.0004707224428182222-0.0018962552228305113j),(0.0002123180710728222-0.0018473642522192897j),(-0.0006802430569775428-0.0008917780499738498j),(-0.0010162416550817811-0.000361340592550735j),(-0.00014906268398359244-0.0001308202797492733j),(-1.8033641434864779e-09-1.9415943117923052e-10j),(-1.1321153543277405e-06-3.6024868989015367e-07j)
Bus 15,(-0.001063961240042269-0.00010160307325548753j),(-0.002790649410748915-0.0002177583047800512j),(-0.0033598684179425202-0.015294161881920522j),(0.05283731836853464-0.018102869906106062j),(0.014254469838648143-0.006833671075214938j),(0.009722602282735457-0.005517991320076947j),(0.0006700612263672043-0.0028647367118710618j),(0.00010390230208547481-0.002242902218851334j),(4.552033923539326e-05-0.0009078192995082114j),(0.03333082793738039-0.008111592504464252j),(0.07351378440599508+0.030920005512472332j),(0.07530330988352592+0.03249343771015066j),(0.0779426391356624+0.03448208679761401j),(0.43577591023903484+0.3054973127199512j),(1.8552019602203227+1.4223275777778932j),(0.35693406543190254-0.028982584940892342j),(0.154720877634207-0.03642950856151947j),(0.03744877207463438-0.05024508262564675j),(0.0031869398374837253-0.008239441693175578j),(0.0018594320735893385-0.008165497987772212j),(0.037190129448840356-0.04729709284910756j),(-0.0025109015332472843-0.004364630587781236j),(-0.004215020722359358-0.0023231395794977507j),(0.030474003725431187-0.15301015928914324j),(-0.0006563239484879432+0.00024018138964143257j),(4.2564900544999e-05-9.212562154522257e-05j),(0.008762810191531125-0.020780207978374647j),(-4.3704370711591745e-06-6.286457706912064e-06j),(2.8770349024000977e-08-1.2614680244455796e-07j),(-0.0028230717005263695-9.092694632922772e-05j),(0.008529248179177221-0.006242207935306929j),(0.030937949296526684-0.010885532030015818j),(0.002549584846730457-0.008253355420984248j),(0.0013967733141949414-0.00810182257664721j),(-0.0027808879559330685-0.004105709045741288j),(-0.0043960077098707875-0.0018478352137085339j),(-1.8741952376680346e-05+1.2632051729810279e-05j),(-5.48362669077473e-09-2.9629766384888047e-09j),(-3.132507331242918e-06-2.6182703330334653e-06j)
Bus 16,(-0.002641021473699631-0.002145993649138445j),(-0.007063443696798295-0.005556216003632397j),(0.01826576692959989-0.046828043796659294j),(0.0024856811007066496-0.010282393136475707j),(0.000540103890052418-0.0026603922897035625j),(0.000354223720006408-0.0016661566515996425j),(-0.00027458667454414136-0.0003619878699348292j),(-0.00028292188454608655-0.00024965851714625766j),(-0.00013927186040336813-8.205157416238038e-05j),(0.0028648280604848136-0.004350697587845509j),(0.011367778830384137-0.004171876991916872j),(0.011731446937606695-0.004181507274575292j),(0.012232527001965155-0.0042329332316875645j),(0.08023553643732736-0.011087467588926148j),(0.35693406543190254-0.028982584940892314j),(1.308797504651871+1.1210523782883242j),(0.6483172944194748+0.4082979907992406j),(0.2971584936932996-0.034747636494409345j),(0.03894773581157718-0.017040200897344086j),(0.034195686723805054-0.021324339659142273j),(0.28761907025678324-0.03326746042583721j),(0.006399114017256595-0.02337072221409999j),(-0.006350560028432952-0.02227255592924957j),(0.6259710309086837-0.4145138166030067j),(-0.0021720172098952635-0.0005417578112953792j),(0.0004621060115710603-0.00016334852916290429j),(0.10101340859371728-0.040165761812376466j),(7.008850248128825e-06-3.6307162128062864e-05j),(5.3326664655769e-07-3.2574418137190827e-07j),(-0.007376114229219962-0.005275346785110818j),(0.0001510051683871979-0.0016033728461784748j),(0.0023118350492917434-0.004411356819849348j),(0.03683501275904822-0.019264563413149548j),(0.03241003510312403-0.02268895943156096j),(0.004599546041543619-0.02341540605459773j),(-0.00858763640292509-0.0212798094996411j),(-4.300866046288653e-05+3.6110878713668856e-05j),(-8.238069250089025e-09-2.895353205554773e-08j),(-1.5045063547140104e-06-1.9660132362448728e-05j)
Bus 17,(-0.0031547443374589294-0.021471796719599107j),(-0.009249406790558723-0.056571583104038335j),(0.2877482921884343-0.14137670046268003j),(0.004727529668598565-0.024286538111159658j),(0.00012684517282087913-0.004687409290919959j),(-0.0006135565822127893-0.001710971213206403j),(-0.0005354858460496185-0.00023257179642631497j),(-0.0004976756926668678-0.0002903925234036238j),(-0.0004061125950352358-0.00012637293229952095j),(0.000585610707716523-0.0024966086857977103j),(0.0045394190209647025-0.0038683854750504324j),(0.004711651621808796-0.003922956691549523j),(0.004940291232051025-0.004020158752870641j),(0.03580853803128267-0.017658015455515222j),(0.15472087763420705-0.03642950856151943j),(0.6483172944194749+0.40829799079924073j),(1.3661358658441942+4.74423110872322j),(1.5785651572825852+1.1087419396066294j),(0.01602723344400257-0.010018771266952333j),(0.013659439203645497-0.011595265700888813j),(0.12435497167869446-0.03326872035720673j),(0.0013004039934420262-0.010694335019870105j),(-0.004236441062921181-0.009385204148993099j),(0.24847820809184332-0.22288463032543862j),(-0.007874527995832405-0.011915598988722444j),(0.0029232537609417027+0.0011967210254478302j),(0.6580190537056001+0.24014659686306006j),(0.0001894606053261279-0.00014455405663819278j),(3.96215213784006e-06+7.209389631364658e-07j),(-0.011930134305924614-0.056599288036387245j),(-0.000762760792032712-0.0015399434567980657j),(0.00031977548031594295-0.002430805163718703j),(0.014953818551819844-0.010860275734856486j),(0.012785593949121791-0.01207980075284568j),(0.000505961012580432-0.010597388855706179j),(-0.005156105129285439-0.00880359203830588j),(-0.00034483275633371386-1.1516661351003302e-05j),(8.458416260715532e-08-1.745930405188885e-07j),(7.710247926513773e-05-0.00010101027146407217j)
Bus 18,(-0.004075462822370188-0.0487446544473078j),(-0.01284966155486713-0.12855761811880065j),(0.6678940052327302-0.2774334969071452j),(0.009973616462079438-0.04754897289934207j),(2.1617184736540986e-05-0.008588044390501537j),(-0.0016881125311992882-0.00252184491319652j),(-0.0009967984172939994-0.00023955276621463056j),(-0.0008981384873836354-0.0004777966701597764j),(-0.0008225274908002702-0.00024052129676869154j),(-0.0011251819859381853-0.0018316126530050704j),(0.00041540146762290104-0.005006067965158148j),(0.0004885950627802993-0.005116111794159325j),(0.0005701963814631916-0.0052848252093864265j),(0.011283523487592543-0.029355306913598476j),(0.0374487720746344-0.05024508262564676j),(0.2971584936932996-0.03474763649440932j),(1.578565157282585+1.1087419396066294j),(3.3990190387436225+2.716088267030623j),(0.002417355754316868-0.006973549828948167j),(0.001311164675422654-0.006872577453586475j),(0.0296532997728826-0.04058893249487266j),(-0.0022254246241150814-0.0035699526574980694j),(-0.0035879090802576554-0.0018150846126180704j),(0.02092144976404795-0.12865348200283236j),(-0.01652576398402276-0.027685796725216656j),(0.001162263299154396-0.0004073326665331533j),(0.25907898662504625-0.08821848491771751j),(1.7856846372744073e-05-9.118367875169379e-05j),(1.3421698626456712e-06-8.14912486870651e-07j),(-0.018876010623499036-0.12899697992297038j),(-0.0018603268298220804-0.002184308107848973j),(-0.0012445585981548327-0.0016355275404678227j),(0.001884797524725144-0.0069663297755439705j),(0.0009267587763067951-0.0068057390278513895j),(-0.002443192041215946-0.003345791753351954j),(-0.0037249729689940335-0.0014128895084194902j),(-0.0007722950286473717-7.524666733157266e-05j),(-2.050462666719693e-08-7.280882035501762e-08j),(-3.6476195688762626e-06-4.941127887517346e-05j)
Bus 19,(-7.60120243822231e-05+3.5632252760659754e-05j),(-0.0001992241952774932+9.726579098365748e-05j),(-0.0008441339604036877-0.0009082995866510353j),(-0.0002017204866514436-0.0001655666400896466j),(-5.329737959265636e-05-4.054911512968903e-05j),(-3.3207852757331216e-05-2.5749842895848327e-05j),(-1.0987590241275083e-05+2.2142984946769114e-06j),(-8.581931954164509e-06+3.604993891532246e-06j),(-3.3172734714056614e-06+2.212973933307058e-06j),(-6.58936781848557e-05-0.00011032783969861942j),(2.9334390079479386e-05-0.00029728035416267556j),(3.30234642396136e-05-0.0003054616813998091j),(3.725889572136515e-05-0.00031714383240876153j),(0.000614829751968423-0.0019012244180734755j),(0.0031869398374837245-0.008239441693175574j),(0.038947735811577164-0.01704020089734409j),(0.016027233444002555-0.010018771266952333j),(0.0024173557543168646-0.006973549828948167j),(0.5359446416347572+0.20588209775004962j),(0.5309406612193838+0.1196205523799871j),(0.0023478544133886314-0.006745769870047982j),(-0.0004504447561259794-0.0003929612762624075j),(-0.000562884780719323-9.797350843227404e-05j),(-0.002489287773991439-0.018353049021908163j),(-3.53444764538681e-05+4.2431605111937887e-05j),(1.331072717927747e-06-1.2017624431809308e-05j),(0.00019192244574480998-0.002674828884764672j),(-7.312513760266362e-07-5.45342482822036e-07j),(-1.5124226645239934e-09-1.534115400665169e-08j),(-0.00019634105856801485+0.00010722534660345781j),(-3.3994266099818565e-05-2.0562040706259887e-05j),(-7.317594434766723e-05-9.869550237372787e-05j),(0.5367535710797688+0.1644593379529484j),(0.5267333185874363+0.08956262229210807j),(-0.00047075075630185673-0.0003534679589029263j),(-0.0005648423376618536-3.762805384692759e-05j),(3.405315176016589e-07+1.3428811597980167e-06j),(-7.315431335960096e-10-1.2774932099975806e-10j),(-4.5284717358996787e-07-1.7757915105841742e-07j)
Bus 20,(-6.641192323918997e-05+4.38460164426319e-05j),(-0.00017353134358475596+0.00011855338629964742j),(-0.0009163398378236664-0.0007362159354394849j),(-0.00021191490421101057-0.00012763723539161549j),(-5.555263387734561e-05-3.072582858121272e-05j),(-3.4679537944293634e-05-1.959919638451586e-05j),(-1.0002551683639332e-05+3.5837018736432135e-06j),(-7.555374410249281e-06+4.558266922932292e-06j),(-2.808089523319386e-06+2.530632857826975e-06j),(-7.693649647954088e-05-9.444991725295145e-05j),(-1.3250677730010484e-05-0.00028286718955066446j),(-1.0912281875610418e-05-0.0002910470344589588j),(-8.541477091012548e-06-0.0003025855220372457j),(0.0003159872954808845-0.001867631700376929j),(0.0018594320735893389-0.008165497987772207j),(0.03419568672380503-0.021324339659142266j),(0.013659439203645488-0.011595265700888807j),(0.0013111646754226517-0.006872577453586473j),(0.5309406612193837+0.11962055237998717j),(0.5399072112892044+0.16787650802347373j),(0.0012772087932610195-0.006649392534555395j),(-0.00047639710353085006-0.000306822612981584j),(-0.0005414126642262971-1.4709602584229426e-05j),(-0.004851659331940645-0.016873534052376404j),(-2.7333972475403438e-05+4.464698853566318e-05j),(-3.99444120350754e-07-1.1454883467398643e-05j),(-0.0001867774920116949-0.002535268198109306j),(-7.60685520462058e-07-4.112470657349577e-07j),(-3.5223546774030227e-09-1.4182378041012299e-08j),(-0.00016946125520743175+0.00012749993925747867j),(-3.470578139162137e-05-1.4625274125968788e-05j),(-8.217201810111173e-05-8.25403433002635e-05j),(0.526019143322872+0.08065568765662783j),(0.5380413376485838+0.13640103141175733j),(-0.0004900281333492316-0.00026699391346643464j),(-0.0005349736825390117+4.21619809551146e-05j),(5.035621352858841e-07+1.2129057740321075e-06j),(-7.036948490746149e-10-1.9510841562289922e-11j),(-4.491152954721192e-07-1.044679196643667e-07j)
Bus 21,(-0.0005660690498899399+8.039779530328916e-05j),(-0.0014913729616815407+0.0002359542687490775j),(-0.003684972444802856-0.007598766760094999j),(-0.0009833009695217783-0.0014805749202866248j),(-0.0002661774604071326-0.00037037705597077036j),(-0.00016487889798039266-0.00023392821947151415j),(-7.596787199312669e-05-7.499899457130159e-06j),(-6.307668254851793e-05+6.355304751450098e-06j),(-2.6016578704364217e-05+7.793085657569547e-06j),(-0.0002090013668730602-0.0008499005124638291j),(0.0007840721058327783-0.0018773526112866497j),(0.0008244161711541183-0.0019232695521995094j),(0.0008753019201658899-0.001990893716227152j),(0.007796511423488039-0.011154129859179547j),(0.037190129448840356-0.04729709284910754j),(0.28761907025678324-0.03326746042583717j),(0.12435497167869439-0.03326872035720673j),(0.029653299772882596-0.04058893249487266j),(0.0023478544133886314-0.006745769870047982j),(0.0012772087932610204-0.006649392534555398j),(2.1227138807483397+1.6789829891187509j),(0.2078980587616619-0.09080966073009114j),(-0.003889902509021043-0.02517911553231702j),(0.018744538243538722-0.12494409463067538j),(-0.00031480848652971536+0.00020580297575248857j),(3.2641975968454776e-05-7.560268871074544e-05j),(0.006585837159339602-0.017035459628209907j),(-3.673955358720663e-06-5.0100206084371856e-06j),(2.0755452160313103e-08-1.0291784189420445e-07j),(-0.0014924665870018855+0.0003065619135500958j),(-0.0001803491866195277-0.00020171438303916956j),(-0.0002796285498825187-0.000788678900714144j),(0.001832459098257268-0.006739427410203796j),(0.0009051166443478759-0.006585174645530542j),(0.19764131262408818-0.10418324509399844j),(-0.00646738894689107-0.02440102774767747j),(-4.614091926426742e-07+9.42409356728963e-06j),(-4.508917073123551e-09-2.291260572178147e-09j),(-2.5946592516697227e-06-2.0597754435525515e-06j)
Bus 22,(-1.1435519705685315e-05+4.6462449331577876e-05j),(-2.8254070917636734e-05+0.00012316436547797342j),(-0.0007050751212004897+4.88112063688941e-05j),(-0.0001456650282582994+3.0109896797875055e-05j),(-3.7069957459449995e-05+9.100408853941252e-06j),(-2.331209055498248e-05+5.496407188931685e-06j),(-2.9547380443198843e-06+5.664209572025015e-06j),(-1.4763869787039125e-06+5.095977464399381e-06j),(-2.0739383590443033e-07+2.263395159160639e-06j),(-7.251636112902726e-05-1.0314102491397791e-05j),(-0.00012127860955246471-0.00011950652682577642j),(-0.0001235838560100455-0.00012407293953952441j),(-0.00012724532262930143-0.0001301357473187334j),(-0.00062256871183912-0.0009536847858806953j),(-0.0025109015332472812-0.004364630587781237j),(0.006399114017256608-0.02337072221409999j),(0.0013004039934420232-0.010694335019870101j),(-0.0022254246241150814-0.0035699526574980702j),(-0.0004504447561259798-0.0003929612762624077j),(-0.00047639710353085033-0.00030682261298158405j),(0.2078980587616619-0.09080966073009114j),(1.2743877490425335+0.5690435847104235j),(0.10245684975406764-0.10033150339103075j),(-0.01394341835820206-0.014824422589348293j),(6.148074949027223e-06+3.0869960146916e-05j),(-4.8506876881817015e-06-4.89545716630303e-06j),(-0.0011170252644689212-0.0010433529765880086j),(-5.037312705906387e-07+1.2880034995859392e-07j),(-7.342743881849967e-09-4.825574854355439e-09j),(-2.2805986134175335e-05+0.00012545430100791637j),(-2.129401474014213e-05+7.703590764627044e-06j),(-6.996852207025734e-05-2.918443775357663e-06j),(-0.0004660477033535314-0.00035274601367800786j),(-0.0004830311414232081-0.0002759265314278364j),(1.2926977746712192+0.4669890461792903j),(0.09044810185338555-0.10957437301428168j),(7.173119154946462e-07+3.301327029240172e-07j),(-3.1871192976126435e-10+2.7853464019500727e-10j),(-2.4095777181922165e-07+1.3713370787365417e-07j)
Bus 23,(1.3676656348478325e-05+4.3641825143541186e-05j),(3.793797935096682e-05+0.00011466675749287655j),(-0.0005520933292957349+0.00038927681757327495j),(-0.00010413650524009452+9.679034375230302e-05j),(-2.5788989225812136e-05+2.5807120216337656e-05j),(-1.6330114576225858e-05+1.6044096910492693e-05j),(3.917514904422181e-07+6.0936843135714024e-06j),(1.3184823254445025e-06+4.896691143938472e-06j),(9.520576808910904e-07+1.952714007198112e-06j),(-6.438083184084495e-05+2.7503572948264788e-05j),(-0.00015834327816029406-3.758001201887909e-05j),(-0.00016249019835242164-4.016998167704316e-05j),(-0.0001684871008170655-4.331096287988862e-05j),(-0.0009814193246406883-0.0004709791806214756j),(-0.004215020722359355-0.002323139579497752j),(-0.006350560028432949-0.022272555929249566j),(-0.004236441062921178-0.009385204148993097j),(-0.0035879090802576545-0.0018150846126180709j),(-0.0005628847807193229-9.797350843227415e-05j),(-0.000541412664226297-1.4709602584229508e-05j),(-0.003889902509021046-0.02517911553231701j),(0.10245684975406759-0.10033150339103071j),(1.114891975732078+0.35102455304287233j),(0.03811989193620613-0.07112678296056439j),(2.032183387314346e-05+2.2184486133509227e-05j),(-6.390440319356107e-06-1.5975802384999458e-06j),(-0.0014299872616240583-0.0002992526262257746j),(-3.478919901587141e-07+3.548837346565363e-07j),(-8.392649241075164e-09-3.0558878640575203e-10j),(4.352559215532951e-05+0.00011383873670967379j),(-1.3586963511235198e-05+1.684809309974837e-05j),(-5.8633672804292015e-05+3.2285765408004156e-05j),(-0.0005557099291376232-5.737264740244777e-05j),(-0.000531525116581188+1.3830080931939354e-05j),(0.09339390337010317-0.10593109223394866j),(1.1351950962819686+0.2291866870358097j),(7.498707684718754e-07-8.561745828126863e-08j),(-1.224727804793673e-10+3.8558478413493327e-10j),(-1.2898941607864435e-07+2.3148420077063007e-07j)
Bus 24,(-0.0012144701121907567+0.0008503184316863494j),(-0.0031713277828918605+0.0022960689396464722j),(-0.01743930755614638-0.013244244690925281j),(-0.004011373538635557-0.00226915893063203j),(-0.001050174665294237-0.000543940693925852j),(-0.0006557994901262141-0.00034735002417583295j),(-0.00018445228214689912+7.182678724664235e-05j),(-0.0001383832788278097+8.873101778008018e-05j),(-5.100709811545388e-05+4.855589223018494e-05j),(-0.0014808180640272493-0.0017197823551834887j),(-0.0003906589986999722-0.0052610325941712405j),(-0.00035127265651777354-0.005414553581892044j),(-0.00031299131167355197-0.005630638316899892j),(0.004934497297844479-0.03494123553987277j),(0.030474003725431194-0.15301015928914324j),(0.6259710309086837-0.4145138166030068j),(0.2484782080918434-0.2228846303254387j),(0.02092144976404799-0.1286534820028324j),(-0.0024892877739914323-0.01835304902190816j),(-0.004851659331940641-0.016873534052376404j),(0.018744538243538708-0.12494409463067546j),(-0.013943418358202063-0.014824422589348287j),(0.03811989193620614-0.07112678296056442j),(2.8873378034264707+0.3778968000385754j),(-0.0004863226088960247+0.0008453558026719056j),(-1.3265859432769057e-05-0.00021311856835796935j),(-0.004768007049118176-0.04711872615273715j),(-1.4375279892246404e-05-7.271602541595104e-06j),(-7.281060982724267e-08-2.6232347282589156e-07j),(-0.0030909803137832616+0.002460608165846714j),(-0.0006537579815569764-0.00025470841814260374j),(-0.0015722596263468462-0.0014953296789661865j),(-0.00367351537191991-0.017733436315583787j),(-0.005636616696074405-0.016288307430330433j),(-0.014763847545067018-0.013554468813300117j),(0.03011526813325554-0.07406762612148271j),(9.99473168618281e-06+2.233151434032801e-05j),(-1.3114678966158189e-08-5.376490587774188e-12j),(-8.416917819754087e-06-1.7170180290283099e-06j)
Bus 25,(0.29002410757266084-0.06952598063092476j),(0.7629044299231208-0.19606303422761606j),(0.02639091897001919-0.11295971706276618j),(-0.005031922309845274-0.005662451312501213j),(-0.0010687582113142733-0.0007961118759500977j),(-0.00044715783293749025-4.52344338258592e-06j),(-0.0001553007822272876+9.940676984477968e-05j),(-0.0002200772484113131+1.2443322130973754e-05j),(-0.00025334240974676293-0.0027847045388923125j),(-0.00020983995221455462+3.906914821418249e-05j),(-0.0004511422812002086-0.00021777436453425554j),(-0.0004568132672142423-0.0002274731467830858j),(-0.0004676229348028307-0.00024004047084584095j),(-0.0021303237241896717-0.0020044919566639583j),(-0.0006563239484879435+0.0002401813896414328j),(-0.002172017209895265-0.0005417578112953789j),(-0.007874527995832412-0.011915598988722454j),(-0.01652576398402277-0.027685796725216667j),(-3.534447645386812e-05+4.243160511193791e-05j),(-2.7333972475403462e-05+4.46469885356632e-05j),(-0.00031480848652971536+0.0002058029757524886j),(6.148074949027219e-06+3.086996014691599e-05j),(2.0321833873143472e-05+2.2184486133509234e-05j),(-0.0004863226088960246+0.0008453558026719066j),(3.113456342811706+1.2961250546964866j),(0.0063057668448895324+0.002998830989194436j),(-0.000989637211290229-0.000626895597091553j),(0.0004358477902587477-0.000295886750994499j),(8.656969137622937e-06+2.075742011597256e-06j),(0.759991594033161-0.23278664527149562j),(-0.0004204363781329309+4.450519563561496e-05j),(-0.0001959158452578638+5.711677337252325e-05j),(-3.159728987400425e-05+4.378792299047212e-05j),(-2.4466415366836205e-05+4.5194580218432106e-05j),(8.264697681986584e-06+2.9876024212797298e-05j),(2.2343814334860445e-05+1.9731047214292556e-05j),(-0.00022476841308190524-0.004702046475601128j),(2.0804133909622185e-07-3.7501254852971905e-07j),(0.00018252998717770204-0.00021351803199481023j)
