Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-9.394269489631883e-05-0.0009300764806960486j),(-0.00027170175502277743-0.0019213398720302872j),(0.007927188676505081-0.0103764045319686j),(0.12078742007633338+0.029438022740652013j),(0.1770062138886769+0.21937052071183996j),(0.2191081586715641+0.3112012922619277j),(0.0879719697267139+0.016532165174982856j),(0.04885612980766684-0.010961207684656832j),(0.020015657880012378-0.004360915008798231j),(0.6523755049734941+0.5132404040437102j),(0.5926815381315707+2.020284529789923j),(0.5880958479493527+1.9509208814655947j),(0.5892248758076978+1.9043503404546127j),(0.31016340098696776+0.8651281833574685j),(0.07512712807402168+0.0325315222355869j),(0.01169781858274395-0.004186171470167568j),(0.004726479045284783-0.0041187824298607595j),(0.0005630938359256475-0.005572929659923316j),(4.5141444272321324e-05-0.00030081289218452663j),(1.3650859760293199e-06-0.0002874555061755849j),(0.0008205932127129584-0.0019218215975308653j),(-0.0001112939042262532-0.00013009198215869886j),(-0.00015982424666022388-4.7298798212894165e-05j),(-0.0003577163468353037-0.005401341055148911j),(-0.00026562793592597046-0.00040394846033514246j),(-6.308453914476313e-07-4.827491501441307e-06j),(-7.699553797744466e-05-0.000886196249278747j),(-3.382037817331001e-07-1.432533505044504e-07j),(-1.8599480073887554e-09-5.82548267583058e-09j),(-0.00034824342713479794-0.0018638511847531116j),(0.2188168156590389+0.29038725650887487j),(0.6645293883919777+0.42377460578583903j),(2.369259910992884e-05-0.0002946296569081139j),(-1.3544665098330327e-05-0.00028110757287541746j),(-0.00011782917838838748-0.00011899427545371118j),(-0.00016136762739502874-2.9815811655746843e-05j),(-1.0162015587622517e-05-0.0003229474407621597j),(-9.624429473522171e-11+5.454225967145794e-11j),(-1.4907559514570618e-07+4.9836965591467275e-08j)
Bus 12,(-9.102642138074427e-05-0.0009342735100511504j),(-0.00026027817814865584-0.0019483158413051832j),(0.008111584623987927-0.010452191347742102j),(0.12212687898525075+0.03079633938436485j),(0.17394021939895787+0.21152909382150564j),(0.2147519227640627+0.2996996747016984j),(0.08537513528701494+0.01527806920078798j),(0.047324204081960496-0.01104282340890413j),(0.019388844711609506-0.0043983125809352605j),(0.6502108779234623+0.5116571657552514j),(0.588095847949353+1.9509208814655954j),(0.5883798069425411+2.009563764917274j),(0.5895494193603289+1.9611757840037232j),(0.31086082788944636+0.8911565438849094j),(0.07686222780910741+0.03407149716471552j),(0.01205221468952168-0.004193061436511323j),(0.004892246581636543-0.004165820338549787j),(0.0006292492467799591-0.00566807962031076j),(4.909623408652595e-05-0.0003085376241044638j),(4.014611310474994e-06-0.0002952168806275932j),(0.000860251802903244-0.001966336075954244j),(-0.00011312130018348858-0.0001346216364007897j),(-0.0001637165551150377-5.003052093898283e-05j),(-0.0003182988303703392-0.00555066300714596j),(-0.0002659272482952032-0.0004112443655739875j),(-5.874532437141911e-07-4.942795178827516e-06j),(-6.85264817162485e-05-0.0009091313160476099j),(-3.4404986165370423e-07-1.5047884207446416e-07j),(-1.8321178439905281e-09-5.977704628628146e-09j),(-0.0003382573557130841-0.0018906783721096782j),(0.21430238227478438+0.2795394394547658j),(0.6623356599780099+0.422481619948187j),(2.7011140866982517e-05-0.000302382115974952j),(-1.1356045219522238e-05-0.00028883278834112127j),(-0.00011993417472639445-0.00012328320711531222j),(-0.0001654605724928749-3.2088761937800236e-05j),(-1.3009003355346435e-05-0.00031356846908697436j),(-9.904272762491492e-11+5.461420137566996e-11j),(-1.5299766935591863e-07+4.9174810663795085e-08j)
Bus 13,(-8.865117696754343e-05-0.0009492823479277028j),(-0.00025079444089787977-0.0019978768204068267j),(0.008395100130504964-0.010643975454368515j),(0.12485644744136158+0.03257576036427893j),(0.17276301385321113+0.2062188689948259j),(0.2127067068145674+0.2917671108473201j),(0.08375347929548398+0.014246349359573699j),(0.0463434283066813-0.011225937736329773j),(0.018987770627303738-0.0044758433916779385j),(0.6552583905052238+0.5163211896395135j),(0.5892248758076974+1.9043503404546132j),(0.5895494193603286+1.9611757840037232j),(0.5955998543284924+2.0409132558131566j),(0.3146550885080379+0.9276194535527837j),(0.07946423197476764+0.036045714320446634j),(0.012547724112431054-0.004241705916569758j),(0.005116633426914015-0.004258188649140267j),(0.0007057325057036557-0.0058281811457282845j),(5.378420241788315e-05-0.0003197898814790277j),(6.870761120588657e-06-0.0003063768231503538j),(0.0009108882812468757-0.002033034414143406j),(-0.00011617866231799076-0.00014076351751589284j),(-0.00016946761605960873-5.3427509855808514e-05j),(-0.0002795325272670938-0.005764098704900899j),(-0.0002690664972047817-0.0004234220641707924j),(-5.481430594654474e-07-5.115356491890872e-06j),(-6.0352925276078894e-05-0.0009425763427742997j),(-3.537774733732749e-07-1.596246807045735e-07j),(-1.8221453300204297e-09-6.199782020961913e-09j),(-0.00033114071643879566-0.0019394689774379441j),(0.21210474252774333+0.27202819618595264j),(0.6675421876508463+0.4264152259891162j),(3.0805108032987044e-05-0.00031360319000631133j),(-9.141331240928976e-06-0.00029989138055922405j),(-0.00012335377777156483-0.0001290574538152741j),(-0.00017144210723661-3.4821245875738116e-05j),(-1.583550047041417e-05-0.00030780871466408645j),(-1.0301175206653681e-10+5.526146553117272e-11j),(-1.5870891375682624e-07+4.899600784247517e-08j)
Bus 14,(0.00043758553335143175-0.0038925842644155426j),(0.0010765673506484968-0.009925607185262916j),(0.05276358944324967-0.04203269418968687j),(0.5658042134317061+0.3034397424999275j),(0.19043982460935469+0.13609767621857163j),(0.1505005646154623+0.13801647911089301j),(0.050232854487557016-0.004444049667418918j),(0.03269172542829404-0.0148850342754674j),(0.01338399136887442-0.0060192002890660165j),(0.312082213543056+0.2245676968474603j),(0.3101634009869678+0.8651281833574684j),(0.31086082788944647+0.8911565438849093j),(0.3146550885080381+0.9276194535527839j),(0.8443088685394604+5.926128958275815j),(0.43670991970928996+0.30605980171543956j),(0.08038057403428309-0.01114631269009104j),(0.035861736285140736-0.017900662624945617j),(0.011286014711538768-0.029869642533564136j),(0.0006902504786017122-0.0018630111750239469j),(0.0003925269869798861-0.0018360576243132772j),(0.007812497913271482-0.011191766647768312j),(-0.0005378768922140813-0.0009803534193745386j),(-0.0009587034485023019-0.0005158013440320705j),(0.004924554505350979-0.03501171127257904j),(-0.0008137727968967753-0.0023509632584627098j),(4.14926542292348e-06-2.969463432761042e-05j),(0.0009464309712508042-0.005607666552609526j),(-1.7737889812123137e-06-1.4036564785369487e-06j),(-1.5163465524485226e-09-3.763022181941182e-08j),(0.0006220979767893131-0.009735777295623055j),(0.14796327123110734+0.12714000009727272j),(0.3159315461013396+0.18292458250599308j),(0.0005448591811973133-0.0018521155850622839j),(0.00028872425040022624-0.0018153782802031889j),(-0.0005944781444405754-0.0009181245779591689j),(-0.0009919138206652802-0.00040608249534021605j),(-0.0001023445460770058-0.0002461847915932145j),(-6.606432543262517e-10+1.6644370672106358e-10j),(-9.666310022944045e-07+5.210605628069448e-08j)
Bus 15,(-0.0007584324531181287-0.0004960748653224541j),(-0.0019943250760217296-0.0012602938829055024j),(-0.0034433613978068784-0.015555141589350504j),(0.05354994571324529-0.01847317146736698j),(0.02031692028105848-0.004108642136919867j),(0.018084971709526113-0.001372342775318192j),(0.0027609332193231587-0.003522557245036834j),(0.0010134697808954671-0.003018668783745075j),(0.00041661250104018516-0.0012269118223122992j),(0.03360599155571177-0.006608479990916396j),(0.07512712807402167+0.03253152223558686j),(0.07686222780910741+0.0340714971647155j),(0.07946423197476765+0.03604571432044664j),(0.4367099197092899+0.30605980171543956j),(1.8552962725951345+1.4222970439397515j),(0.3569585895035515-0.02900650335166921j),(0.15470174902023678-0.036456663441137155j),(0.03738232014060369-0.050287769380864926j),(0.0035073667161213424-0.008036088267729287j),(0.0021888042611682597-0.007991797597752825j),(0.037222656429253015-0.04735864556287695j),(-0.0021247558356546205-0.004454146330178308j),(-0.004095190359768747-0.0025125144991721164j),(0.030456103722650743-0.15303575610282777j),(-0.0005876478273271021-7.911228604860852e-05j),(4.2750452540694075e-05-9.096062477062339e-05j),(0.008758273364324378-0.020780195910789563j),(-4.286602152408314e-06-6.254379150379833e-06j),(3.248425433318852e-08-1.2199102173157483e-07j),(-0.002001288210436711-0.0011441198918414179j),(0.017225962763281942-0.0018684298758621697j),(0.03113349719169798-0.009395098335597565j),(0.002864022521926513-0.008024447992260004j),(0.0017262590831732057-0.007926645652676569j),(-0.002389716245869284-0.004194113448616342j),(-0.004268965513417618-0.002037381663894956j),(-2.752054349098998e-05-8.890833409912257e-07j),(-2.280439059513969e-09-1.2260893867303902e-10j),(-3.1467125808727673e-06-7.923238719513439e-07j)
Bus 16,(-0.0011221092065588317-0.002623824585333482j),(-0.0030707129032606435-0.006880451401147696j),(0.018355061721074525-0.04745152827556739j),(0.002487849863939345-0.010430263102160765j),(0.0014557368557010376-0.003079447827865311j),(0.0016668561216880355-0.0021994965080416504j),(-0.00013939680505499204-0.0006656752718104795j),(-0.00028065062741379184-0.00043130366317859257j),(-0.00013983745328096403-0.00017207546897158855j),(0.0030397018066782903-0.0042169737669160694j),(0.011697818582743949-0.004186171470167567j),(0.01205221468952168-0.0041930614365113215j),(0.012547724112431054-0.0042417059165697595j),(0.0803805740342831-0.011146312690091031j),(0.3569585895035515-0.02900650335166921j),(1.308901949163897+1.1210789146007487j),(0.6483214145328254+0.40824368304642294j),(0.2970740398839776-0.03489981020939559j),(0.03933895139727079-0.015254798345334719j),(0.03471874262111333-0.019608963138183035j),(0.2879356196653587-0.033354800954416036j),(0.008014305732611623-0.022354393557141732j),(-0.005296659832622851-0.022504863326701464j),(0.6260005771324548-0.4146335744925194j),(-0.0014134559251783552-0.0012634728064685114j),(0.0004575540242550073-0.00015855410002183116j),(0.10100770921108718-0.04016968990069367j),(7.1513458649653854e-06-3.5825752107774765e-05j),(5.300447079399236e-07-2.9835466242659686e-07j),(-0.003294863997382152-0.006583948225552414j),(0.0015237149457123901-0.002151609090111575j),(0.0024767143062782064-0.004269480373470469j),(0.03711874707284155-0.017413043078824644j),(0.03292850892834818-0.020968226010895083j),(0.006228008859327276-0.02237820082796909j),(-0.007508701339834252-0.02148815423257215j),(-4.716519903562873e-05+9.35681268791312e-06j),(-7.248861964463293e-09-8.278000411582542e-09j),(-7.853210321441003e-06-1.351891448588137e-05j)
Bus 17,(0.006050462848785408-0.017160589056218156j),(0.015237564006733166-0.04557075125649394j),(0.29083947502957747-0.1438263087551797j),(0.0046697816907803604-0.024666525996356332j),(0.0007063858609116843-0.005632889418531835j),(0.00025252108984654445-0.0029545484464305665j),(-0.0005937676918023923-0.000585088385417117j),(-0.0006049151066540471-0.0004604516828765067j),(-0.000391202792518176-0.0002782562440512228j),(0.0006577470156314424-0.0025335885765257905j),(0.004726479045284782-0.0041187824298607595j),(0.00489224658163654-0.004165820338549787j),(0.0051166334269140135-0.004258188649140267j),(0.03586173628514073-0.017900662624945614j),(0.15470174902023673-0.036456663441137134j),(0.6483214145328251+0.40824368304642283j),(1.3661911407994736+4.743747877158352j),(1.5787147820662337+1.1076524766374194j),(0.016313212576909653-0.009258548887614241j),(0.013999021479763823-0.0108741614877897j),(0.12447626556369303-0.033329043938970244j),(0.002076155819466327-0.010351101458693755j),(-0.0037879279388266704-0.00955468559695556j),(0.24845343590938146-0.22292804497277968j),(-0.0011938850265256463-0.012036005585641385j),(0.0028804555896380034+0.0012004435240051024j),(0.6579645117287969+0.24010588545409167j),(0.0001880802876011367-0.0001415981434178207j),(3.828784908400135e-06+8.391597646903601e-07j),(0.012905856564899617-0.045143983953232325j),(0.00014994789112052713-0.0028289222889454624j),(0.000383926858403222-0.00245557098428266j),(0.015196876968178745-0.010063895962811079j),(0.013123569106473559-0.011355969638947867j),(0.0012889768291999724-0.0102458142826532j),(-0.00469492597581928-0.008964176367850069j),(-0.0002462145270443518-0.00014823767299893074j),(6.543532050282263e-10-7.090422082401955e-08j),(2.0231531578718736e-05-9.869911222335365e-05j)
Bus 18,(0.016026837552221482-0.037752163876090226j),(0.040688980955772634-0.10036868947232222j),(0.6751993554213377-0.2824976150433004j),(0.009852600652213783-0.048310368476367015j),(0.0005873824425868422-0.010399516338382249j),(-0.0007991427436125713-0.004915805946612506j),(-0.0012415790164082515-0.0007922706045585994j),(-0.001144495754838442-0.000715860410233002j),(-0.0007799135370097773-0.0005148313191422828j),(-0.001115536452673034-0.0020378256562967405j),(0.0005630938359256479-0.005572929659923317j),(0.0006292492467799586-0.005668079620310759j),(0.0007057325057036553-0.005828181145728286j),(0.011286014711538766-0.029869642533564153j),(0.037382320140603685-0.05028776938086495j),(0.2970740398839776-0.03489981020939564j),(1.5787147820662344+1.1076524766374192j),(3.399496047892109+2.7136665348602786j),(0.0026868570025818266-0.006812508184821032j),(0.0015876187421586126-0.006736056377234953j),(0.029650502903215862-0.04064345506856781j),(-0.0019068472060841813-0.0036541175289360422j),(-0.0034933685637251397-0.0019744919827854434j),(0.020838214467370553-0.12864634768385885j),(-0.0014742398399255185-0.027025027736330712j),(0.0011768538487523016-0.000389214483351112j),(0.2589706137704981-0.08832685524053802j),(1.9603626118964674e-05-9.143586139416076e-05j),(1.3674648720316952e-06-7.444011630798839e-07j),(0.035383700065084595-0.09973673077964519j),(-0.0009147456296157417-0.0046691636527250325j),(-0.0012451026534753015-0.0018208747255191718j),(0.0021502254670055163-0.006783527765790298j),(0.0012034971023005088-0.0066678253119584995j),(-0.0021202151527377104-0.003429141772757365j),(-0.0036241858484249013-0.0015727092467791922j),(-0.000530254009759978-0.00036847503707597033j),(-1.825296936443568e-08-2.1450401897888424e-08j),(-1.9609627857072676e-05-3.488635089241476e-05j)
Bus 19,(-6.95930509819956e-05-6.174378544100836e-06j),(-0.0001839782234750401-1.3425398344793956e-05j),(-0.0008110877024689137-0.000945374716104974j),(-0.00019619348923533844-0.000174435432238963j),(-4.957375038428098e-05-6.705860159424874e-05j),(-2.814716198863934e-05-6.142419642311383e-05j),(-1.5973824886965562e-05-4.7005650428193e-06j),(-1.2553536267231225e-05+1.0602319732175048e-06j),(-5.331099581744592e-06+1.0241462120041877e-06j),(-5.577208019187882e-05-0.00011439853162432496j),(4.514144427232129e-05-0.0003008128921845264j),(4.909623408652595e-05-0.00030853762410446375j),(5.378420241788311e-05-0.00031978988147902764j),(0.0006902504786017124-0.0018630111750239466j),(0.0035073667161213407-0.008036088267729285j),(0.03933895139727078-0.015254798345334733j),(0.016313212576909646-0.009258548887614244j),(0.0026868570025818245-0.006812508184821031j),(0.5227676407655036+0.22676396535452545j),(0.5196964289965722+0.14107881321919186j),(0.0026143752894306586-0.006597487096260784j),(-0.0003894294882668364-0.00043171593703406216j),(-0.0005467980321580413-0.0001463169205956251j),(-0.0016961608855062924-0.01830483361542071j),(-4.362123240765137e-05+1.5861488843801402e-05j),(1.8775507303979234e-06-1.1706093761593985e-05j),(0.00030299831629822856-0.0026440259637158623j),(-6.900225862436659e-07-5.690801273891999e-07j),(-2.988542959029293e-10-1.4888544906482984e-08j),(-0.00018017748242950702-5.1569614962602085e-06j),(-2.8771522655476606e-05-5.77819158362011e-05j),(-6.342336089870998e-05-0.00010286184209151924j),(0.5219170753460372+0.18495557978343674j),(0.5153946500975096+0.11102814171237704j),(-0.00041062591034797964-0.0003934579854670938j),(-0.0005504781982300932-8.682715255113367e-05j),(-3.442649009087705e-07+1.1257763976564312e-06j),(-2.625030561565378e-10+6.05230307504512e-11j),(-3.825564340784066e-07+1.2877337232216888e-08j)
Bus 20,(-6.592305572309449e-05+3.676711893943546e-06j),(-0.00017388263927332288+1.2429529445882571e-05j),(-0.0008869289958783498-0.000773979846607629j),(-0.00020717253436923684-0.0001364907558874866j),(-5.546907008564403e-05-5.5981918320481064e-05j),(-3.466539815825321e-05-5.362237141517556e-05j),(-1.5577339309809372e-05-2.226717574511202e-06j),(-1.1596284692672366e-05+2.6963801170446263e-06j),(-4.8466460470012224e-06+1.6817884940305477e-06j),(-6.769485137320474e-05-9.941321969407798e-05j),(1.365085976029347e-06-0.000287455506175585j),(4.014611310475059e-06-0.00029521688062759336j),(6.870761120588688e-06-0.00030637682315035384j),(0.00039252698697988674-0.001836057624313278j),(0.002188804261168261-0.007991797597752827j),(0.03471874262111333-0.019608963138183052j),(0.013999021479763821-0.010874161487789706j),(0.0015876187421586105-0.006736056377234954j),(0.5196964289965724+0.1410788132191919j),(0.5304747649826883+0.1894707162869722j),(0.001549033632476583-0.006525121801931249j),(-0.0004228299584249866-0.00035086120201133545j),(-0.0005312449207486108-6.257999009169083e-05j),(-0.004072166524925721-0.016888628351904456j),(-3.864120923345736e-05+2.0757905419403915e-05j),(1.6616865208873008e-07-1.1202708626887511e-05j),(-7.570326176880102e-05-0.0025138844380138644j),(-7.226042274999589e-07-4.3850433671308455e-07j),(-2.301433482997378e-09-1.388342139351583e-08j),(-0.00016920522916766468+1.9646144978839475e-05j),(-3.475467009459443e-05-5.013126051142665e-05j),(-7.328371137696067e-05-8.75848387366741e-05j),(0.513223175088826+0.10209444783528941j),(0.5284371780391586+0.15778159400757383j),(-0.0004374575698096152-0.0003122031667319768j),(-0.0005266076583337042-6.444414262826816e-06j),(-1.690759270192031e-07+1.0995971687776266e-06j),(-2.372777564950744e-10+9.225136469180422e-11j),(-3.5602413933104796e-07+6.39962030034439e-08j)
Bus 21,(-0.0004519998510502733-0.00016146154137608988j),(-0.0011999331220058178-0.0004075815598100705j),(-0.003756728501504943-0.007688601521158906j),(-0.0010025613089925819-0.001499176973307216j),(-0.00021355988045551258-0.0005316067051994256j),(-8.08559992180011e-05-0.0004570740296423312j),(-9.806744544124936e-05-5.8889608923464153e-05j),(-8.529545992315604e-05-1.4671610877645786e-05j),(-3.721532487996445e-05-2.4150703927494667e-06j),(-0.00017286008531154206-0.0008570663427537967j),(0.0008205932127129586-0.001921821597530864j),(0.0008602518029032444-0.0019663360759542437j),(0.0009108882812468762-0.002033034414143406j),(0.0078124979132714835-0.01119176664776831j),(0.03722265642925303-0.04735864556287696j),(0.28793561966535886-0.033354800954416036j),(0.12447626556369303-0.03332904393897024j),(0.029650502903215848-0.04064345506856781j),(0.0026143752894306595-0.006597487096260783j),(0.0015490336324765828-0.006525121801931248j),(2.1249922659956555+1.6807987139770513j),(0.20906941114583405-0.0729053292698887j),(-0.00117518630100066-0.024562083508841495j),(0.018846619612628443-0.12526559365449533j),(-0.0003174556787800595+2.9979009051810264e-05j),(3.273691820757175e-05-7.457828696722485e-05j),(0.006589220629945765-0.01705430488132629j),(-3.602913308937016e-06-4.9773718446898625e-06j),(2.3773654004396618e-08-9.950219162456418e-08j),(-0.0011889705194959182-0.00034603348261882206j),(-9.130897441754737e-05-0.0004339389514958602j),(-0.0002436900024796563-0.0007936041862232377j),(0.0020943046227285215-0.006570243499322561j),(0.001176691953521299-0.006459603451759791j),(0.19877255369721897-0.08599776892482473j),(-0.003685632705971756-0.023927772884140983j),(-4.236661633576778e-06+6.888963315133378e-06j),(-1.8499457196954658e-09-5.18080752077931e-11j),(-2.5656715812952147e-06-5.762956052375308e-07j)
Bus 22,(-2.828113856774115e-05+2.732162371210697e-05j),(-7.35325992307607e-05+7.32963460158222e-05j),(-0.0007010700365753286-3.55450070082412e-06j),(-0.00014651294494834454+1.9135796208243575e-05j),(-4.6795042759621725e-05-3.637258868401248e-06j),(-3.64999192939814e-05-1.067284323658831e-05j),(-7.887824640383776e-06+5.060791440117234e-06j),(-4.1768942883217245e-06+5.729843459170178e-06j),(-1.5297203299256811e-06+2.644853005664332e-06j),(-6.921360685530488e-05-1.845278959496532e-05j),(-0.00011129390422625317-0.00013009198215869886j),(-0.00011312130018348854-0.00013462163640078968j),(-0.00011617866231799072-0.00014076351751589284j),(-0.0005378768922140811-0.0009803534193745386j),(-0.0021247558356546183-0.004454146330178309j),(0.00801430573261163-0.022354393557141732j),(0.0020761558194663265-0.010351101458693751j),(-0.0019068472060841815-0.003654117528936043j),(-0.0003894294882668364-0.00043171593703406226j),(-0.00042282995842498667-0.00035086120201133567j),(0.20906941114583405-0.07290532926988869j),(1.1977782321196135+0.6486505515402967j),(0.11004915817248977-0.0853831808403883j),(-0.012110044126298436-0.015599568078580381j),(-9.334926534203289e-06+2.4399292856484795e-05j),(-4.286426550279412e-06-5.1139211339376e-06j),(-0.0010127997829179267-0.0011035737089699744j),(-4.964025655283509e-07+8.36761829382071e-08j),(-6.442239164887263e-09-5.361497856671925e-09j),(-6.861492257377979e-05+7.472802335910859e-05j),(-3.518103274642548e-05-9.064592372451559e-06j),(-6.712768905128075e-05-1.094576304314385e-05j),(-0.00040632820806649347-0.0003925386047751636j),(-0.00043154986523696696-0.00032114030199780174j),(1.214651331720091+0.5475799908628096j),(0.09893839879059826-0.09495770520274947j),(3.518785854975478e-07+5.614279333724394e-07j),(-7.103033523333135e-11+1.3395357710408334e-10j),(-1.3555112850997247e-07+1.6744764763509172e-07j)
Bus 23,(-8.625812715576382e-06+3.729892633144716e-05j),(-2.1231098712777397e-05+9.882414947393196e-05j),(-0.0005745180640369112+0.00036850471220166236j),(-0.00010953434839162872+9.324875934056655e-05j),(-4.01491781348046e-05+2.1819835857865726e-05j),(-3.5467370114121464e-05+1.0619081438784997e-05j),(-3.7617151113155683e-06+8.312418680934224e-06j),(-3.7617626614482954e-07+6.892950298403154e-06j),(1.516942233956945e-07+2.9707242822060357e-06j),(-6.630956196729501e-05+2.1595241438236197e-05j),(-0.00015982424666022375-4.7298798212894226e-05j),(-0.00016371655511503757-5.003052093898289e-05j),(-0.00016946761605960873-5.3427509855808575e-05j),(-0.0009587034485023016-0.0005158013440320708j),(-0.0040951903597687455-0.0025125144991721172j),(-0.005296659832622844-0.022504863326701458j),(-0.0037879279388266674-0.00955468559695556j),(-0.003493368563725137-0.001974491982785443j),(-0.0005467980321580411-0.00014631692059562505j),(-0.0005312449207486108-6.257999009169075e-05j),(-0.001175186301000658-0.02456208350884148j),(0.11004915817248977-0.0853831808403883j),(1.0969323259775248+0.3919196268403914j),(0.04065041732734885-0.06946982891048359j),(5.301307519355677e-06+2.487476928208571e-05j),(-6.210376949880634e-06-1.9062245257698612e-06j),(-0.0014118999215548126-0.000364846485618193j),(-3.611329197338827e-07+3.313275397203134e-07j),(-8.102407188309213e-09-9.663540476531886e-10j),(-1.6455869432220003e-05+9.738829281354344e-05j),(-3.35380937241654e-05+1.1233992401377959e-05j),(-6.062876080478489e-05+2.662192811091056e-05j),(-0.0005398458340775495-0.00010536433402216056j),(-0.0005226220200410138-3.36843455427752e-05j),(0.10128476028858266-0.09112579439550139j),(1.1144700162227785+0.2705220042331874j),(5.848443262736987e-07+2.7215931786661347e-07j),(1.2947322220208206e-11+1.470434284555554e-10j),(-2.2009094918183892e-08+2.0858281150434625e-07j)
Bus 24,(-0.0012333853043400864+0.0001569794475275389j),(-0.0032496087363442934+0.0004653686662137398j),(-0.017692138515616004-0.013355488930913284j),(-0.00407352491577033-0.002287531097515433j),(-0.0011165814810616206-0.0009775808947784757j),(-0.0007226617179334787-0.0009610038259735664j),(-0.0002955719809632153-2.105199185954528e-05j),(-0.0002142268887833722+6.611349212967696e-05j),(-8.879578721937945e-05+3.805406891181009e-05j),(-0.0014041497778626121-0.0017770832489927885j),(-0.0003577163468353032-0.005401341055148911j),(-0.0003182988303703382-0.005550663007145961j),(-0.00027953252726709346-0.005764098704900901j),(0.004924554505350985-0.03501171127257904j),(0.03045610372265076-0.15303575610282774j),(0.6260005771324547-0.4146335744925193j),(0.2484534359093815-0.22292804497277965j),(0.020838214467370584-0.1286463476838588j),(-0.0016961608855062902-0.01830483361542071j),(-0.0040721665249257195-0.016888628351904456j),(0.018846619612628436-0.12526559365449538j),(-0.01211004412629844-0.015599568078580383j),(0.04065041732734885-0.06946982891048364j),(2.88746114985238+0.3777267360147378j),(-0.0006981473354539799+0.0004414462321147348j),(-1.1818928115459122e-05-0.00021065158302604494j),(-0.00477457826554323-0.04711946345740048j),(-1.415808843693695e-05-7.27311559316765e-06j),(-6.174505777685985e-08-2.577148277792818e-07j),(-0.0031521247152471706+0.0005946865635336334j),(-0.0007196827548510976-0.0008953082740115946j),(-0.001493355447582212-0.0015474472940179673j),(-0.0028655388790907853-0.01763215235098205j),(-0.004855428207436067-0.016300738777911303j),(-0.012923896147049172-0.01435671576588009j),(0.03263155126078959-0.07221425834753387j),(-1.7094459953004197e-06+2.0880150028797576e-05j),(-4.3339605707286175e-09+2.049275216102471e-09j),(-6.602156375869635e-06+1.6768977246469769e-06j)
Bus 25,(0.2423384885433777+0.061775744080436665j),(0.6424438625534541+0.15261261223379516j),(0.06369259431077379-0.07346957967823034j),(-0.0015443607724145744-0.006177164885354832j),(-0.0005154021401234314-0.0012263557696359383j),(-0.0003659425917570511-0.0004863821355811006j),(-0.0002096001699053254-3.411241750277083e-05j),(-0.00020382498717221284-8.886957701206842e-05j),(0.0009470820681530144-0.002127503589673426j),(-0.00018487044370754733-7.499245264018715e-05j),(-0.00026562793592597084-0.0004039484603351426j),(-0.00026592724829520347-0.00041124436557398765j),(-0.0002690664972047821-0.0004234220641707926j),(-0.0008137727968967773-0.0023509632584627106j),(-0.0005876478273271024-7.911228604860852e-05j),(-0.0014134559251783561-0.0012634728064685116j),(-0.0011938850265256502-0.012036005585641392j),(-0.0014742398399255272-0.02702502773633072j),(-4.36212324076514e-05+1.5861488843801413e-05j),(-3.864120923345738e-05+2.075790541940392e-05j),(-0.00031745567878005974+2.9979009051810102e-05j),(-9.334926534203284e-06+2.4399292856484798e-05j),(5.3013075193556855e-06+2.4874769282085725e-05j),(-0.0006981473354539801+0.00044144623211473505j),(3.123373416247638+1.3874487834340152j),(0.006193528572698833+0.003183286547309258j),(-0.00043150376086178587-0.0013685249022271392j),(0.0004435867351206225-0.0002814761401603962j),(8.367349317154722e-06+2.54853752880651e-06j),(0.6337399690426679+0.1212219716513522j),(-0.00036442630777092647-0.00045312652002906157j),(-0.0001817090740020973-5.352385131748745e-05j),(-4.1229656503401834e-05+1.828688539727353e-05j),(-3.670391925604194e-05+2.229454825615673e-05j),(-7.370866262469263e-06+2.4467076004105907e-05j),(7.757844118205795e-06+2.3808080836135806e-05j),(0.0017732914551204112-0.003503319272815682j),(1.4083452787414043e-08-1.57603788501767e-07j),(6.258141337919927e-05-0.00021594447211792253j)
