Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0001902053410645803-0.0009118385226700934j),(-0.0004607851506900089-0.0019111130605144013j),(0.007402991448516002-0.01028885070842248j),(0.11811122510570521+0.025318336766419678j),(0.1898585141289501+0.18263754190422474j),(0.23912496354342+0.2603690067101868j),(0.08309392329596883+0.004666083440641674j),(0.04387580582334976-0.015880095991144302j),(0.017988849724242764-0.006386093764675345j),(0.65977065103463+0.5048641948806533j),(0.6005136170242394+2.0063248040710207j),(0.5957608491159012+1.9373031749865472j),(0.5968184940751976+1.890921948183685j),(0.31257578549204357+0.8576534770416011j),(0.07478947609139057+0.031920493216912j),(0.011597714517112329-0.004210774636817456j),(0.004643800139578949-0.00407278369114086j),(0.00045862810679327256-0.005446039052021895j),(4.131443221193949e-05-0.0002996841529035757j),(-2.109587723477954e-06-0.00028603375968151853j),(0.0008059935535974294-0.0019119219554735362j),(-0.00011324133608926903-0.0001277061342445759j),(-0.00015939004572501945-4.4966759048768944e-05j),(-0.0003798950490974829-0.005362273343773292j),(-0.0003071156710498711-0.00038155128030870853j),(-7.283616096788977e-07-4.727591136713776e-06j),(-7.864070903097371e-05-0.0008728574333240983j),(-3.3542617908507884e-07-1.3308990537802772e-07j),(-1.9732728112784966e-09-5.670643620040733e-09j),(-0.0005357121622560338-0.0018555704788935764j),(0.24000687253609063+0.2375606938254354j),(0.6718742111651477+0.4157261882602508j),(2.0041838864188918e-05-0.00029360169413769887j),(-1.6889843784049136e-05-0.0002796694225804067j),(-0.00011971095153270692-0.00011665586564998388j),(-0.00016088523980619784-2.7585813491979953e-05j),(-5.0246882588141114e-05-0.00029768744776700336j),(-1.0879529866785155e-10+6.498825820315203e-11j),(-1.4530700114410516e-07+5.23094624118692e-08j)
Bus 12,(-0.00018629126898013815-0.0009177029854204433j),(-0.00044909441768979457-0.0019417407052971828j),(0.0076026020242992145-0.010363619265603218j),(0.11950533996700095+0.026816236253830898j),(0.18611389508267623+0.1758271599195378j),(0.23376014720416866+0.25027856367500234j),(0.0805557508172583+0.0038150441941990393j),(0.04245926318445045-0.015771922719765075j),(0.017408789447885067-0.006345516912117114j),(0.6576060550775589+0.503437423432616j),(0.5957608491159011+1.9373031749865468j),(0.5958851237824726+1.9962788571985124j),(0.596988726423355+1.9480747169373889j),(0.31322494650003785+0.8838779379077285j),(0.07653435451206982+0.03347550976362732j),(0.011954797244278855-0.0042172470581809144j),(0.004812145023270052-0.004120975334939024j),(0.0005284301313278495-0.005544164868190605j),(4.525781346593504e-05-0.0003075024820338238j),(5.166600351032495e-07-0.00029388578287470226j),(0.000846004034297135-0.0019567114627321875j),(-0.00011514379344130652-0.00013226561259150192j),(-0.00016333254462093472-4.769369181865545e-05j),(-0.00033998022883366906-0.005512668840506866j),(-0.0003077429357423252-0.00038969797473381487j),(-6.850756550980183e-07-4.846395596424114e-06j),(-7.008865148896553e-05-0.0008961844959050883j),(-3.415041561476538e-07-1.4044203901357314e-07j),(-1.9468297803674037e-09-5.827140372576866e-09j),(-0.0005255757324028376-0.0018861410956721473j),(0.23442902880366545+0.22817669852135186j),(0.6696915027201427+0.41457954915985035j),(2.3345655075002534e-05-0.0003014530847914241j),(-1.4728031743564268e-05-0.0002874858676645626j),(-0.00012189425183455933-0.00012097347153585387j),(-0.00016503177539415226-2.985084832235934e-05j),(-5.1705507058551804e-05-0.00028874730841299784j),(-1.1214304145526711e-10+6.510950794844138e-11j),(-1.4933935326837794e-07+5.167231651046868e-08j)
Bus 13,(-0.00018402463084888696-0.000934240125785903j),(-0.00044152216379499576-0.0019949801931232677j),(0.007895420819939648-0.01055364131566642j),(0.12226152778578563+0.028687967138636403j),(0.18441769483302708+0.17114332520767428j),(0.23095216423572917+0.24319819448481325j),(0.07894346726817511+0.0030517146780990566j),(0.04154039794847491-0.01582236778758185j),(0.017032716850667644-0.006368579782267795j),(0.6627432528697507+0.5081672443569051j),(0.5968184940751973+1.890921948183685j),(0.5969887264233548+1.9480747169373889j),(0.6029776644650997+2.0279926377346444j),(0.31700212881637435+0.9204543863781268j),(0.07914268420232265+0.035457724944802455j),(0.012451884226890423-0.004265805521938365j),(0.005038162124187183-0.004214024304506749j),(0.0006073313013879654-0.005705869584704874j),(4.9889594227893945e-05-0.00031883849754902065j),(3.308514515135964e-06-0.0003051229408474748j),(0.0008968230474440703-0.002023581699262388j),(-0.000118300794992008-0.00013841127634026966j),(-0.00016913064189529994-5.105876307488014e-05j),(-0.0003009870212059509-0.005726752187969079j),(-0.00031170353772272174-0.0004025009756018502j),(-6.470485943664583e-07-5.021400251327457e-06j),(-6.185712260389131e-05-0.0009298732262866322j),(-3.5143979231853845e-07-1.4959751784999387e-07j),(-1.9396476171818016e-09-6.051820458519958e-09j),(-0.0005204690124789244-0.0019387246250275017j),(0.23142773057866248+0.22154853813692685j),(0.6749980787900972+0.41857247018427635j),(2.7082167452586224e-05-0.00031276437973590867j),(-1.2579700903226759e-05-0.0002986220055068424j),(-0.00012541599271618842-0.00012675085029797658j),(-0.00017106317686128424-3.254940423020308e-05j),(-5.3602889242686925e-05-0.0002831614811917808j),(-1.1681798641146205e-10+6.591986394700811e-11j),(-1.5512009041751904e-07+5.1549280118801675e-08j)
Bus 14,(0.00017529370290520174-0.0040497979919522755j),(0.00040701009532009814-0.010359121481768638j),(0.0524040050785581-0.04188575601312913j),(0.5639640646740465+0.30162097618230943j),(0.19300382944306832+0.11545983196578538j),(0.15520952124489487+0.10919887141663856j),(0.046343139604075496-0.01009131285880254j),(0.029534475563078064-0.016891405253602474j),(0.012094111379557888-0.0068461260149563505j),(0.3148373870680208+0.22048664927108386j),(0.31257578549204357+0.8576534770416011j),(0.31322494650003785+0.8838779379077285j),(0.31700212881637446+0.9204543863781272j),(0.8446878324114938+5.922280936091955j),(0.4364840064215533+0.3058015405139937j),(0.08032997617310633-0.01114498450091414j),(0.0358213285473964-0.017854886803070215j),(0.01123542951513126-0.029765053155658874j),(0.0006769792969700216-0.0018696323558872116j),(0.00037911304441662076-0.001841501974721864j),(0.0078056005077799685-0.011183221138617251j),(-0.000552589994806941-0.0009763466503191793j),(-0.0009628172197301141-0.0005078574243058082j),(0.004919504871460164-0.034989862749908514j),(-0.001010604812920873-0.0023774384590865044j),(3.757854931224306e-06-2.973316194986089e-05j),(0.0009482482735386034-0.005599162160164043j),(-1.791245548043039e-06-1.3796330802984205e-06j),(-2.116457231717464e-09-3.755887071035238e-08j),(-5.2960722621821655e-05-0.010184914845582682j),(0.15306230861751488+0.09713532023059136j),(0.31869133649464576+0.17904645379270195j),(0.0005318903579352859-0.001859738193882087j),(0.00027536944680121807-0.0018208830965385312j),(-0.0006093462981961512-0.0009141978905010552j),(-0.0009962891654125127-0.0003981865028925928j),(-0.0001244269221123698-0.00022546778486372526j),(-7.673363253741222e-10+2.0403015137992458e-10j),(-9.654319506041835e-07+6.474745979127747e-08j)
Bus 15,(-0.0008221320890421954-0.0004604023215068069j),(-0.0021611564229623266-0.0011671629627033166j),(-0.0034523442270436204-0.015504836398596202j),(0.05332138848346728-0.018463879427795492j),(0.019135282641735904-0.005528194374988098j),(0.016503326119907895-0.003427776896613278j),(0.002158705007377179-0.0036134660453987053j),(0.0006917133223114471-0.0029359142343297305j),(0.0002849036910708041-0.0011931211921507349j),(0.03350918558814019-0.007036107685536773j),(0.07478947609139056+0.03192049321691198j),(0.07653435451206983+0.03347550976362731j),(0.07914268420232268+0.03545772494480245j),(0.4364840064215534+0.30580154051399366j),(1.8552656103362657+1.4222967525225125j),(0.3569521269348042-0.02900121393274102j),(0.15470261528739965-0.0364489452944394j),(0.03738994915176854-0.05027446105298578j),(0.003453289665356663-0.008073145773682958j),(0.0021330066632808528-0.008023785013278863j),(0.03721639785052439-0.04734808181930899j),(-0.0021915355580679925-0.004443022139821987j),(-0.0041175716576289465-0.002480371604920926j),(0.03045933849412956-0.15303015478358212j),(-0.0006153193466572975-4.041451549430215e-05j),(4.2693759926956024e-05-9.088236296968735e-05j),(0.008759234310459187-0.02077963408071191j),(-4.283721398666475e-06-6.2476274302184116e-06j),(3.2055961574245474e-08-1.218928581146174e-07j),(-0.0021720794252362845-0.0010511451907816664j),(0.015591061201566902-0.00402123439391543j),(0.03105013068438714-0.009810731234243138j),(0.0028111418803580287-0.008065891066924106j),(0.0016704539732432626-0.007958883959174393j),(-0.002457340261917524-0.004183246830659442j),(-0.004292631800944788-0.002005244448744545j),(-2.7169458958701973e-05+2.513094805433477e-06j),(-2.6564090068797385e-09-1.4244468535082763e-10j),(-3.1438820759247935e-06-7.910112304991531e-07j)
Bus 16,(-0.0013511629339823749-0.0026498046972628217j),(-0.0036770293274457294-0.0069399855646408055j),(0.018307484954989187-0.04737247859571814j),(0.0024677922690117537-0.010397861219854415j),(0.001175661886601339-0.0030872469940128014j),(0.0012739093401317285-0.0022266309705828136j),(-0.00021030467890125991-0.0006063538788161418j),(-0.0003035086223030264-0.00038629879063427087j),(-0.0001499685937484084-0.00015148929194045585j),(0.0029867472594396834-0.004251876745189868j),(0.011597714517112327-0.004210774636817455j),(0.011954797244278855-0.004217247058180914j),(0.012451884226890425-0.004265805521938365j),(0.08032997617310633-0.011144984500914133j),(0.35695212693480416-0.029001213932740993j),(1.3088833316750372+1.121074472498877j),(0.6483154071699131+0.40825346205428564j),(0.29707665076418593-0.03487306230976894j),(0.039282500094963126-0.015565591122892278j),(0.03463906155296808-0.01990845205895477j),(0.28788072601162895-0.03334304538684596j),(0.007749860631118906-0.02254508719080304j),(-0.005482551952636761-0.022472543461366346j),(0.6259948326879877-0.41461252300750917j),(-0.001556312730949539-0.0012124550489320755j),(0.0004572595932708646-0.0001584598917297265j),(0.10100830928463761-0.04016813546330078j),(7.145817559897465e-06-3.5802908107367116e-05j),(5.284765015623146e-07-2.9950675954520616e-07j),(-0.003911983337390287-0.006650777026349905j),(0.001114258798509064-0.002182517448958487j),(0.0024266108964897354-0.00430477808125191j),(0.03708129376322702-0.017734614703073963j),(0.03284963167467048-0.021268588915256986j),(0.005961565276256419-0.022572637193818815j),(-0.007698941506543228-0.02146021563798596j),(-4.807008385304929e-05+1.3305063088982594e-05j),(-8.446274763032734e-09-9.645843437713236e-09j),(-7.848404655882475e-06-1.3510166868047928e-05j)
Bus 17,(0.005085719082710606-0.01827306154569533j),(0.012643774722202026-0.04846861675220922j),(0.29028772529796315-0.14368294507074977j),(0.004652785876880306-0.024595263067599796j),(0.00044797397708109014-0.0054729125988822545j),(-0.00011598095558315014-0.0027509658608374315j),(-0.0006227720741897939-0.000490374549342129j),(-0.0005992314610195551-0.0004058176390457076j),(-0.0004016946464508517-0.0002483210000587567j),(0.0006256693311209203-0.0025203570202854218j),(0.004643800139578949-0.0040727836911408615j),(0.004812145023270052-0.004120975334939024j),(0.005038162124187182-0.00421402430450675j),(0.035821328547396405-0.017854886803070215j),(0.15470261528739968-0.0364489452944394j),(0.6483154071699131+0.40825346205428564j),(1.3661545417440228+4.743810146077092j),(1.578631416929009+1.1077885414639073j),(0.01626850070034584-0.00939151445226098j),(0.013944817979954269-0.011000689300517539j),(0.1244544650848891-0.0333194179596357j),(0.0019476147088580487-0.01041791942113576j),(-0.0038675356769950313-0.009528558549933742j),(0.2484569789795435-0.22291819185530776j),(-0.002085866689774668-0.01241295155112505j),(0.002878698768519656+0.0011996154090370007j),(0.6579682939731032+0.24011543436310215j),(0.00018795694130347047-0.00014151680797202997j),(3.826260138477258e-06+8.268554395772514e-07j),(0.01029261641341555-0.04812257076193633j),(-0.00023577703873935043-0.002619610208520278j),(0.00035503869387185853-0.002444034272402072j),(0.015159819046748907-0.0102028524726171j),(0.013069658482861417-0.011482947448274062j),(0.0011593052705337085-0.010314155607182518j),(-0.004776744931849087-0.008939697584647202j),(-0.0002673655967980216-0.0001356816572638514j),(7.632184568800773e-10-8.262006969802534e-08j),(2.0216151593075753e-05-9.86383213347934e-05j)
Bus 18,(0.014012822692522825-0.0403906847840121j),(0.03526137620976599-0.10725271622750596j),(0.6739370929245435-0.2822564103575259j),(0.009827794749383823-0.04817316467413606j),(0.0002295171048031638-0.010028206323702795j),(-0.0013142581245323482-0.004429364083715729j),(-0.0012490738052154634-0.0006253919329063883j),(-0.001112682057581571-0.0006284570826228196j),(-0.0007967027081253405-0.00046376157744650124j),(-0.0011427009349316921-0.001976185014792105j),(0.000458628106793273-0.005446039052021895j),(0.0005284301313278495-0.005544164868190604j),(0.000607331301387965-0.005705869584704874j),(0.011235429515131266-0.02976505315565888j),(0.037389949151768555-0.05027446105298577j),(0.2970766507641859-0.03487306230976883j),(1.578631416929009+1.1077885414639073j),(3.3992913691080093+2.713958856546456j),(0.0026411807330617336-0.006841736640560583j),(0.0015406328530668365-0.006761084323079811j),(0.029649223253799026-0.04063288818643602j),(-0.001962008367845331-0.0036430465230147947j),(-0.0035109991311286395-0.0019472958431357092j),(0.020851295609624662-0.12864241423021153j),(-0.003427887998903303-0.027998480388317093j),(0.0011730216985105769-0.00039132787232644243j),(0.2589785551326846-0.08830563290038292j),(1.9318738243378836e-05-9.12669763635724e-05j),(1.35916414534091e-06-7.496015708768984e-07j),(0.029923695684568465-0.10680505078344806j),(-0.001455467520904415-0.0041665882369834j),(-0.0012673009948494212-0.0017627088347603116j),(0.0021054052121647665-0.006816493134434284j),(0.001156485530529628-0.006693090673366957j),(-0.0021761096754023294-0.0034182729499812083j),(-0.0036429221936644766-0.0015454824688824879j),(-0.0005797929179433076-0.0003434392969624147j),(-2.1294988480328915e-08-2.4895973003690722e-08j),(-1.965290529580621e-05-3.4751849651212105e-05j)
Bus 19,(-7.292069038241092e-05-1.0006842968134695e-06j),(-0.0001925645207744742+3.776654443821959e-07j),(-0.0008180283650435383-0.0009388197348574513j),(-0.00019728308502287926-0.00017243523074604757j),(-5.3509946459131803e-05-6.080451605959627e-05j),(-3.372155255319374e-05-5.3092899731669565e-05j),(-1.5555564619251e-05-2.3734989850038555e-06j),(-1.1848993828231706e-05+2.1645270241680123e-06j),(-5.000562307893668e-06+1.5199784349760608e-06j),(-5.805574276411558e-05-0.00011340202788722631j),(4.131443221193942e-05-0.0002996841529035755j),(4.525781346593499e-05-0.0003075024820338235j),(4.988959422789384e-05-0.00031883849754902043j),(0.0006769792969700212-0.0018696323558872107j),(0.00345328966535666-0.008073145773682953j),(0.03928250009496311-0.01556559112289229j),(0.01626850070034583-0.009391514452260979j),(0.00264118073306173-0.006841736640560582j),(0.5251736991405291+0.22323913891857095j),(0.5217716923942814+0.13744246604278626j),(0.0025691947085768716-0.006624800125158186j),(-0.0004003206061082179-0.0004259121693607704j),(-0.0005500789201922461-0.0001381017612408801j),(-0.0018328484176807413-0.01831808529594051j),(-4.409404596429252e-05+1.988670093380219e-05j),(1.7927867979449903e-06-1.1729131023433182e-05j),(0.0002840199334877161-0.0026500194789446535j),(-6.947605203425516e-07-5.644340589945729e-07j),(-4.5172967462496546e-10-1.4886736176878398e-08j),(-0.00018897928517558238+8.780795127812378e-06j),(-3.4590664141309086e-05-4.9125943196752324e-05j),(-6.560901466370286e-05-0.00010185895387542926j),(0.5246078189194048+0.1815076350837966j),(0.5174858339232423+0.10739115039167112j),(-0.00042136982561320784-0.0003874432067426077j),(-0.0005534714391645118-7.845591969700647e-05j),(-2.611939824082879e-07+1.194692667224403e-06j),(-3.0579155347708815e-10+7.286632499314272e-11j),(-3.8276238859355484e-07+1.5705807348033268e-08j)
Bus 20,(-6.836780108089314e-05+8.983391209373016e-06j),(-0.00018013067489071192+2.6548795776948742e-05j),(-0.0008931385714512613-0.0007671707717425191j),(-0.00020805433472066606-0.00013450983069625638j),(-5.834060905014822e-05-4.9615407174986604e-05j),(-3.877562186610214e-05-4.509157463740021e-05j),(-1.4878173345013992e-05-1.047827378393927e-07j),(-1.0792618030298702e-05+3.6372132794204766e-06j),(-4.472241823077238e-06+2.102488225608343e-06j),(-6.974917257179792e-05-9.821235778620857e-05j),(-2.1095877234780117e-06-0.0002860337596815187j),(5.166600351032089e-07-0.00029388578287470237j),(3.308514515135876e-06-0.00030512294084747486j),(0.0003791130444166207-0.0018415019747218641j),(0.0021330066632808515-0.008023785013278864j),(0.03463906155296809-0.019908452058954793j),(0.013944817979954264-0.011000689300517535j),(0.0015406328530668343-0.006761084323079809j),(0.5217716923942814+0.13744246604278626j),(0.5322392238041688+0.18579927606913382j),(0.0015027865907345738-0.006548304887904307j),(-0.0004325175451451108-0.0003440673451094229j),(-0.000533493814500017-5.4391705590056754e-05j),(-0.004206882115840239-0.01689084743988403j),(-3.855339079251154e-05+2.4606237843388493e-05j),(8.193899057454795e-08-1.1218793906005647e-05j),(-9.47374254978682e-05-0.002518251864508375j),(-7.268678526453009e-07-4.336278840166303e-07j),(-2.447791599142826e-09-1.3868024032385067e-08j),(-0.0001756328651686834+3.392386359805535e-05j),(-3.9049204111153616e-05-4.126147603756183e-05j),(-7.524649054029021e-05-8.638403225160782e-05j),(0.5155652763342732+0.09847140101879005j),(0.5302310075681634+0.15414791520267632j),(-0.0004469801318422204-0.0003052086312646794j),(-0.0005285542931160398+1.8802308395818811e-06j),(-8.187903264390063e-08+1.1534017707764284e-06j),(-2.76215915805668e-10+1.0977900035681896e-10j),(-3.560130992769086e-07+6.676476157767915e-08j)
Bus 21,(-0.00048129714780657795-0.00013615107061048425j),(-0.0012763447194265977-0.0003395315940639303j),(-0.003751623826800182-0.007672342436650329j),(-0.0010006529674455172-0.001492738887916775j),(-0.00024648393725675715-0.0004978535427482824j),(-0.00012909000293879095-0.00041161854332665216j),(-9.883446697168536e-05-4.335344266496156e-05j),(-8.234015780290001e-05-6.7069580226561734e-06j),(-3.582679914952761e-05+1.1873267856804695e-06j),(-0.00018317447001895272-0.0008543682728122898j),(0.0008059935535974293-0.001911921955473535j),(0.0008460040342971353-0.0019567114627321866j),(0.0008968230474440709-0.002023581699262387j),(0.007805600507779974-0.011183221138617246j),(0.0372163978505244-0.04734808181930896j),(0.28788072601162895-0.03334304538684593j),(0.12445446508488905-0.0333194179596357j),(0.02964922325379902-0.04063288818643602j),(0.0025691947085768716-0.006624800125158189j),(0.001502786590734574-0.006548304887904309j),(2.1246241539978605+1.6804650031103505j),(0.20906404414688984-0.07596563874629567j),(-0.0016303239683708674-0.0247006563456477j),(0.018825600830257833-0.1252120153826694j),(-0.0003274307313945409+5.3422638265029335e-05j),(3.270990435551764e-05-7.451711887331521e-05j),(0.00658850470590677-0.017050993421854094j),(-3.600001238881838e-06-4.973217131810501e-06j),(2.3449297263596917e-08-9.94218848783558e-08j),(-0.0012675194193940947-0.0002774956389518312j),(-0.00014189368550603343-0.0003868825345594071j),(-0.0002537151377423262-0.0007913155033250196j),(0.0020500602909221356-0.0066011439425903255j),(0.001130496184998924-0.006483002561761684j),(0.19877705548178431-0.08910545859341447j),(-0.004153531736351515-0.024042743411243815j),(-3.852336130122791e-06+7.450495906181695e-06j),(-2.155189485653038e-09-6.043317337152368e-11j),(-2.563566241733771e-06-5.75817755066328e-07j)
Bus 22,(-2.7195511984173366e-05+3.087720832414937e-05j),(-7.05221744965137e-05+8.264727102695705e-05j),(-0.0007025294867790404+5.893514110094771e-06j),(-0.0001462998120860154+2.1235213864475804e-05j),(-4.5694787278826576e-05+6.082481513221152e-07j),(-3.5126912673958465e-05-5.03986229275605e-06j),(-6.726906950822016e-06+5.793902899073588e-06j),(-3.4219284904891073e-06+5.87149599587752e-06j),(-1.184269858509364e-06+2.700537736007206e-06j),(-6.98999956333357e-05-1.675078925216571e-05j),(-0.00011324133608926904-0.00012770613424457582j),(-0.00011514379344130648-0.00013226561259150195j),(-0.00011830079499200796-0.00013841127634026966j),(-0.0005525899948069407-0.0009763466503191796j),(-0.0021915355580679904-0.00444302213982199j),(0.00774986063111892-0.022545087190803045j),(0.0019476147088580483-0.010417919421135761j),(-0.00196200836784533-0.0036430465230147964j),(-0.000400320606108218-0.00042591216936077055j),(-0.00043251754514511074-0.000344067345109423j),(0.20906404414688992-0.07596563874629567j),(1.211681641583164+0.6359304831886258j),(0.10894247610616743-0.08803044769381145j),(-0.012431607109758935-0.015489395309990613j),(-7.664540517495333e-06+2.619283816412994e-05j),(-4.367540532178963e-06-5.073531854762033e-06j),(-0.001031206819651809-0.0010944282927483218j),(-4.968679382843052e-07+9.050106376079912e-08j),(-6.544375092043795e-09-5.270869014421353e-09j),(-6.560564266827434e-05+8.419560320462491e-05j),(-3.374620183456609e-05-3.211334652733212e-06j),(-6.772665683259334e-05-9.277342021660345e-06j),(-0.0004170020930897732-0.0003865519405355372j),(-0.0004408937736677505-0.0003141239906663273j),(1.22880975280994+0.5347081982600309j),(0.09767715019893153-0.09755789746518351j),(4.160176351466977e-07+5.504462071266029e-07j),(-8.102461785676949e-11+1.577701269349284e-10j),(-1.337697586516272e-07+1.697683156201172e-07j)
Bus 23,(-6.0331009936031285e-06+3.946517916323444e-05j),(-1.429416594590419e-05+0.0001044446468357897j),(-0.0005706583560610838+0.00037288032278672207j),(-0.0001083555328830638+9.399146906924435e-05j),(-3.699962616068744e-05+2.443702566873678e-05j),(-3.1328131161895664e-05+1.428760274331329e-05j),(-2.4582469430364344e-06+8.256141179624288e-06j),(2.8153538093080746e-07+6.587975839523788e-06j),(4.476810114094983e-07+2.825950801692589e-06j),(-6.586237899064891e-05+2.294166226555204e-05j),(-0.0001593900457250194-4.4966759048768964e-05j),(-0.00016333254462093461-4.769369181865547e-05j),(-0.00016913064189529985-5.105876307488015e-05j),(-0.0009628172197301134-0.0005078574243058082j),(-0.004117571657628944-0.002480371604920926j),(-0.005482551952636758-0.022472543461366342j),(-0.0038675356769950265-0.009528558549933744j),(-0.003510999131128638-0.0019472958431357094j),(-0.0005500789201922459-0.0001381017612408801j),(-0.0005334938145000168-5.439170559005677e-05j),(-0.001630323968370864-0.024700656345647696j),(0.10894247610616738-0.08803044769381142j),(1.1003114224274313+0.3848521024216896j),(0.0402151582634208-0.06977493732750199j),(7.4633506092471365e-06+2.540691032550217e-05j),(-6.22501946504711e-06-1.855254033916247e-06j),(-0.0014155619140708458-0.00035353754879084004j),(-3.5837009028260064e-07+3.3422854230668946e-07j),(-8.1061982991134e-09-8.759358228516817e-10j),(-9.467705111625337e-06+0.00010313329338761508j),(-2.9242527012391395e-05+1.5057557914252932e-05j),(-6.0171977017642046e-05+2.7906473518436545e-05j),(-0.0005430809640620946-9.721709402111236e-05j),(-0.0005246467301933417-2.5548935266202504e-05j),(0.10012714788624813-0.09374916578322176j),(1.1183340659165073+0.26339254626064507j),(6.281439705479047e-07+2.315830381440229e-07j),(1.6486779088022365e-11+1.7129884832203933e-10j),(-2.0303388837261775e-08+2.0873168050479566e-07j)
Bus 24,(-0.001271602142706843+0.00024983565638261114j),(-0.003346901248921701+0.0007122658175944246j),(-0.017664295070576222-0.013326206117255157j),(-0.004062261434355848-0.00227528864246813j),(-0.001153256339952393-0.0008611604535298776j),(-0.0007809174057428556-0.0007995912648952597j),(-0.00027917626760037134+1.5737037088128957e-05j),(-0.00019809623825741053+8.105998607956785e-05j),(-8.13787601255895e-05+4.4754938982277395e-05j),(-0.0014250542569300298-0.0017590595612677923j),(-0.00037989504909748204-0.005362273343773294j),(-0.00033998022883366754-0.005512668840506868j),(-0.00030098702120595004-0.005726752187969082j),(0.004919504871460172-0.034989862749908514j),(0.030459338494129587-0.15303015478358215j),(0.625994832687988-0.41461252300750917j),(0.2484569789795436-0.22291819185530773j),(0.020851295609624683-0.1286424142302115j),(-0.0018328484176807396-0.018318085295940506j),(-0.004206882115840235-0.016890847439884022j),(0.01882560083025784-0.12521201538266943j),(-0.012431607109758934-0.015489395309990607j),(0.0402151582634208-0.06977493732750202j),(2.887438628200296+0.377755896005441j),(-0.0006938215811214753+0.0005073804513072739j),(-1.1811493739556282e-05-0.00021051460910607737j),(-0.004773134670899915-0.047119032132292855j),(-1.4148904412441913e-05-7.268184365282814e-06j),(-6.241064010208738e-08-2.571930407516023e-07j),(-0.003253766376672875+0.0008452393175265043j),(-0.0007814915312287891-0.0007274293039391188j),(-0.001514087133327252-0.0015306694019910979j),(-0.0030044704771241813-0.017654675717000853j),(-0.004990412949545123-0.01630341707824082j),(-0.013246660805543882-0.014242063477934622j),(0.03219979496809164-0.07255352765688487j),(-1.633661394068567e-07+2.173035931471955e-05j),(-5.0500251215487765e-09+2.387636326483603e-09j),(-6.597861844576137e-06+1.6758152860197713e-06j)
Bus 25,(0.2563799360697827+0.04719905581629568j),(0.6789201599130612+0.11354500786041846j),(0.061079868315621066-0.08089361219824442j),(-0.002035511036691112-0.006310334025330153j),(-0.0006370407661041287-0.001177143390926805j),(-0.0004387558431679033-0.0003937493865302263j),(-0.0002105369854937545-2.0386893073317776e-06j),(-0.0002097637248067325-7.073157949636669e-05j),(0.0008257026916002845-0.0022844777260728j),(-0.0001954318514437678-5.6849874803814644e-05j),(-0.00030711567104987143-0.0003815512803087087j),(-0.0003077429357423257-0.000389697974733815j),(-0.0003117035377227223-0.00040250097560185036j),(-0.0010106048129208747-0.002377438459086506j),(-0.0006153193466572982-4.0414515494302094e-05j),(-0.00155631273094954-0.001212455048932076j),(-0.002085866689774671-0.012412951551125059j),(-0.0034278879989033135-0.0279984803883171j),(-4.409404596429254e-05+1.988670093380219e-05j),(-3.855339079251153e-05+2.46062378433885e-05j),(-0.00032743073139454104+5.342263826502936e-05j),(-7.66454051749533e-06+2.619283816412993e-05j),(7.463350609247148e-06+2.5406910325502174e-05j),(-0.0006938215811214755+0.0005073804513072743j),(3.1274361288297885+1.3747757476567006j),(0.006202728648914866+0.0031582370836128323j),(-0.0005516713080338763-0.0013016576886700584j),(0.0004423029411894455-0.00028303454657614853j),(8.374722356915052e-06+2.4895104264030826e-06j),(0.6712969369623124+0.08178932017718593j),(-0.000436554396494652-0.00035574900042308126j),(-0.00019029766962353045-3.541779807152531e-05j),(-4.14616571729462e-05+2.225011927040202e-05j),(-3.6434855428968035e-05+2.6066540404005423e-05j),(-5.618096151738124e-06+2.6129339467636317e-05j),(9.94409278763755e-06+2.4131531028482996e-05j),(0.0015759997802986768-0.0037824323333348754j),(1.572102250305094e-08-1.8373531648479394e-07j),(6.173075363557847e-05-0.0002160811377869815j)
