Bus,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 39,PV1 LV,PV2 LV
Bus 11,(-0.0001527175625271869-0.0008972624037055233j),(-0.0003643988587350249-0.0018781539450194087j),(0.0074259220437174235-0.010261100357813845j),(0.117831072861729+0.025578479365284897j),(0.18799464685980552+0.1814345284746689j),(0.23657871589092708+0.25854668768680594j),(0.08236728250221428+0.004771770292874784j),(0.0435348547816306-0.01567023597572609j),(0.017849581771296568-0.006301398170422356j),(0.6545786925272696+0.5072116602809016j),(0.5968428942080483+2.0074801097302406j),(0.5921135053335338+1.9384693164770483j),(0.5931518802597691+1.8921103774256902j),(0.31083155832369425+0.8582870505850732j),(0.07472445212840688+0.032072404017779j),(0.011606565926155095-0.0041872951305053745j),(0.004653418962192387-0.004062503603782584j),(0.00047255132707622996-0.0054429801669183394j),(4.338064305531122e-05-0.00029910171710549317j),(-6.409601435170004e-08-0.0002856638765943058j),(0.0008099838110287457-0.0019105760888957328j),(-0.00011154246459027566-0.00012860735829703227j),(-0.00015899228858046052-4.616170277655579e-05j),(-0.00036905486191696484-0.005363219529259482j),(-0.0002819101645063063-0.0003843649723205244j),(-7.425126953746514e-07-4.704187886049867e-06j),(-7.665719348969095e-05-0.0008730947687899185j),(-3.344437721200847e-07-1.3128105124852206e-07j),(-1.9660714552443946e-09-5.650827874455191e-09j),(-0.00043793942123015463-0.0018214138756284812j),(0.23742249231694285+0.23561675169949364j),(0.6665810615943641+0.418137747772306j),(2.2095348403585785e-05-0.00029295712320313313j),(-1.4855637335661229e-05-0.0002793229263658807j),(-0.00011801407327988349-0.00011756960025253095j),(-0.00016049368948475761-2.8791472026954554e-05j),(-4.805801215051787e-05-0.0002957637858229832j),(-8.829521955871208e-11+5.3190917440071814e-11j),(-2.215805205052549e-07+7.656687878645974e-08j)
Bus 12,(-0.00014848136407836772-0.0009027444014574748j),(-0.0003518011739276253-0.0019076337489536592j),(0.007626138800807765-0.010336737284063556j),(0.11923395328200326+0.02707626816787673j),(0.1842886300248184+0.17468502979653774j),(0.2312648148450014+0.2485439330878281j),(0.0798519913889366+0.003927303501984584j),(0.042131192381876396-0.015563648414906286j),(0.017274783865482674-0.006261445204284296j),(0.6524371864554618+0.5057785175839257j),(0.5921135053335339+1.9384693164770481j),(0.5922608250767591+1.9974552303712816j),(0.5933450836366109+1.9492729040958137j),(0.31149415629047045+0.8845157420617632j),(0.07647042048521545+0.033626804195616256j),(0.011963695878621616-0.004193963146243311j),(0.004821751664076423-0.004110907677480892j),(0.0005422916081111906-0.0055414267593996945j),(4.735551236049606e-05-0.0003068958824523079j),(2.59481720002943e-06-0.00029349436198503385j),(0.0008499801016428109-0.0019553997398355427j),(-0.00011340193422137884-0.00013317131987832981j),(-0.00016292022945121662-4.890782178537519e-05j),(-0.0003292174861551492-0.005513659774332333j),(-0.00028221136238864333-0.00039234941928589307j),(-7.007670227917665e-07-4.823016004686064e-06j),(-6.813064010977116e-05-0.0008964380046984846j),(-3.405820278578738e-07-1.385339914328838e-07j),(-1.940930490980061e-09-5.807047131203573e-09j),(-0.0004268952342121729-0.001850797759591446j),(0.23189687628469383+0.22632473530075703j),(0.6644215337653204+0.41698370377560295j),(2.5429568912498935e-05-0.0003007811196282526j),(-1.266121160137152e-05-0.00028711737807334j),(-0.000120153731666473-0.00012189129949708036j),(-0.00016462456905026355-3.1075466676802945e-05j),(-4.952975588816705e-05-0.000286920394195364j),(-9.101814948106632e-11+5.3321189295806764e-11j),(-2.2769958647335959e-07+7.556878645201172e-08j)
Bus 13,(-0.00014546517494967384-0.0009187062210714089j),(-0.0003422197280965654-0.0019592796459716273j),(0.007919820305723189-0.010527305249893058j),(0.12199563915876738+0.028950736371586898j),(0.18261062632535013+0.17004793004511423j),(0.22847994455176768+0.2415299146645704j),(0.07825442126742169+0.003171457290679039j),(0.041221315029309445-0.015613458204974305j),(0.01690238428991625-0.006284236296602572j),(0.6575366595705909+0.5105261274627138j),(0.5931518802597692+1.89211037742569j),(0.5933450836366111+1.949272904095813j),(0.5993143688647674+2.0292124058901706j),(0.3152644912478795+0.9211028280624811j),(0.07907902143244282+0.0356101111106769j),(0.012460919945183904-0.004242444151263909j),(0.005047861777515842-0.00420404788377077j),(0.0006212892243751744-0.005703413180276228j),(5.204261606454341e-05-0.0003181996068775435j),(5.443063812929149e-06-0.00030470434421458396j),(0.00090083001438666-0.0020222868496427688j),(-0.0001164953906841978-0.00013933095387640658j),(-0.00016869835945562868-5.230584145070265e-05j),(-0.00029017720335149555-0.005727793438271054j),(-0.00028555034634584304-0.00040500684582640194j),(-6.64473701762409e-07-4.9977835218742e-06j),(-5.990192236677513e-05-0.0009301447650001882j),(-3.5056835681012916e-07-1.4756779612457905e-07j),(-1.9349933533769164e-09-6.031215052567969e-09j),(-0.00041976320819564684-0.0019017338100693155j),(0.228919642733739+0.2197658445371055j),(0.6696892770063111+0.42099405160848524j),(2.9220126171991893e-05-0.0003120561475479977j),(-1.0456658529372019e-05-0.00029822615491400666j),(-0.0001236112821064677-0.00012768239898430098j),(-0.00017063495840336667-3.380686817060064e-05j),(-5.141618626853527e-05-0.00028140908758477693j),(-9.481852944117123e-11+5.401624815415496e-11j),(-2.3648268957606758e-07+7.53175092395846e-08j)
Bus 14,(0.0003336605578277815-0.003938264141304491j),(0.0008273523691738327-0.010072973488586994j),(0.052478452821954236-0.0419013420414816j),(0.5638285997731138+0.3017707955693769j),(0.19186970503726147+0.11499549083013534j),(0.15364402652429732+0.10847143880748883j),(0.04596009816274365-0.009959860423760304j),(0.029370827578228988-0.01674302163371492j),(0.01202856304457922-0.006787225003153503j),(0.3124672009248432+0.22169827838370867j),(0.31083155832369425+0.858287050585073j),(0.31149415629047045+0.8845157420617631j),(0.3152644912478796+0.921102828062481j),(0.8438606111954288+5.922628884703213j),(0.4364560355073151+0.3058762517980056j),(0.08033482396182491-0.011135378548042857j),(0.03582904627243883-0.017858373855898398j),(0.011249252148186976-0.029781781769535862j),(0.0006859162887759445-0.001864393815895065j),(0.00038825544710517363-0.0018370897557190328j),(0.007808202505911129-0.011184188554616057j),(-0.0005423096435187988-0.0009787901540734857j),(-0.0009596161863824747-0.0005131706629728474j),(0.004923811493697101-0.0349910802085707j),(-0.0008855666031798535-0.002357628825124387j),(3.5151002229759736e-06-2.9648587581672792e-05j),(0.0009484812279826234-0.005600296980543194j),(-1.7950018387279453e-06-1.3606413970338194e-06j),(-2.2592443164794246e-09-3.744057958754135e-08j),(0.000372315067297659-0.00988934520639335j),(0.1514610065236524+0.09635238807650778j),(0.31627885990566124+0.1802898278065604j),(0.0005406779557688942-0.0018538403999120113j),(0.00028450896882417794-0.0018164383924747346j),(-0.0005989439686526681-0.0009166153874154927j),(-0.0009929046922450078-0.00040351167284045247j),(-0.00012066321131086577-0.0002265636341515175j),(-6.232090871994579e-10+1.7089631380977263e-10j),(-1.4672263112531681e-06+8.541068536374038e-08j)
Bus 15,(-0.0007821517877336559-0.0004821876950920143j),(-0.002056756578817654-0.001226293189218157j),(-0.00345120866313122-0.015521899259554543j),(0.05332218696631931-0.01844629195090083j),(0.01903617444176267-0.005482875302317567j),(0.01636105258140681-0.003370417120800679j),(0.0021439592280234994-0.003580630015811121j),(0.0006913781156889294-0.002916281837006732j),(0.0002845971235925577-0.0011855485127241592j),(0.033443574411995955-0.006808262830922141j),(0.07472445212840687+0.032072404017778985j),(0.07647042048521545+0.033626804195616256j),(0.07907902143244283+0.03561011111067691j),(0.4364560355073151+0.3058762517980056j),(1.8552688948061824+1.4223025854232085j),(0.35695542250510365-0.029002254779130376j),(0.15470265391268423-0.03645109554351187j),(0.03738720477485446-0.050278628263005845j),(0.003490233376273801-0.008047985910498429j),(0.0021711131941713415-0.008002049850094214j),(0.037220817602963786-0.04735485992057834j),(-0.00214609546952089-0.004450795039569508j),(-0.0041023091824017085-0.0025023865547242497j),(0.030458069122222327-0.15303320178442908j),(-0.000598193590670064-6.472160453271919e-05j),(4.1106797467001826e-05-9.131900297393091e-05j),(0.00875877328489969-0.020779652395503723j),(-4.372659021300883e-06-6.1611318790718406e-06j),(3.047972263905551e-08-1.2206470096161596e-07j),(-0.002065134894859524-0.0011103378660959938j),(0.015443021954093947-0.003964925331197524j),(0.03098400491322732-0.009578201718337275j),(0.002847284557910822-0.008037780377222217j),(0.0017085634802527444-0.007936949418325913j),(-0.002411326831131255-0.004190849344986098j),(-0.004276491078894081-0.002027259708776181j),(-2.7239006601897148e-05+1.7642885647721008e-06j),(-2.1660444496530476e-09-8.088700358886143e-11j),(-4.780340205660447e-06-1.2044412288786151e-06j)
Bus 16,(-0.0012068147635175192-0.0026370081430242068j),(-0.0032953743093845-0.006912140144648852j),(0.0183373913780516-0.04742093581695878j),(0.002468582948878059-0.01039957599643969j),(0.0011703165512071249-0.003071819030258994j),(0.0012656525110852134-0.0022045708564542377j),(-0.0002081564342192495-0.0006012808872106484j),(-0.00030140350423372715-0.00038427967216917255j),(-0.00014873133795489455-0.00015205124622731629j),(0.003003154535866897-0.004219927025804643j),(0.01160656592615509-0.004187295130505372j),(0.011963695878621615-0.004193963146243309j),(0.0124609199451839-0.004242444151263908j),(0.0803348239618249-0.011135378548042835j),(0.35695542250510365-0.02900225477913035j),(1.3088962159343547+1.121077935764855j),(0.6483195422550759+0.40824765109329775j),(0.29707538036602266-0.034889614353055015j),(0.039321652074258626-0.015354124795404758j),(0.034693859676756415-0.019704604747265566j),(0.2879181233421673-0.03335118076674341j),(0.00793037705172562-0.02241616107751828j),(-0.005355632454196109-0.022494960191240303j),(0.6259989314886187-0.4146269243589403j),(-0.0014680978582626801-0.001246743889409982j),(0.00045331880945087013-0.0001654309671788675j),(0.10100666913057572-0.04016927726781422j),(6.542304089905316e-06-3.581274050338692e-05j),(5.236267876247927e-07-3.055319195119122e-07j),(-0.0035234344184265657-0.0066185358052411394j),(0.0011053241233773287-0.0021598885714705332j),(0.0024434316750306714-0.004272256691934387j),(0.03710765342457128-0.017515875687741593j),(0.03290376152420713-0.02106405027400836j),(0.006143447171124139-0.022441172847874884j),(-0.0075690377524890665-0.021479633115246036j),(-4.738719942898038e-05+1.0952998808819787e-05j),(-7.008439801391518e-09-7.744230312027168e-09j),(-1.1928146986137371e-05-2.0542735080269848e-05j)
Bus 17,(0.005708710698196694-0.01759032540999316j),(0.014317039374053455-0.046691635573328075j),(0.2906338079088872-0.14378050804793607j),(0.004663036720729564-0.02461666120115155j),(0.00045182266672610634-0.005459916242625615j),(-0.00011304358951834065-0.0027279806008970024j),(-0.0006187325988371372-0.00048714167609395574j),(-0.0005965591255400693-0.00040562612269347406j),(-0.0003928237965690823-0.0002531124413902738j),(0.0006396908845733343-0.002508446512406722j),(0.004653418962192388-0.004062503603782583j),(0.004821751664076424-0.004110907677480891j),(0.005047861777515844-0.00420404788377077j),(0.03582904627243884-0.017858373855898398j),(0.15470265391268428-0.03645109554351185j),(0.648319542255076+0.40824765109329775j),(1.3661755248837348+4.74376929207357j),(1.5786815560580345+1.1077016068406949j),(0.01629926267277773-0.009301081832264631j),(0.013981973054305435-0.010914597296096985j),(0.12446938335734703-0.03332594556839781j),(0.002035288471399833-0.01037285792269827j),(-0.0038131990483374545-0.00954655777431913j),(0.24845491555949273-0.22292483143719072j),(-0.00152353558168329-0.012193570581603226j),(0.0028896104326627653+0.0011491974145725675j),(0.6579597987889316+0.24010307936777148j),(0.00018509595589260905-0.00014414991231074268j),(3.8287351247048375e-06+7.770991977690061e-07j),(0.011979351940518173-0.046295207536803856j),(-0.00023311020611985482-0.0025955379910204j),(0.0003693203753049994-0.002431988166364704j),(0.015185428382642405-0.010108380407671229j),(0.01310656722036601-0.011396499753049011j),(0.0012477497810608204-0.010268062216439975j),(-0.004720892045886691-0.008956569466765136j),(-0.00025416498463672353-0.00014377542293231649j),(-4.796906232517854e-10-6.730637390324627e-08j),(3.076756065949859e-05-0.00014995713512350474j)
Bus 18,(0.015318718872886739-0.03876673346759083j),(0.038776827149024654-0.10301874862605337j),(0.6747295108243518-0.2824270438711619j),(0.009852127261437145-0.04822157902435027j),(0.00024284743365706775-0.010011657861104667j),(-0.0013008623026331643-0.004395439815975938j),(-0.001241704589322013-0.000622257423336969j),(-0.0011083450020325648-0.0006297363423857696j),(-0.0007767366701128688-0.00047414850584348984j),(-0.0011254875250136483-0.001976851080302583j),(0.0004725513270762301-0.005442980166918337j),(0.0005422916081111906-0.005541426759399692j),(0.0006212892243751748-0.005703413180276229j),(0.011249252148186985-0.02978178176953587j),(0.03738720477485447-0.050278628263005845j),(0.29707538036602266-0.03488961435305493j),(1.578681556058034+1.1077016068406949j),(3.39941602823739+2.7137716478404164j),(0.002672386174274262-0.006821933479138343j),(0.0015727185845779796-0.006744116402562443j),(0.029650330972557218-0.04063996686252689j),(-0.001924493182977276-0.0036507635000548864j),(-0.003498997273587789-0.0019659268872055796j),(0.020843138407336405-0.12864510806866866j),(-0.00218815249161706-0.027418638645218638j),(0.0011651425878005783-0.0004078698649123991j),(0.2589698088217816-0.08831927389402484j),(1.794293781244013e-05-9.138610490385994e-05j),(1.3497123358198978e-06-7.638677551905544e-07j),(0.03346238316722571-0.10245593856124612j),(-0.0014421351910813417-0.004130641869291246j),(-0.0012498650007520538-0.001763568263980063j),(0.0021360355412255046-0.006794174631209548j),(0.0011885860926275993-0.0066759364374115795j),(-0.0021380973179655205-0.0034258550677762154j),(-0.003630164927094092-0.0015641359045508408j),(-0.0005489651144263103-0.00035977935851616767j),(-1.7665914228702972e-08-2.0045694638613643e-08j),(-2.9818474668929005e-05-5.294945282634941e-05j)
Bus 19,(-7.090219520956187e-05-4.335749096971924e-06j),(-0.00018737239166317942-8.511085341861025e-06j),(-0.000813229783031115-0.0009431841527073976j),(-0.00019625415508784676-0.00017328741109059144j),(-5.288142088142522e-05-6.071832922329859e-05j),(-3.304140376372524e-05-5.2776045362650794e-05j),(-1.5393916470120334e-05-2.436799678493915e-06j),(-1.1780179052450098e-05+2.080970386676047e-06j),(-5.001085075358434e-06+1.460268149558261e-06j),(-5.65519693698694e-05-0.00011356602984776441j),(4.338064305531122e-05-0.0002991017171054931j),(4.735551236049609e-05-0.0003068958824523079j),(5.204261606454344e-05-0.00031819960687754347j),(0.0006859162887759448-0.0018643938158950646j),(0.0034902333762738013-0.008047985910498429j),(0.03932165207425864-0.015354124795404767j),(0.016299262672777728-0.009301081832264631j),(0.00267238617427426-0.006821933479138343j),(0.5235436254420693+0.22564437083285932j),(0.5203644638659247+0.13992277939237166j),(0.002600015105805415-0.006606309794112364j),(-0.00039292822623540087-0.000429905223986081j),(-0.0005478652278735466-0.00014371523729106678j),(-0.0017397578513466054-0.01830937926449935j),(-4.387333378934948e-05+1.7344961721066935e-05j),(1.6535379320701855e-06-1.1703813649416898e-05j),(0.0002969384076646304-0.002645956495825102j),(-6.984257029538807e-07-5.544196867244399e-07j),(-5.630214627211773e-10-1.4838961030193028e-08j),(-0.00018365819556016277-1.9662341272813891e-07j),(-3.3925007285528414e-05-4.8796148648178265e-05j),(-6.413833176708196e-05-0.00010207446233880161j),(0.5227859076833066+0.18386125038473736j),(0.516065686392664+0.10987168757701411j),(-0.00041407826842604427-0.0003915797362312813j),(-0.0005514532306783663-8.417524548282764e-05j),(-3.098558443155418e-07+1.1503215564899578e-06j),(-2.481777680066084e-10+6.212803451396292e-11j),(-5.814834966895559e-07+2.0826933213832905e-08j)
Bus 20,(-6.690860374154325e-05+5.578423037916311e-06j),(-0.00017641815422262945+1.7498505920268363e-05j),(-0.0008888236546252776-0.0007717233359614523j),(-0.0002071150617192558-0.0001354207870691713j),(-5.771365149767079e-05-4.9608503242636294e-05j),(-3.8076812209213994e-05-4.4875353502085826e-05j),(-1.4730044195357704e-05-1.8762902823378296e-07j),(-1.073602009630572e-05+3.547116332734834e-06j),(-4.479427233414693e-06+2.0454140147246165e-06j),(-6.832771085819392e-05-9.854168618488852e-05j),(-6.40960143517373e-08-0.0002856638765943054j),(2.59481720002942e-06-0.0002934943619850335j),(5.443063812929132e-06-0.00030470434421458364j),(0.00038825544710517363-0.0018370897557190317j),(0.00217111319417134-0.00800204985009421j),(0.0346938596767564-0.019704604747265566j),(0.013981973054305426-0.010914597296096982j),(0.001572718584577978-0.006744116402562441j),(0.5203644638659246+0.13992277939237163j),(0.5310411932577764+0.1883028082366166j),(0.0015343233394819692-0.006532595895485812j),(-0.00042594553205697834-0.0003487289128294178j),(-0.0005319818210110829-5.9984350866176527e-05j),(-0.00411512195448829-0.016889572415158028j),(-3.8680838678392395e-05+2.2185231266656564e-05j),(-4.36092807249703e-08-1.1172022002806492e-05j),(-8.17770108612153e-05-0.002515283731661347j),(-7.286159524204525e-07-4.236855720389279e-07j),(-2.542895282723922e-09-1.38033530949004e-08j),(-0.0001718142837637059+2.477089646788431e-05j),(-3.836253062202811e-05-4.1032633978545215e-05j),(-7.386230102154637e-05-8.676206120386666e-05j),(0.5139783814410523+0.1009432397649822j),(0.5290108818877671+0.15662548616481334j),(-0.0004405210263583268-0.00031000677687669095j),(-0.0005272478368742467-3.805162944570829e-06j),(-1.3352698095428162e-07+1.1180733605171611e-06j),(-2.2369522645072253e-10+9.183392669180611e-11j),(-5.410697999215951e-07+9.84906719943724e-08j)
Bus 21,(-0.0004632809618798201-0.00015250993286859777j),(-0.0012294492364707309-0.00038346614206567325j),(-0.0037547253398397557-0.007682488990663283j),(-0.0010009131503277285-0.001493208467082628j),(-0.00024522694267232835-0.0004954902357514745j),(-0.00012733208737280018-0.00040812839801844677j),(-9.797575806807187e-05-4.3043092711233826e-05j),(-8.186074705474947e-05-6.735936631508412e-06j),(-3.575916268551729e-05+9.709437195207586e-07j),(-0.00017738839321222976-0.0008528453153322454j),(0.0008099838110287455-0.001910576088895731j),(0.0008499801016428105-0.0019553997398355414j),(0.0009008300143866601-0.002022286849642768j),(0.007808202505911132-0.011184188554616054j),(0.0372208176029638-0.04735485992057833j),(0.2879181233421674-0.033351180766743344j),(0.12446938335734697-0.03332594556839781j),(0.029650330972557207-0.04063996686252688j),(0.002600015105805415-0.0066063097941123665j),(0.0015343233394819705-0.006532595895485814j),(2.1248756127591046+1.6806910290029875j),(0.2090764392659804-0.07388316601740061j),(-0.0013194365023725379-0.02460778067500316j),(0.01883977659909835-0.12524862155487096j),(-0.0003216186825975092+3.862968224771352e-05j),(3.140276253399559e-05-7.483728211467189e-05j),(0.006588830761018677-0.017053107133107474j),(-3.670690444200048e-06-4.900465338433485e-06j),(2.2153577272549257e-08-9.952480084214218e-08j),(-0.001219291943203482-0.00032177067226627496j),(-0.00014014442692254244-0.0003832405486551393j),(-0.0002478194337010479-0.000789769692128713j),(0.0020802514755505087-0.006580236109732718j),(0.0011619961553731733-0.006467120365664034j),(0.19878286250424382-0.08699071549869944j),(-0.0038339925004734193-0.023965932193809963j),(-4.064881321052049e-06+7.098373853951273e-06j),(-1.7565029186557524e-09-2.0465984179414328e-11j),(-3.897849166298986e-06-8.763225342382274e-07j)
Bus 22,(-2.795083136067806e-05+2.8630799856864355e-05j),(-7.260898973007682e-05+7.674718503277274e-05j),(-0.0007014857923913631-5.344777798754671e-07j),(-0.00014612615181523847+1.987177629252639e-05j),(-4.535353709364747e-05+1.911246081783101e-07j),(-3.466354725667158e-05-5.343136144518653e-06j),(-6.706076535767757e-06+5.6656275407671865e-06j),(-3.449676938705288e-06+5.788223249394712e-06j),(-1.2185926381600374e-06+2.669653401004476e-06j),(-6.923484581094177e-05-1.7699761031705168e-05j),(-0.0001115424645902757-0.00012860735829703225j),(-0.00011340193422137881-0.00013317131987832984j),(-0.00011649539068419778-0.00013933095387640658j),(-0.0005423096435187988-0.0009787901540734862j),(-0.0021460954695208894-0.004450795039569509j),(0.007930377051725626-0.022416161077518287j),(0.002035288471399831-0.010372857922698271j),(-0.001924493182977276-0.003650763500054887j),(-0.00039292822623540076-0.00042990522398608105j),(-0.0004259455320569783-0.000348728912829418j),(0.20907643926598043-0.07388316601740061j),(1.2022569276614932+0.6446260769634166j),(0.10970639953230929-0.08622933864766046j),(-0.012212865685322977-0.015565474500173829j),(-8.757331435387864e-06+2.50895522402978e-05j),(-4.3808198730582115e-06-5.013657169869121e-06j),(-0.0010187060592594262-0.0011006910831883744j),(-4.93483144256117e-07+9.364469501885741e-08j),(-6.533413760363289e-09-5.222889060094008e-09j),(-6.76970026172839e-05+7.82246932253343e-05j),(-3.3292135290408636e-05-3.5012524213924998e-06j),(-6.712866099853761e-05-1.0234962537295703e-05j),(-0.00040975937137314826-0.0003906699694937386j),(-0.0004345544203095515-0.000318934764813376j),(1.219211909870179+0.5435077372629996j),(0.0985461073403795-0.0957889984532626j),(3.7633213009809783e-07+5.555848121404108e-07j),(-6.487945698395433e-11+1.2867527218664338e-10j),(-2.051923636103643e-07+2.555651522986099e-07j)
Bus 23,(-7.715828214198913e-06+3.813911341148037e-05j),(-1.879169838604329e-05+0.00010101271041816935j),(-0.000573230963358016+0.00036985881159532223j),(-0.00010886090875420433+9.336660381208055e-05j),(-3.694227824029871e-05+2.4097007928843464e-05j),(-3.113245837431111e-05+1.3933862991677174e-05j),(-2.4865551763212814e-06+8.167440740555671e-06j),(2.378719916875543e-07+6.548607419923666e-06j),(4.139342979703929e-07+2.82374069248259e-06j),(-6.589180205367949e-05+2.2090660420157855e-05j),(-0.00015899228858046047-4.616170277655582e-05j),(-0.00016292022945121656-4.8907821785375234e-05j),(-0.00016869835945562865-5.23058414507027e-05j),(-0.0009596161863824745-0.0005131706629728476j),(-0.004102309182401706-0.0025023865547242497j),(-0.005355632454196107-0.022494960191240303j),(-0.003813199048337451-0.009546557774319127j),(-0.003498997273587788-0.0019659268872055796j),(-0.0005478652278735466-0.00014371523729106683j),(-0.0005319818210110827-5.998435086617659e-05j),(-0.0013194365023725362-0.02460778067500315j),(0.10970639953230926-0.08622933864766046j),(1.098010913427056+0.38968876175772166j),(0.040513119394010685-0.06956689156575024j),(6.091416113616674e-06+2.511501852624306e-05j),(-6.224672847837316e-06-1.7824619708714853e-06j),(-0.0014130681575583498-0.0003612582703028665j),(-3.5362710953436484e-07+3.3698206921978983e-07j),(-8.093283379762493e-09-8.170591684752943e-10j),(-1.3999824180622742e-05+9.962658195719265e-05j),(-2.9040056961562626e-05+1.4714317342753048e-05j),(-6.023107967963491e-05+2.7075846332846843e-05j),(-0.0005409010845545698-0.00010278456100332886j),(-0.0005232857330333792-3.110514375769891e-05j),(0.10092593042089708-0.09196457407198802j),(1.1157020187801856+0.26827233589225236j),(6.006529738192495e-07+2.551265171160325e-07j),(1.4932942085765652e-11+1.3934552748956023e-10j),(-3.2687954205007106e-08+3.1705208516517533e-07j)
Bus 24,(-0.001249016942022049+0.0001908928651973677j),(-0.003289694907076588+0.0005557071191195597j),(-0.01768130211365894-0.013344460356446413j),(-0.004062940640437262-0.002275804051340475j),(-0.00114744752103241-0.0008570748932478056j),(-0.0007726735101089522-0.0007934971253891177j),(-0.0002767962719815178+1.544527531044376e-05j),(-0.00019699973089740833+8.04214987865136e-05j),(-8.146676810000021e-05+4.417057292500966e-05j),(-0.0014097367210234696-0.0017621212258386678j),(-0.00036905486191696386-0.005363219529259483j),(-0.00032921748615514796-0.005513659774332334j),(-0.0002901772033514946-0.005727793438271057j),(0.004923811493697108-0.034991080208570696j),(0.030458069122222355-0.15303320178442906j),(0.6259989314886186-0.4146269243589403j),(0.24845491555949278-0.22292483143719077j),(0.02084313840733642-0.12864510806866866j),(-0.0017397578513466028-0.01830937926449935j),(-0.004115121954488288-0.01688957241515803j),(0.018839776599098346-0.12524862155487101j),(-0.012212865685322982-0.015565474500173829j),(0.04051311939401069-0.06956689156575026j),(2.8874540119725935+0.3777358482973414j),(-0.0006976596218621172+0.00046633442616131256j),(-1.5205053179878382e-05-0.00020969710159773536j),(-0.004774302021291298-0.047118819509230976j),(-1.4225252597494367e-05-7.016397314228095e-06j),(-6.551720658819208e-08-2.5588165113372977e-07j),(-0.003193893128402756+0.0006863168664557366j),(-0.0007730895379907506-0.0007209826452779432j),(-0.0014984792208582445-0.0015338333691764672j),(-0.002909862725331356-0.01763972459823017j),(-0.004898443610072857-0.016301767164099527j),(-0.013027118452327471-0.014321213901381292j),(0.032495420112296544-0.07232211560134928j),(-1.0672004102413814e-06+2.1163625350788904e-05j),(-4.081593512650697e-09+2.012223991944621e-09j),(-1.0031687841623653e-05+2.5458890821277923e-06j)
Bus 25,(0.2477971564113771+0.056568307069650596j),(0.6566458204375378+0.13863966458820226j),(0.06283723453133096-0.0762756198031456j),(-0.0017218078226691265-0.006231018506904187j),(-0.0005690850388082424-0.001170686793625006j),(-0.00040731261819827974-0.0003983127099548596j),(-0.000203733975463165-1.0820442711907737e-05j),(-0.00020056325904732603-7.793493187868648e-05j),(0.0009057125058160937-0.0021868218638356816j),(-0.00018666450214850668-6.438132777507728e-05j),(-0.0002819101645063066-0.00038436497232052455j),(-0.00028221136238864344-0.00039234941928589307j),(-0.00028555034634584347-0.00040500684582640205j),(-0.0008855666031798553-0.0023576288251243877j),(-0.0005981935906700643-6.472160453271916e-05j),(-0.0014680978582626814-0.001246743889409982j),(-0.0015235355816832948-0.01219357058160323j),(-0.0021881524916170705-0.027418638645218655j),(-4.3873333789349484e-05+1.734496172106697e-05j),(-3.868083867839243e-05+2.2185231266656567e-05j),(-0.0003216186825975094+3.8629682247713564e-05j),(-8.75733143538786e-06+2.5089552240297795e-05j),(6.0914161136166876e-06+2.5115018526243066e-05j),(-0.0006976596218621176+0.00046633442616131327j),(3.125080007920306+1.3827861427451558j),(0.006228055187894141+0.003062547855808405j),(-0.0004896187012353096-0.0013607153945336598j),(0.00043705000464373074-0.0002883312962610792j),(8.382651286483688e-06+2.3990015999209677e-06j),(0.6483501687513109+0.10713029159565196j),(-0.00040661406336207846-0.000361018753417074j),(-0.00018255053288562852-4.334862986899937e-05j),(-4.13887947798079e-05+1.9750491846620126e-05j),(-3.667382888903882e-05+2.3696106295239905e-05j),(-6.760149892829325e-06+2.510908585537395e-05j),(8.560322675691572e-06+2.396986535884232e-05j),(0.001702602219719244-0.0036116179627226444j),(1.0711112866570019e-08-1.4983544666629252e-07j),(9.469744579170298e-05-0.00032825886686665187j)
